报告日期,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2010-03-31,2009-12-31,2009-09-30,2009-06-30,2009-03-31,2008-12-31,2008-09-30,2008-06-30,2008-03-31,2007-12-31,2007-09-30,2007-06-30,2007-03-31,2006-12-31,
货币资金(万元),28402,53837,31181,37369,7266,16332,15134,16535,9140,8835,9041,22340,17595,15324,39416,69784,47663,18484,44837,49019,36264,33123,36539,51891,177125,41320,20748,39327,55745,24159,33063,63752,39032,16348,56307,48729,115093,67319,76342,89833,77695,99034,53747,44729,43687,49062,
结算备付金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,--,--,--,--,--,
拆出资金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,--,--,--,--,--,
交易性金融资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,--,--,--,--,--,
衍生金融资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,--,--,--,--,--,
应收票据(万元),12107,10029,16682,16064,8971,6505,23758,8596,5828,2963,16424,8081,1467,4493,17350,12173,16066,6399,13456,11367,13369,13866,10740,3687,3586,4764,7165,2013,1632,2578,5169,5423,4166,2604,15679,12015,8946,7817,22256,22396,31653,38563,29143,17550,20382,32687,
应收账款(万元),161140,157091,139792,148838,111474,100543,114116,125713,90558,78649,121797,154299,111288,122413,139071,135488,113184,126927,146915,126945,110730,114306,134120,111716,99138,87098,83200,78536,75412,66691,73023,77560,71422,77583,77730,75646,63845,66005,64383,82627,76353,89557,92346,111882,95259,91289,
预付款项(万元),6340,2744,5714,4056,3443,826,3958,3248,2997,1068,2972,1765,4870,1533,4986,3389,4524,2629,3625,3635,1436,4149,5362,13570,5478,4106,2576,2542,2571,3331,3057,2543,3150,1974,9221,8562,7179,6387,7640,5404,3841,6537,10851,11082,5425,5659,
应收保费(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,--,--,--,--,--,
应收分保账款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,--,--,--,--,--,
