报告日期,2019-03-31,2018-12-31,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2010-12-31,2009-12-31,2008-12-31,
货币资金(万元),84653,77726,99634,134832,70108,80268,88910,84677,169539,53406,36940,41702,38850,43059,34512,42686,46079,40153,70897,74305,70583,70963,100524,117189,154612,149906,159889,167206,181655,196250,222815,34201,40309,21084,12613,
结算备付金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,
拆出资金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,
交易性金融资产(万元),70633,35176,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,30000,32000,--,--,--,--,--,--,--,--,0,0,0,
衍生金融资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,
应收票据(万元),85394,131736,94407,57846,75482,52785,28149,65431,49831,34878,28902,17934,24568,18888,12084,13825,9861,9542,9813,7064,14207,12573,6714,12663,8608,4434,2853,4470,21023,40128,10150,3537,2826,1875,0,
应收账款(万元),100708,61948,90944,102851,100909,68862,88404,70553,81620,48152,76008,65670,56965,33503,66676,62989,40863,23962,39187,38689,27014,18990,22942,13622,16159,17791,21202,31029,42249,18479,30696,20670,16752,16768,7190,
预付款项(万元),21526,19701,13458,14119,13182,9261,25095,14622,17329,5914,12513,8072,8788,12685,27216,10093,14247,15067,66584,50607,55155,41167,60985,46208,43321,37301,42691,42855,33360,27664,21967,18919,8258,19496,10170,
应收保费(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,
应收分保账款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,
应收分保合同准备金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,
应收利息(万元),718,548,--,455,717,976,1260,822,82,25,26,26,33,48,6,97,116,154,165,417,494,736,--,--,--,--,--,--,--,--,--,--,0,0,0,
应收股利(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,
其他应收款(万元),--,3607,4749,5456,6412,6033,11340,9926,9714,4911,7156,4561,7031,13367,15084,11603,8328,10181,12091,11494,12499,14822,19138,18419,11297,14454,24495,20992,8363,3064,3433,2782,124,19213,7817,
应收出口退税(万元), --,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,
应收补贴款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,
应收保证金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,
内部应收款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,
买入返售金融资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,0,0,0,
存货(万元),125111,117567,105817,100532,99014,107558,102062,105879,85319,92173,92214,93645,97728,103787,90811,78270,80200,83374,74170,61082,59102,61838,50254,50671,44315,45566,46297,37510,32134,32675,29122,19708,21013,14445,6783,
待摊费用(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,
待处理流动资产损益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,
一年内到期的非流动资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,
其他流动资产(万元),19245,38635,68916,43820,79961,88914,53670,68625,7299,13164,972,3206,1555,6896,2724,16080,18679,41810,6630,41445,43943,48442,--,--,--,1,--,--,--,--,--,71,0,0,0,
流动资产合计(万元),515160,489827,477925,459912,445784,414656,398890,420536,420732,252622,254731,234815,235517,232232,249113,235643,218372,224244,279537,285103,282996,269532,290557,290773,278312,269453,297427,304062,318784,318260,318183,99888,89283,92881,44572,
发放贷款及垫款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,
可供出售金融资产(万元),4909,4909,8909,8909,8909,8909,4100,4000,4000,4000,1000,1000,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,0,0,0,
持有至到期投资(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,0,0,0,
长期应收款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,0,0,0,
长期股权投资(万元),131,136,227,105,145,151,4953,4953,4976,2902,252,252,1252,252,269,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,0,0,0,
其他长期投资(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,
