报告日期,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2009-12-31,2008-12-31,2007-12-31,
货币资金(万元),53335,51290,52359,51454,57988,52216,55324,43673,48012,45535,50053,45463,45436,48221,42636,42510,39291,44009,47381,54688,59986,58266,57554,52129,52636,55819,51120,52469,59901,16990,19476,15909,11673,8750,7848,
结算备付金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,--,--,
拆出资金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,--,--,
交易性金融资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,0,0,0,0,--,--,
衍生金融资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,--,--,
应收票据(万元),2539,2375,3068,2236,1351,1115,1338,742,630,643,617,729,1106,371,1300,766,392,448,443,328,82,--,--,--,0,--,--,--,--,0,0,0,0,--,--,
应收账款(万元),49986,47374,49881,47579,47376,44522,44042,41999,41035,31786,36976,37156,36451,35409,35715,40986,44259,39570,34240,30903,33362,32756,29578,30737,31123,20183,20102,19117,15196,12675,14490,13073,12015,9593,8963,
预付款项(万元),16502,14237,16831,14756,16591,19709,13226,7177,6712,9087,5195,6603,6339,7375,6025,6640,8421,9617,7085,6285,4126,10123,4090,2738,20912,21855,22190,2393,628,246,338,154,322,401,232,
应收保费(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,--,--,
应收分保账款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,--,--,
应收分保合同准备金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,--,--,
应收利息(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,0,0,0,0,--,--,
应收股利(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,100,100,100,0,1,201,--,
其他应收款(万元),6258,6182,4946,6826,5969,5638,5383,5581,5938,5700,4169,6518,7650,6796,6096,12049,6935,5210,4813,12692,7091,5127,2809,7587,5893,3512,3498,3164,2305,2053,1568,1879,2800,3560,4944,
应收出口退税(万元), --,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,--,--,
应收补贴款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,--,--,
应收保证金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,--,--,
内部应收款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,--,--,
买入返售金融资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,--,--,
存货(万元),7156,6736,3654,4078,3293,1902,3505,2750,1538,3219,2514,2146,1928,2321,1465,4435,5745,786,3434,8586,3905,9365,10022,15815,15186,1254,171,124,54,0,0,17,0,--,--,
待摊费用(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,--,--,
待处理流动资产损益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,--,--,
一年内到期的非流动资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,--,--,
其他流动资产(万元),11867,11032,7698,7996,3154,5071,4374,10619,8792,3862,2985,803,863,1182,2674,318,3989,322,170,310,251,718,188,686,359,617,242,803,308,650,109,779,136,43,25,
流动资产合计(万元),147642,139226,138437,134926,135722,130174,127191,112540,112657,99832,102510,99419,99772,101675,95910,107704,109031,99962,97567,113792,108804,116355,104241,109693,126108,103239,97324,78070,78492,32715,36082,31812,26946,22549,22012,
发放贷款及垫款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,--,--,
可供出售金融资产(万元),15714,15714,15414,13872,11922,11172,9298,9298,6825,2700,2400,2400,1200,600,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,0,0,0,0,--,--,
持有至到期投资(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,0,0,0,550,--,--,
长期应收款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,0,0,0,0,--,--,
长期股权投资(万元),11368,11539,11469,11709,11793,11414,11302,11228,10687,10401,10311,10097,10030,9922,9931,9698,10045,7568,7341,8192,8094,6998,6961,6896,6950,6930,6992,6777,5619,5519,5402,5439,5233,6507,2227,
其他长期投资(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,--,--,
投资性房地产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,0,0,0,0,--,--,
固定资产原值(万元),58707,--,59183,--,57105,--,57407,--,58621,--,57422,--,47892,--,47351,--,44809,--,44757,--,33331,--,31692,--,21864,--,18354,--,15741,0,14635,0,11791,--,--,
累计折旧(万元),26065,--,25422,--,23878,--,22190,--,22563,--,20927,--,20322,--,19310,--,17962,--,16541,--,14385,--,13049,--,12357,--,10058,--,8260,0,7396,0,5794,--,--,
固定资产净值(万元),32643,--,33761,--,33227,--,35217,--,36058,--,36495,--,27569,--,28041,--,26847,--,28216,--,18946,--,18643,--,9507,--,8296,--,7480,0,7239,0,5997,--,--,
固定资产减值准备(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,0,0,0,0,--,--,
固定资产(万元),32643,32913,33761,32765,33227,34288,35217,35736,36058,36312,36495,26991,27569,27969,28041,27452,26847,27383,28216,18859,18946,18237,18643,10152,9507,8507,8296,8201,7480,7127,7239,6833,5997,5602,4767,
在建工程(万元),1540,1257,438,1264,913,739,739,2504,1949,1721,241,10310,10310,10135,8569,4484,2291,1237,810,6445,4519,3997,2984,5296,4646,3816,2420,913,85,59,0,21,485,405,932,
工程物资(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,0,0,0,0,--,--,
固定资产清理(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,--,--,
生产性生物资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,0,0,0,0,--,--,
公益性生物资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,--,--,
油气资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,0,--,--,--,--,0,0,0,0,--,--,
无形资产(万元),22915,23159,23144,16132,16298,16463,16629,13708,13793,13883,13974,14075,14165,14255,14345,13192,12366,12504,12393,5784,5825,5878,5931,5977,6029,6081,6134,6142,6193,6244,6296,6347,600,643,446,
开发支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,--,--,
商誉(万元),1856,1856,1856,1856,1856,1856,1856,1856,1856,1856,1856,1856,1856,1856,1856,1825,1825,1825,1825,1805,1320,1320,1320,1310,1310,1245,1245,1163,816,816,816,816,816,132,--,
长期待摊费用(万元),274,288,315,211,180,29,19,71,93,96,115,146,196,220,241,278,356,470,582,1008,1058,1129,1269,1103,1171,1302,1448,1589,1527,1673,1818,1582,1795,997,36,
股权分置流通权(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,--,--,
递延所得税资产(万元),624,576,576,493,493,493,493,446,446,446,446,435,435,435,435,340,340,340,340,314,314,314,314,207,207,207,207,190,190,190,190,169,150,138,107,
其他非流动资产(万元),--,--,--,--,--,--,2,--,--,--,207,93,93,93,276,307,306,96,96,151,100,308,--,0,0,280,80,--,--,0,0,2131,0,--,--,
