报告日期,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2015-12-31,2014-12-31,2014-06-30,2013-12-31,2012-12-31,2011-12-31,
货币资金(万元),93010,66352,131183,136366,30513,26845,26687,16199,23331,16464,14277,9594,
结算备付金(万元),--,--,--,--,--,--,--,--,--,--,--,--,
拆出资金(万元),--,--,--,--,--,--,--,--,--,--,--,--,
交易性金融资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,
衍生金融资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,
应收票据(万元),32963,34905,32053,20609,31211,25444,14174,11004,7687,5508,2336,2014,
应收账款(万元),126426,118479,105131,106561,99884,87665,85954,67827,64689,53410,45156,37116,
预付款项(万元),840,813,1123,810,470,403,105,126,213,50,151,611,
应收保费(万元),--,--,--,--,--,--,--,--,--,--,--,--,
应收分保账款(万元),--,--,--,--,--,--,--,--,--,--,--,--,
应收分保合同准备金(万元),--,--,--,--,--,--,--,--,--,--,--,--,
应收利息(万元),--,--,--,--,--,--,--,--,--,--,--,--,
应收股利(万元),--,--,--,--,--,--,--,--,--,--,--,--,
其他应收款(万元),2719,1494,1880,1208,1017,1417,1987,1233,2151,1837,1893,1002,
应收出口退税(万元), --,--,--,--,--,--,--,--,--,--,--,--,
应收补贴款(万元),--,--,--,--,--,--,--,--,--,--,--,--,
应收保证金(万元),--,--,--,--,--,--,--,--,--,--,--,--,
内部应收款(万元),--,--,--,--,--,--,--,--,--,--,--,--,
买入返售金融资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,
存货(万元),49164,41168,43488,34178,30149,28901,23413,19575,20507,14258,11457,9853,
待摊费用(万元),--,--,--,--,--,--,--,--,--,--,--,--,
待处理流动资产损益(万元),--,--,--,--,--,--,--,--,--,--,--,--,
一年内到期的非流动资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,
其他流动资产(万元),--,34500,--,--,1129,390,1444,3597,7193,4294,2538,303,
流动资产合计(万元),305124,297711,314858,299732,194374,171066,153764,119560,125771,95821,77809,60493,
发放贷款及垫款(万元),--,--,--,--,--,--,--,--,--,--,--,--,
可供出售金融资产(万元),600,600,600,600,600,600,600,600,--,--,--,--,
持有至到期投资(万元),--,--,--,--,--,--,--,--,--,--,--,--,
长期应收款(万元),--,--,--,--,--,--,--,--,--,--,--,--,
长期股权投资(万元),--,--,--,--,--,--,--,--,600,--,--,--,
其他长期投资(万元),--,--,--,--,--,--,--,--,--,--,--,--,
投资性房地产(万元),--,--,--,--,--,--,--,--,--,--,--,--,
固定资产原值(万元),--,163524,--,156119,--,148456,138105,124100,113801,77853,58960,52326,
累计折旧(万元),--,49856,--,45500,--,40811,35423,25795,22873,19033,15748,11789,
固定资产净值(万元),--,113668,--,110619,--,107645,102682,98304,90928,58820,43212,40537,
固定资产减值准备(万元),--,--,--,--,--,--,--,--,--,--,--,--,
固定资产(万元),114579,113668,113365,110619,110117,107645,102682,98304,90928,58820,43212,40537,
在建工程(万元),4332,2153,731,209,161,161,161,161,1035,9367,4568,282,
工程物资(万元),--,--,--,--,--,--,--,--,--,--,--,--,
固定资产清理(万元),68,62,1112,43,114,10,34,--,--,--,--,--,
生产性生物资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,
公益性生物资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,
油气资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,
无形资产(万元),17609,17794,17712,17482,6703,6771,6895,6151,6214,5216,4757,3319,
开发支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,
商誉(万元),--,--,--,--,--,--,--,--,--,--,--,--,
长期待摊费用(万元),1194,1139,1054,663,707,756,383,91,113,134,177,478,
股权分置流通权(万元),--,--,--,--,--,--,--,--,--,--,--,--,
递延所得税资产(万元),3265,3086,2975,2936,2543,2442,2058,2060,2022,1074,768,401,
其他非流动资产(万元),10610,4603,5452,1402,1690,2633,1388,1059,1471,2936,1175,353,
非流动资产合计(万元),152258,143106,143000,133954,122635,121017,114200,108427,102382,77548,54657,45370,
资产总计(万元),457382,440817,457858,433686,317010,292084,267963,227988,228153,173369,132466,105863,
短期借款(万元),70,1577,2536,8162,12603,14378,12502,32005,42333,39805,33675,22677,
向中央银行借款(万元),--,--,--,--,--,--,--,--,--,--,--,--,
吸收存款及同业存放(万元),--,--,--,--,--,--,--,--,--,--,--,--,
拆入资金(万元),--,--,--,--,--,--,--,--,--,--,--,--,
交易性金融负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,
衍生金融负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,
应付票据(万元),31500,33802,24141,16859,16225,15981,12457,6901,8614,5327,10614,2776,
应付账款(万元),83437,79899,86177,72207,72092,64704,59678,54392,54429,33164,25807,25462,
预收账款(万元),273,378,280,345,457,309,315,159,121,78,67,152,
卖出回购金融资产款(万元),--,--,--,--,--,--,--,--,--,--,--,--,
应付手续费及佣金(万元),--,--,--,--,--,--,--,--,--,--,--,--,
