报告日期,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-10-31,2010-09-30,2010-06-30,2010-03-31,2009-12-31,2009-09-30,2009-06-30,2009-03-31,2008-12-31,2008-09-30,2008-06-30,2008-03-31,2007-12-31,2007-09-30,2007-06-30,2007-03-31,2006-12-31,
货币资金(万元),568518,633197,496709,550788,703649,680653,441909,526172,507351,622703,589683,237276,220832,283383,280875,424187,406284,546015,212062,274306,186047,431815,142673,218395,221683,382849,142099,304989,310857,401095,114347,130124,267860,259400,400049,238724,298033,263869,421743,314962,294459,291994,42132,14203,10923,17656,20783,
结算备付金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,0,0,--,--,--,--,--,0,--,0,--,0,
拆出资金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,0,0,--,--,--,--,--,0,--,0,--,0,
交易性金融资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,1908,1928,1679,1040,--,--,--,0,--,0,1560,0,
衍生金融资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,0,0,--,--,--,--,--,0,--,--,--,0,
应收票据(万元),57765,168015,138496,292706,353319,474700,16238,14718,107450,162836,40183,9616,9408,13360,12612,4356,6129,4178,2088,2091,2905,5108,2049,2362,2358,2498,2526,3008,2007,1447,72995,72835,71346,889,21153,1732,62923,56402,25788,79468,48947,1491,14562,13780,3636,583,655,
应收账款(万元),1105228,892163,1234893,597067,474189,441620,1055270,830623,706995,668994,914479,948304,730990,825436,758920,462054,457566,515428,1091475,922373,802355,597978,638491,535858,563935,434905,546101,437636,504988,533516,400513,384628,244389,371517,308736,275190,124937,227922,154713,327257,336027,278790,23945,35862,32225,27718,24230,
预付款项(万元),202632,259802,236511,284048,369500,223579,224824,211874,243172,208881,145398,243478,280579,229962,206273,190500,187446,141322,80403,60190,60433,53086,30369,30605,28276,22232,34693,31415,29629,22341,35204,39018,95020,99608,99968,87107,66982,50331,44448,38441,42142,179719,21887,21574,19800,22067,22717,
应收保费(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,0,0,--,--,--,--,--,0,--,0,--,0,
应收分保账款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,0,0,--,--,--,--,--,0,--,0,--,0,
