报告日期,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2009-12-31,2008-12-31,2007-12-31,
货币资金(万元),35539,71668,81121,42366,40046,38839,32384,60559,88633,91279,35041,51407,42003,38880,15806,34162,17208,32903,19441,12936,21556,12082,18112,24593,19344,24343,24986,38443,33224,12186,7559,5984,7534,6170,4473,1011,
结算备付金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
拆出资金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
交易性金融资产(万元),1194,1606,1196,1557,2000,2242,2510,2185,2100,2134,2230,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,--,--,--,--,--,--,--,--,--,--,
衍生金融资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应收票据(万元),26277,13455,23485,10590,5992,10886,13046,13549,7591,7672,1306,4452,1429,--,1520,2930,423,210,70,2439,4475,1457,200,4476,3322,4485,10274,8,8,--,--,--,--,--,--,--,
应收账款(万元),162284,92189,87679,54493,62237,33041,21172,4145,4789,162,224,166,230,293,101,252,235,287,210,344,197,136,159,291,238,3312,296,196,232,315,116,206,185,149,92,134,
预付款项(万元),364145,392040,685961,276531,266153,242927,398648,194925,134714,162210,82135,103558,103276,103153,65545,71293,51327,24457,24669,30432,18900,26755,17653,12766,18296,402,6246,808,418,296,175,2741,217,162,75,75,
应收保费(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应收分保账款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应收分保合同准备金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应收利息(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,--,--,--,--,--,--,--,--,--,--,
应收股利(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,--,--,--,--,--,--,--,--,--,--,
其他应收款(万元),3840,3120,3546,1709,1288,1547,970,706,475,452,236,1880,6458,16573,14651,1631,3245,2266,66,313,317,197,119,257,374,273,150,216,165,373,72,547,409,40,131,84,
应收出口退税(万元), --,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应收补贴款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应收保证金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
内部应收款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
买入返售金融资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
存货(万元),310112,459239,88949,399607,268882,337114,70419,72568,28219,36426,24804,44647,67505,96960,27998,26312,16922,18775,7878,2687,1377,6743,5693,4452,6166,10889,2123,--,--,--,--,--,--,--,0,0,
