报告日期,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2010-03-31,2009-12-31,2009-09-30,2009-06-30,2009-03-31,2008-12-31,2008-09-30,2008-06-30,2008-03-31,2007-12-31,2007-09-30,2007-06-30,2007-03-31,2006-12-31,
货币资金(万元),168948,178518,187009,146596,152516,101383,102267,101739,76633,72837,95944,82856,95202,87513,91006,82745,57816,72310,27251,69414,42075,46802,53119,28704,46281,36596,66922,95813,120150,147046,89650,140723,120937,119640,97724,8704,22739,20323,15481,4817,10197,11669,23024,35539,137,220,6656,
结算备付金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,0,--,0,--,0,
拆出资金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,0,--,0,--,0,
交易性金融资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,0,--,0,--,0,
衍生金融资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,0,--,--,--,0,
应收票据(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,67,10,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,262,--,0,--,0,350,0,
应收账款(万元),33983,30369,25846,29189,2837,4140,10284,5537,22597,26870,29504,25452,37753,35957,38891,8390,7401,8962,6227,8701,8912,5892,4069,4223,3956,1841,473,1451,3216,5893,9573,5470,5452,2907,3278,3761,5889,3092,2776,2523,835,312,881,1357,11785,14668,18746,
预付款项(万元),4012,6144,5441,7066,3668,3291,2063,7534,5357,5104,9031,25772,32008,29880,30606,9824,5646,5227,5178,10077,9447,6914,6266,5732,6672,5928,12545,1679,1348,2659,1227,7692,592,1450,999,2000,1316,3478,943,5577,6637,3861,2857,1943,9623,9945,11738,
应收保费(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,0,--,0,--,0,
应收分保账款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,0,--,0,--,0,
应收分保合同准备金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,0,--,0,--,0,
应收利息(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,0,--,0,--,0,
应收股利(万元),--,0,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,640,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,0,--,0,--,0,
其他应收款(万元),6214,5681,4514,7588,6472,5387,5236,6055,5499,5616,5071,5808,4048,3982,4642,13037,3347,3476,5350,6062,6046,5659,6185,7779,10654,11353,11161,49443,33284,32026,66140,30317,30290,4706,33915,5405,4820,5342,10206,6987,9208,12707,10946,11601,686,216,39814,
应收出口退税(万元), --,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,0,--,0,--,0,
应收补贴款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,0,--,0,--,0,
应收保证金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,0,--,--,--,0,
内部应收款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,0,--,--,--,0,
买入返售金融资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,0,--,0,--,0,
存货(万元),268046,224160,256825,269902,258950,270650,265892,267836,267402,280215,273267,285143,264037,263845,258550,303951,293033,290935,280447,248624,250413,243640,235425,219584,223449,216765,212966,190134,173629,176828,180142,186511,211632,210593,144923,153622,151795,143546,147900,145391,143451,142586,143060,138835,13010,13751,94702,
待摊费用(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,0,--,0,--,0,
待处理流动资产损益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,0,--,--,--,0,
一年内到期的非流动资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,0,--,0,--,0,
其他流动资产(万元),40155,33672,12135,8952,7973,5456,5769,7197,6374,7184,6324,6607,5574,4289,5576,2659,2399,168,169,1914,2276,2264,1925,911,1405,1426,1255,3353,3984,5783,7103,6345,8285,5060,4756,1360,955,654,1850,540,3116,3467,6115,3220,0,--,1040,
流动资产合计(万元),521357,478545,491771,469293,432702,390594,391796,395898,383863,397825,419142,431639,438621,425466,429269,420605,369641,381078,324622,344792,319168,311237,307000,266933,292417,273909,305963,341875,335612,370234,353835,377059,377190,344356,285595,174851,187515,176435,179157,165836,173706,174603,186883,192495,35242,39150,172697,
发放贷款及垫款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,0,--,0,--,0,
可供出售金融资产(万元),2284,2284,2382,2309,13386,13386,3285,3757,3757,3757,4000,4000,4000,--,4500,14500,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,0,0,0,--,--,0,--,0,--,0,
持有至到期投资(万元),--,0,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,0,--,0,--,0,
长期应收款(万元),--,0,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,0,--,0,--,0,
长期股权投资(万元),3049,1909,1493,1609,--,--,--,--,--,--,--,--,--,4500,--,--,14500,14500,14500,14500,14500,14500,14500,4500,3500,3500,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,0,--,0,--,0,
其他长期投资(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,0,--,--,--,0,
投资性房地产(万元),4438,4438,4438,4404,4404,4404,4404,4399,4626,4626,4626,4566,4566,4566,4566,4557,4557,4557,4557,4504,5249,5440,5440,412,412,1157,1157,410,410,410,410,601,601,601,601,599,599,599,599,593,593,593,593,--,0,--,593,
固定资产原值(万元),3988,--,3968,--,2666,--,2751,--,2813,--,2810,--,2932,--,2954,--,2477,--,3027,--,2778,--,2739,--,2749,--,2711,--,2577,--,2345,--,2097,--,1755,--,828,--,769,--,626,--,612,--,100270,--,100613,
累计折旧(万元),2802,--,2858,--,1960,--,1884,--,1816,--,1685,--,1673,--,1544,--,1029,--,1419,--,1401,--,1255,--,1132,--,996,--,966,--,857,--,699,--,345,--,288,--,234,--,201,--,160,--,54159,--,52228,
