报告日期,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2010-03-31,2009-12-31,2009-09-30,2009-06-30,2009-03-31,2008-12-31,2008-09-30,2008-06-30,2008-03-31,2007-12-31,2007-09-30,2007-06-30,2007-03-31,2006-12-31,
货币资金(万元),1609026,1722282,1818314,1495552,1437412,1283263,881104,341942,381397,357799,395901,369435,365591,365161,355544,376099,330780,301265,374564,363022,349583,303364,270387,165086,155477,146495,136113,130009,123977,99840,79396,95936,91664,85375,65050,49322,54340,58189,35494,22413,26305,29917,26206,21361,27317,29796,
结算备付金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,--,0,--,--,--,--,--,--,--,--,--,0,
拆出资金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,--,0,--,--,--,--,--,--,--,--,--,0,
交易性金融资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,--,0,--,--,--,--,--,--,--,--,0,0,
衍生金融资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,--,0,--,--,--,--,--,--,--,--,--,0,
应收票据(万元),--,--,15400,15400,--,--,--,--,--,--,30,--,140,--,100,400,--,1000,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,--,0,--,--,--,--,--,--,--,--,0,0,
应收账款(万元),104931,143039,54093,36611,30839,24465,39306,2334,2077,2033,8142,1676,2311,1095,2602,1363,1753,2303,2595,3500,3274,3357,4152,2425,3815,3438,4941,3114,1987,1804,3327,4209,3218,3191,3410,4539,0,0,0,0,0,0,0,0,0,0,
预付款项(万元),84261,96069,83866,94932,124079,78857,74590,24825,22985,22656,13452,6186,3695,2867,4165,3966,637,3741,3122,4405,28630,28460,71696,23838,23482,26450,4349,3294,3130,7386,6072,8848,4001,5003,945,656,949,1682,1710,1095,1775,1954,73,73,271,341,
应收保费(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,--,0,--,--,--,--,--,--,--,--,--,0,
应收分保账款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,--,0,--,--,--,--,--,--,--,--,--,0,
应收分保合同准备金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,--,0,--,--,--,--,--,--,--,--,--,0,
应收利息(万元),11606,10786,9860,4249,3925,3764,5430,585,621,2802,1735,1504,1111,2314,653,348,130,55,7,7,7,7,--,--,9,9,50,71,37,43,141,282,123,156,33,33,--,70,--,--,--,--,--,--,0,0,
应收股利(万元),--,--,--,--,--,--,30,--,--,--,--,--,--,--,214,214,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,--,0,--,--,--,--,--,--,--,--,0,0,
其他应收款(万元),191206,156368,214465,155776,173757,145940,397918,16029,16367,12715,35650,13265,9633,10335,11112,10483,6175,8735,7971,10087,8410,8841,18057,17484,16349,16033,41521,30744,24202,13544,4325,1664,1970,2327,560,554,470,441,466,515,481,353,739,458,513,602,
应收出口退税(万元), --,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,--,0,--,--,--,--,--,--,--,--,--,0,
应收补贴款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,--,0,--,--,--,--,--,--,--,--,--,0,
应收保证金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,--,0,--,--,--,--,--,--,--,--,--,0,
内部应收款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,--,0,--,--,--,--,--,--,--,--,--,0,
买入返售金融资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,--,0,--,--,--,--,--,--,--,--,--,0,
存货(万元),669497,683138,798401,878799,881165,890112,924488,19323,21592,23990,23374,16323,17558,16900,17290,14878,15823,19665,17513,15297,17269,16604,15778,14975,14712,19019,14232,11959,12695,13699,12436,10289,10345,10333,2728,2096,2140,2668,2664,2485,2478,2376,2097,1477,1465,1645,
