报告日期,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2010-03-31,2009-12-31,2009-09-30,2009-06-30,2009-03-31,2008-12-31,2008-09-30,2008-06-30,2008-03-31,2007-12-31,2007-09-30,2007-06-30,2007-03-31,2006-12-31,2005-12-31,
货币资金(万元),249574,232539,155640,74845,71928,84627,70653,78395,77768,69630,50878,40846,40725,101842,70272,59519,51245,79676,45285,39285,49829,48100,84526,110583,84233,80714,41373,45778,47851,65504,83599,125326,88311,83223,37771,52919,55764,67672,63733,25599,26382,42940,27071,36957,11514,15781,12510,
结算备付金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,--,--,--,--,--,--,--,--,0,--,0,
拆出资金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,--,--,--,--,--,--,--,--,0,--,0,
交易性金融资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,923,888,--,--,--,--,--,0,--,--,--,--,--,--,--,0,--,0,0,0,--,--,0,--,0,--,--,--,0,--,0,
衍生金融资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,--,--,--,--,--,--,--,--,--,--,0,
应收票据(万元),38801,26919,17965,15612,17822,23905,17321,19580,28661,20277,14597,17904,20990,17008,7790,16176,15484,16181,12923,18204,14876,16885,9902,9504,12035,9334,12617,11224,11629,9352,4012,6527,3527,3316,2660,2729,2018,1837,2558,1814,827,603,1269,727,959,1186,1774,
应收账款(万元),312544,366568,537801,461966,238329,241109,234599,242588,173688,175792,213650,191890,162418,167377,250866,180541,128697,141373,170303,165914,138078,160980,165852,130950,108690,109543,119425,120389,103529,96715,105327,93275,79061,66220,64405,52846,53258,57746,67445,66992,55096,51993,54671,45742,35391,33271,19599,
预付款项(万元),12716,7096,10390,13765,13842,7845,13767,11464,8322,6583,7289,7909,10642,6568,6773,12480,14526,4388,12228,11908,12702,12739,14747,10941,13696,5881,6945,9520,10885,10689,11367,13787,11734,6364,8388,6647,10420,10714,8718,5070,6074,6579,6665,4127,2532,1384,2562,
应收保费(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,--,--,--,--,--,--,--,--,0,--,0,
应收分保账款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,--,--,--,--,--,--,--,--,0,--,0,
应收分保合同准备金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,--,--,--,--,--,--,--,--,0,--,0,
应收利息(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,13,13,104,104,0,670,482,299,118,111,0,--,--,--,0,--,0,
应收股利(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,0,--,84,84,0,--,--,--,--,--,--,--,--,0,--,0,
其他应收款(万元),11823,14923,17767,12838,11370,10350,15853,11988,13110,12527,12840,10166,9036,8056,11864,7435,7353,6251,6363,6875,6810,4395,9286,4689,5932,9166,4689,4467,4812,4968,9615,5116,17394,4918,4066,7832,8004,3660,23735,7072,6568,5194,8009,5366,4078,2857,1643,
应收出口退税(万元), --,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,--,--,--,--,--,--,--,--,0,--,0,
应收补贴款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,--,--,--,--,--,--,--,--,0,--,0,
应收保证金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,--,--,--,--,--,--,--,--,--,--,0,
内部应收款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,--,--,--,--,--,--,--,--,--,--,0,
买入返售金融资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,--,--,--,--,--,--,--,--,0,--,0,
存货(万元),285937,229042,302790,266901,256686,184505,209109,212548,193789,169654,186180,192737,179070,144245,173896,192187,171457,161913,168316,167007,159604,143867,149377,159541,142038,136018,151987,147396,127671,108171,108205,103623,93421,81872,78388,80223,83839,85889,86740,82486,73206,64015,59155,50564,42675,35685,21186,
待摊费用(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,--,--,--,--,--,--,--,--,0,--,0,
待处理流动资产损益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,--,--,--,--,--,--,--,--,--,--,0,
一年内到期的非流动资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,--,--,0,--,0,--,--,--,0,--,0,
其他流动资产(万元),186819,12265,5624,4016,6804,4356,3036,4665,4488,5097,2720,--,21500,16000,16000,16000,16000,--,--,--,--,--,--,0,--,--,--,--,--,--,--,0,--,0,0,0,--,--,0,--,0,--,--,--,0,35,57,
流动资产合计(万元),1098215,889352,1047977,849943,616781,556696,564339,581228,499825,459560,488154,461451,448149,465613,552325,484337,405684,410668,415418,409192,381899,386966,433690,426208,366624,350655,337036,338774,306376,295400,322137,347667,293553,246102,195762,203866,213786,227816,253046,189144,168153,171324,156841,143482,97150,90199,59331,
发放贷款及垫款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,--,--,--,--,--,--,--,--,0,--,0,
可供出售金融资产(万元),37712,43895,51081,33457,31731,22113,19702,18397,17157,20439,21299,21820,23592,20164,20201,16290,17165,11264,32118,32052,36054,35968,31823,25533,31751,20319,24048,39338,34171,21333,18340,13977,15929,14399,15294,12202,10110,7238,9684,993,900,827,--,--,0,--,0,
持有至到期投资(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,0,--,0,0,0,--,--,0,--,--,--,--,--,0,--,0,
长期应收款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,0,--,0,0,0,--,--,0,--,--,--,--,--,0,--,0,
长期股权投资(万元),79204,75751,77885,76917,74861,73776,72714,70025,32923,31933,17553,16112,12484,12604,12290,30218,30091,30305,30041,29160,29422,29791,23452,49993,50014,50102,49529,49154,49174,49357,49444,48756,48918,43748,24917,7612,8957,7656,7534,7443,8483,12176,8262,8097,0,--,270,
