报告日期,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2009-12-31,2008-12-31,
货币资金(万元),71307,63623,59867,64224,62352,64410,75509,77756,70594,29423,36258,36483,16526,13918,11835,16621,11795,19063,9429,11792,12766,11629,19360,19551,17690,26240,29517,35894,35890,35874,1818,2476,3387,2338,
结算备付金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,--,
拆出资金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,--,
交易性金融资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,--,
衍生金融资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,--,
应收票据(万元),4026,5106,2989,2272,1673,1253,693,1765,189,88,164,475,44,230,0,110,42,25,0,59,68,104,98,150,--,--,95,22,220,5,52,0,0,30,
应收账款(万元),152715,134943,103981,103017,48151,45542,41346,37046,43338,35646,31081,31370,34067,30796,22981,23855,21176,21228,18889,18870,17180,14564,10765,10734,7417,5575,4678,4016,5338,5019,3978,4275,3011,2676,
预付款项(万元),12413,13480,15712,11701,5718,5152,5905,2178,4773,3169,1877,902,2682,2757,998,1124,1727,1048,1904,884,4696,4073,3625,1857,3219,3348,2619,2980,1645,1294,1422,726,958,1153,
应收保费(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,--,
应收分保账款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,--,
应收分保合同准备金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,--,
应收利息(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,--,
应收股利(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,--,
其他应收款(万元),12297,12845,13843,11565,7218,8907,5945,4517,3578,4439,3289,4884,3634,3259,3335,2538,1745,2274,1897,1986,1806,1975,2292,1875,2495,2148,1404,1643,1817,1359,1502,1658,385,103,
应收出口退税(万元), --,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,--,
应收补贴款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,--,
应收保证金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,--,
内部应收款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,--,
买入返售金融资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,--,
存货(万元),127202,110123,93255,86021,87878,81516,69324,59697,58424,52377,39147,33825,41293,45527,51870,39312,30722,33915,34076,31567,31277,32042,30436,30831,27390,23113,20448,17870,15563,13666,11139,9873,5851,3302,
待摊费用(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,--,
待处理流动资产损益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,--,
一年内到期的非流动资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,--,
其他流动资产(万元),4506,2325,3135,2817,3131,2649,1266,793,2201,2363,593,718,479,1581,975,1043,1003,1146,1220,1083,214,835,--,1422,--,--,--,--,1,1,0,0,0,--,
流动资产合计(万元),384465,342444,292783,281616,216123,209429,199989,183752,183097,127506,112409,108657,98724,98068,91994,84603,68208,78698,67415,66242,68008,65222,66576,66420,58211,60425,58760,62426,60475,57219,19910,19010,13592,9601,
发放贷款及垫款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,--,
可供出售金融资产(万元),1626,1626,1903,1753,2104,2104,1094,1094,994,976,826,826,828,498,498,498,198,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,--,
持有至到期投资(万元),--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,0,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,--,
长期应收款(万元),10307,11155,11906,12769,4870,3593,4571,4813,4133,4552,4820,5396,2225,2380,2666,2953,1788,1932,963,963,--,--,--,--,--,--,--,--,--,--,0,0,0,--,
长期股权投资(万元),25020,25001,23289,23178,23342,22944,13011,2457,1487,1059,1677,1416,1481,1196,1210,1104,973,835,819,900,877,411,494,450,446,459,1106,308,350,--,0,0,0,--,
其他长期投资(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,--,
投资性房地产(万元),28100,28277,27001,27127,4156,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,0,--,--,--,--,--,--,--,--,0,0,0,--,
固定资产原值(万元),--,104846,--,96318,--,62804,--,51047,--,42052,--,38592,--,36565,--,34501,--,29250,--,24614,--,21648,--,9363,--,7444,--,6730,--,5352,4207,4813,1959,--,
累计折旧(万元),--,25246,--,20460,--,17019,--,14704,--,12871,--,11021,--,9360,--,7794,--,5626,--,4337,--,3276,--,2544,--,2010,--,1451,--,1162,908,811,335,--,
固定资产净值(万元),--,79600,--,75858,--,45785,--,36343,--,29181,--,27571,--,27205,--,26707,--,23624,--,20277,--,18372,--,6819,--,5434,--,5279,--,4190,4230,4002,1624,--,
固定资产减值准备(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,0,0,0,--,
固定资产(万元),80095,79600,75249,75858,59240,45785,43873,36343,28728,29181,29200,27571,28136,27205,26276,26707,23678,23624,19918,20277,19837,18372,6783,6819,6519,5434,5159,5279,4498,4190,4230,4002,1624,518,
在建工程(万元),8694,7561,10965,10771,13232,11752,10487,16302,19203,17104,11924,11960,10089,9364,8668,3109,4178,3201,3587,3616,72,27,9468,11559,6673,3810,2338,611,168,111,104,46,0,--,
工程物资(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,--,
固定资产清理(万元),--,21,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,1,1,1,--,--,--,0,0,0,--,
生产性生物资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,--,
公益性生物资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,--,
油气资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,--,
无形资产(万元),12022,11983,11230,11286,10217,7591,7664,7688,7737,7637,7651,7711,7770,7836,7887,7952,7580,7621,7609,7660,7383,7424,7458,7499,7522,7561,7508,4951,4922,4868,4892,4917,0,--,
开发支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,--,
商誉(万元),39446,39446,40377,39446,11298,5155,5159,5155,5159,5159,4735,4735,4735,4735,4735,4735,1046,1046,1046,1046,1046,1046,1046,1046,1105,1105,--,--,--,--,0,0,0,--,
长期待摊费用(万元),1013,789,775,690,631,561,550,435,316,319,382,347,272,244,284,357,406,518,573,594,649,725,855,972,993,845,956,1002,786,291,316,304,118,186,
股权分置流通权(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,--,
