报告日期,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2009-12-31,2008-12-31,2007-12-31,
货币资金(万元),61537,58360,73928,49784,50785,43304,26715,15229,35616,21020,16521,17640,17786,17894,20449,13125,14361,24538,19065,18233,64344,71080,64612,63181,71389,82193,71413,76716,87159,97661,4369,6505,10190,4487,2278,
结算备付金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,--,
拆出资金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,--,
交易性金融资产(万元),273,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,117,67,6,--,6,--,--,--,12,--,--,--,650,0,0,0,0,--,
衍生金融资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,--,
应收票据(万元),5910,11858,1913,2333,3927,3361,2077,2744,948,1214,126,358,2173,3484,135,246,328,2084,220,--,428,339,116,1575,42,257,134,20,120,90,10,55,152,66,7,
应收账款(万元),112112,118336,105290,91529,76180,77834,79473,76530,70626,67842,58724,54032,49667,52283,52998,53499,49205,47501,35351,32214,30256,32779,24982,24646,27915,23022,24068,23440,20626,17363,14403,12968,12589,11154,8750,
预付款项(万元),1563,2212,4909,5623,1004,934,857,703,1136,1170,9599,8853,8630,8335,8854,9080,9297,9976,10242,2502,2459,1530,2527,3144,1767,1785,2265,1453,346,1758,1195,257,291,264,90,
应收保费(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,--,
应收分保账款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,--,
应收分保合同准备金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,--,
