报告日期,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2013-12-31,2012-12-31,2011-12-31,
货币资金(万元),9552,12760,11262,12120,13810,25143,12485,20302,11184,13525,17684,34525,33978,48886,8128,13544,15659,9431,4346,
结算备付金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
拆出资金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
交易性金融资产(万元),0,--,0,--,--,--,--,--,--,--,23200,11500,10000,--,--,--,--,--,--,
衍生金融资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应收票据(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应收账款(万元),6940,4774,5976,5201,4688,4436,4078,4229,3979,3322,2687,2157,1583,1340,1709,1606,1150,1152,1428,
预付款项(万元),3775,3950,3175,2758,2813,3467,2142,1355,1214,1826,3303,2893,4166,1293,2746,2176,1852,1599,2532,
应收保费(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应收分保账款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应收分保合同准备金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应收利息(万元),10,3,8,2,22,23,19,31,15,10,144,102,211,44,49,37,50,--,--,
应收股利(万元),0,--,0,--,--,--,--,0,--,--,--,--,--,--,--,--,--,--,--,
其他应收款(万元),366,429,518,339,409,377,485,387,393,200,182,148,416,170,195,129,132,97,86,
应收出口退税(万元), --,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应收补贴款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应收保证金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
内部应收款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
买入返售金融资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
存货(万元),10316,7964,8993,9042,9217,7250,7220,7020,7356,6363,6939,7001,6455,5790,7493,6213,5293,4257,3629,
待摊费用(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
待处理流动资产损益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
一年内到期的非流动资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
其他流动资产(万元),2982,2896,2209,1977,2287,4574,12254,8557,12961,21617,527,462,407,328,--,--,--,--,--,
