报告日期,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2015-12-31,2015-09-30,2014-12-31,2013-12-31,2012-12-31,2011-12-31,
货币资金(万元),59336,86421,198280,194938,94017,64643,44988,42047,33893,21992,34851,34408,
结算备付金(万元),--,--,--,--,--,--,--,--,--,--,--,--,
拆出资金(万元),--,--,--,--,--,--,--,--,--,--,--,--,
交易性金融资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,
衍生金融资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,
应收票据(万元),--,--,--,--,--,--,--,--,--,--,--,--,
应收账款(万元),22322,19780,20795,21586,18221,28148,2457,2291,2101,2229,1919,1777,
预付款项(万元),449,988,294,400,256,153,288,160,182,129,20,22,
应收保费(万元),--,--,--,--,--,--,--,--,--,--,--,--,
应收分保账款(万元),--,--,--,--,--,--,--,--,--,--,--,--,
应收分保合同准备金(万元),--,--,--,--,--,--,--,--,--,--,--,--,
应收利息(万元),393,580,459,348,366,393,218,132,92,45,28,27,
应收股利(万元),45,--,--,--,--,--,--,--,--,--,--,--,
其他应收款(万元),832,677,836,668,271,257,115,157,155,56,157,5,
应收出口退税(万元), --,--,--,--,--,--,--,--,--,--,--,--,
应收补贴款(万元),--,--,--,--,--,--,--,--,--,--,--,--,
应收保证金(万元),--,--,--,--,--,--,--,--,--,--,--,--,
内部应收款(万元),--,--,--,--,--,--,--,--,--,--,--,--,
买入返售金融资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,
存货(万元),--,--,--,--,--,--,--,--,--,--,--,--,
待摊费用(万元),--,--,--,--,--,--,--,--,--,--,--,--,
待处理流动资产损益(万元),--,--,--,--,--,--,--,--,--,--,--,--,
一年内到期的非流动资产(万元),376,410,424,427,144,148,3,3,13,--,--,--,
其他流动资产(万元),132613,101620,940,1072,27,0,23,--,--,--,--,--,
流动资产合计(万元),216365,210475,222028,219440,113302,93742,48093,44790,36436,24451,36976,36239,
发放贷款及垫款(万元),--,--,--,--,--,--,--,--,--,--,--,--,
可供出售金融资产(万元),8040,8035,--,--,--,--,--,--,--,--,--,--,
持有至到期投资(万元),--,--,--,--,--,--,--,--,--,--,--,--,
长期应收款(万元),--,--,--,--,--,--,--,--,--,--,--,--,
长期股权投资(万元),4509,4037,4076,3852,3443,2979,3825,3275,2199,1000,--,--,
其他长期投资(万元),--,--,--,--,--,--,--,--,--,--,--,--,
投资性房地产(万元),480,491,--,--,--,--,--,--,--,--,--,394,
固定资产原值(万元),--,5851,--,6423,6242,6186,5991,--,--,--,--,--,
累计折旧(万元),--,2659,--,2865,2756,2641,2397,--,--,--,--,--,
固定资产净值(万元),--,3192,--,3558,3486,3545,3594,--,--,--,--,--,
固定资产减值准备(万元),--,--,--,--,--,--,--,--,--,--,--,--,
固定资产(万元),3251,3192,3561,3558,3486,3545,3594,3738,4061,4122,4261,4713,
在建工程(万元),33059,32637,31337,31268,3808,3799,3524,1293,224,71,--,--,
工程物资(万元),--,--,--,--,--,--,--,--,--,--,--,--,
固定资产清理(万元),--,--,--,--,--,--,--,--,--,--,--,--,
生产性生物资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,
公益性生物资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,
油气资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,
无形资产(万元),1407,1386,1316,1316,1299,1289,1190,1189,1213,1108,92,110,
开发支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,
商誉(万元),381,381,381,381,381,381,381,381,--,--,--,--,
长期待摊费用(万元),416,489,556,661,101,138,34,35,22,--,--,--,
股权分置流通权(万元),--,--,--,--,--,--,--,--,--,--,--,--,
递延所得税资产(万元),5896,4919,3860,3656,2792,2625,1341,1443,1232,1410,1401,1356,
其他非流动资产(万元),14859,3584,192,173,4840,--,--,--,--,--,503,--,
非流动资产合计(万元),72298,59151,45279,44865,20150,14756,13890,11355,8950,7711,6258,6573,
资产总计(万元),288663,269626,267307,264305,133452,108498,61982,56145,45386,32163,43233,42812,
短期借款(万元),--,--,--,--,--,--,--,--,--,--,--,--,
向中央银行借款(万元),--,--,--,--,--,--,--,--,--,--,--,--,
吸收存款及同业存放(万元),--,--,--,--,--,--,--,--,--,--,--,--,
拆入资金(万元),--,--,--,--,--,--,--,--,--,--,--,--,
交易性金融负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,
衍生金融负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,
应付票据(万元),--,--,--,--,--,--,--,--,--,--,--,--,
应付账款(万元),5519,5465,13527,18163,2193,3506,890,192,38,143,--,--,
预收账款(万元),73,62,81,62,89,77,76,71,83,43,32,--,
