报告日期,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2010-03-31,2009-12-31,2009-09-30,2009-06-30,2009-03-31,2008-12-31,2008-09-30,2008-06-30,2008-03-31,2007-12-31,2007-09-30,2007-06-30,2007-03-31,2006-12-31,2005-12-31,
货币资金(万元),115042,127825,86781,132785,285103,178949,109840,132446,119953,96848,135774,108979,199156,140346,128158,160627,127771,165549,132004,161499,166229,210714,280897,243544,409223,91085,114579,135048,161577,133226,130784,142187,173164,117397,93268,77647,83043,74229,109985,79221,74566,95799,100310,47588,47555,50383,21091,
结算备付金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,0,--,0,--,0,0,0,--,--,--,--,--,0,--,0,0,
拆出资金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,0,--,0,--,0,0,0,--,--,--,--,--,0,--,0,0,
交易性金融资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,2000,--,--,--,19996,-33,1500,5275,-2,-10,23,50,19,12,--,0,65,21,6,126,61,29,174,367,--,0,--,0,0,
衍生金融资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,0,--,0,--,0,0,0,--,--,--,--,--,0,--,0,0,
应收票据(万元),124772,100971,126943,178029,169538,82749,87753,90288,83291,72722,98693,105725,108830,88666,86311,92378,105292,111894,119436,91492,81136,94201,71325,76210,77726,109646,106995,72929,82660,69785,77088,83494,76291,77668,64107,41358,41778,64328,43512,48144,41035,44731,39218,25918,22436,22175,19913,
应收账款(万元),406173,458865,405804,383782,386341,394272,314887,318820,284613,314771,250936,266946,258567,293319,269750,269764,245704,268293,276904,245767,254731,252802,252217,264091,187181,221693,214357,248704,197200,189049,171547,178885,158267,157371,136375,112339,102438,103666,173216,129720,127345,133186,138437,119250,81757,79625,61052,
预付款项(万元),58438,45594,73393,50846,66994,52480,60390,41134,42726,35118,88392,57234,55240,39502,57754,48441,46376,35480,39320,43424,43584,34202,47457,51254,58827,52551,32699,30397,40250,30771,32525,27138,28926,22712,25925,18276,19195,24280,31946,32006,46818,15349,24442,12046,16644,12857,3189,
应收保费(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,0,--,0,--,0,0,0,--,--,--,--,--,0,--,0,0,
应收分保账款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,0,--,0,--,0,0,0,--,--,--,--,--,0,--,0,0,
应收分保合同准备金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,0,--,0,--,0,0,0,--,--,--,--,--,0,--,0,0,
应收利息(万元),152,156,185,207,122,93,81,84,102,105,10,1290,941,595,234,1254,912,574,344,1221,888,559,--,--,--,--,--,0,--,--,--,0,--,0,--,0,0,0,--,--,--,--,--,0,--,0,0,
应收股利(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,0,--,0,--,0,0,0,--,--,--,--,--,0,--,0,0,
其他应收款(万元),20613,9949,44756,47504,37597,14029,55422,47302,30399,20400,21337,12864,27087,9086,21296,9456,9996,6036,8469,7232,4966,6089,5541,5218,3812,3797,8586,6963,67236,5319,7854,5945,6315,5605,3396,2939,2436,1985,2572,4584,2264,4910,2216,1667,1825,645,1012,
应收出口退税(万元), --,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,0,--,0,--,0,0,0,--,--,--,--,--,0,--,0,0,
应收补贴款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,0,--,0,--,0,0,0,--,--,--,--,--,0,--,0,0,
应收保证金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,0,--,0,--,0,0,0,--,--,--,--,--,0,--,0,0,
内部应收款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,0,--,0,--,0,0,0,--,--,--,--,--,0,--,0,0,
买入返售金融资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,0,--,0,--,0,0,0,--,--,--,--,--,0,--,0,0,
存货(万元),364092,338065,371923,348774,392729,338081,303445,290228,283446,261134,285881,301499,288936,299695,332378,317973,332056,296265,310222,318019,341277,295441,303452,261392,267354,247488,207542,175236,186160,287197,279400,273603,276091,234734,248930,233719,230147,222409,281513,264461,247824,223861,209906,76671,75054,70921,54831,
待摊费用(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,0,--,0,--,0,0,0,--,--,--,--,--,0,--,0,0,
待处理流动资产损益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,0,--,0,--,0,0,0,--,--,--,--,--,0,--,0,0,
一年内到期的非流动资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,0,--,0,--,0,0,0,--,--,--,--,--,0,--,0,0,
其他流动资产(万元),33527,44155,40065,34287,33263,50495,36145,37744,19119,15767,7386,25869,27578,28677,24594,23233,27984,28119,24815,29612,31664,28943,3489,2010,5624,7107,--,0,--,--,--,0,2500,2000,--,0,0,0,--,--,--,--,--,0,--,0,0,
流动资产合计(万元),1134235,1132970,1156849,1183360,1379315,1120693,976830,967276,872412,834935,888411,880405,966334,899887,920475,923126,896092,912210,913514,898266,924476,922951,984373,903686,1011246,738642,684756,669266,735106,715398,699218,711263,721554,617487,572065,486299,479043,491023,642804,558165,540026,518203,514529,283140,245272,236608,161088,
发放贷款及垫款(万元),1028,1980,1964,2534,2803,1812,2785,2726,3104,1717,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,0,--,0,--,0,0,0,--,--,--,--,--,0,--,0,0,
