报告日期,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2009-12-31,2008-12-31,2007-12-31,
货币资金(万元),74179,46192,28894,27429,33433,30938,25362,28004,29023,30995,25258,30109,30881,30560,27304,30683,20855,31050,30650,30499,32650,33658,36420,37874,43354,43203,50099,42521,40705,46494,47563,47154,50103,7310,4784,10829,3597,
结算备付金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,
拆出资金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,
交易性金融资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,
衍生金融资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,
应收票据(万元),84250,89077,87206,102668,96834,93803,79931,59534,47103,46274,43677,36443,34875,29052,27616,27927,14406,12010,10051,12651,11303,12578,13510,11496,10220,14507,5920,13776,9975,3049,3061,4654,2366,4037,2123,1156,1000,
应收账款(万元),103973,91948,103032,98724,85129,95864,101878,100292,73813,68040,57344,59964,48404,59940,56614,54643,28914,35646,32287,35192,28969,28071,26397,25787,23149,23015,22475,20976,21356,20461,22316,18532,15773,19036,16080,9317,8395,
预付款项(万元),6409,3856,3869,2992,4897,5835,3210,2093,2274,3724,2656,2026,3196,2857,2832,1722,1914,1940,1808,1150,2317,1868,2315,771,5596,3012,10308,2733,2485,1781,3578,1492,1462,1514,952,1644,766,
应收保费(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,
应收分保账款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,
