报告日期,2018-12-31,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-06-30,2009-12-31,2008-12-31,2007-12-31,
货币资金(万元),110314,84830,72930,77152,77172,73631,59935,116607,88101,77154,68439,84270,39158,79819,42277,57203,55788,49442,84161,137345,151450,205860,255759,259344,220635,191696,241539,224193,200405,190505,202467,87166,57934,47364,33668,29332,45582,
结算备付金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,0,--,--,--,--,--,0,--,
拆出资金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,0,--,--,--,--,--,0,--,
交易性金融资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,9000,--,--,--,--,0,--,--,0,--,--,--,--,--,0,--,
衍生金融资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,0,--,
应收票据(万元),120,100,30,--,--,--,750,950,--,943,117,50,--,290,850,1020,20,650,525,119,470,529,1125,881,741,585,--,376,1077,581,140,129,23,--,--,112,--,
应收账款(万元),73068,77877,75682,83773,80790,112865,103034,123616,116632,124385,125598,133404,136266,35656,38622,35949,42495,31186,34657,25000,35252,24610,22706,27055,22754,31659,29167,26984,31471,31199,34729,31575,29637,29461,16339,17642,7027,
预付款项(万元),2040,8314,6019,5502,6159,13221,26219,14120,11247,12671,8411,9965,7354,21321,27118,17784,20137,30068,21438,24314,17859,22387,10590,7203,3165,12012,8544,10357,9913,14832,9612,11677,5444,5160,5747,4768,3251,
应收保费(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,0,--,--,--,--,--,0,--,
应收分保账款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,0,--,--,--,--,--,0,--,
应收分保合同准备金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,0,--,--,--,--,--,0,--,
应收利息(万元),1736,--,1422,1205,983,766,579,386,204,14,26,11,170,149,265,138,545,598,617,1006,1417,1197,--,--,--,990,780,595,1224,0,--,--,--,--,--,0,--,
应收股利(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,0,--,--,--,--,--,0,--,
