报告日期,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2009-12-31,2008-12-31,
货币资金(万元),217905,219075,121191,201857,109447,193175,163266,204958,249136,57704,73436,117758,85082,143597,85361,57852,31064,48017,32139,64807,24732,34481,50255,39810,26089,31605,36929,30727,38036,60556,10751,34968,25596,8008,
结算备付金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,
拆出资金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,
交易性金融资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,
衍生金融资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,
应收票据(万元),62261,72026,69768,74628,69415,99293,69153,59484,33901,52085,37265,50999,36905,45928,26637,33088,20280,23240,15628,37924,15785,18203,9795,16623,14880,10022,10267,8062,8915,4533,4308,2189,2887,1124,
应收账款(万元),1692408,1614104,1399291,1234119,1206299,994080,952151,781861,763643,610664,595271,444361,441467,361261,386900,324306,326657,287872,295460,237567,247778,219128,206611,182111,183718,164431,158865,133877,126168,109189,97574,79016,53186,42616,
预付款项(万元),196787,157709,142228,107245,80445,61373,48321,36962,32213,23365,18232,11770,14085,13278,15373,12349,9093,14753,17227,5887,21118,18270,19347,10670,23330,13080,11695,6630,10452,7686,5534,3056,2522,2941,
应收保费(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,
应收分保账款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,
应收分保合同准备金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,
应收利息(万元),--,--,9,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,134,--,0,0,0,0,
应收股利(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,
其他应收款(万元),135880,126233,133175,79104,115139,50335,57567,28743,50119,38373,32727,16976,20724,9407,7984,5042,5024,3874,3739,1293,1855,1354,1198,798,1216,832,763,403,1155,878,2734,200,779,450,
应收出口退税(万元), --,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,
应收补贴款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,
应收保证金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,
