报告日期,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2010-03-31,2009-12-31,2009-09-30,2009-06-30,2009-03-31,2008-12-31,2008-09-30,2008-06-30,2008-03-31,2007-12-31,2007-09-30,2007-06-30,2007-03-31,2006-12-31,
货币资金(万元),20007,12390,11913,14971,11662,22600,26752,17180,21887,18134,14727,19976,15904,14985,11938,15661,19196,26017,23558,26780,30727,10412,9400,9912,8679,8622,9925,6271,2869,5486,4213,3529,7408,3444,4494,4510,2014,4029,2679,1049,771,2089,385,2161,3194,4111,
结算备付金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,0,--,--,--,--,0,--,--,
拆出资金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,0,--,--,--,--,0,--,--,
交易性金融资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,254,284,299,1126,1868,1898,2213,2052,893,1810,1935,2445,3005,2595,2043,810,182,--,--,--,--,0,--,--,
衍生金融资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,0,--,--,--,--,0,--,--,
应收票据(万元),5808,10077,9201,7871,8449,6927,4907,5987,7859,7391,5229,5822,6441,2805,7473,7306,10017,7383,9540,8494,4161,2309,5781,6037,2586,3941,5044,7044,2957,2683,6871,7530,2097,5593,4366,4189,5720,6902,6631,4725,4677,5073,3118,2954,1418,4046,
应收账款(万元),39781,32164,29128,39035,41034,28916,28341,28275,21112,24730,28699,32789,28209,25232,26968,36144,28587,26080,18539,19763,17481,16461,16099,17054,18843,14971,17223,17123,20709,14021,14526,15811,17294,9861,12800,13153,12025,10433,13696,13549,12435,9185,11277,12030,11182,8493,
预付款项(万元),3027,2955,3140,3496,7071,3068,2382,1599,1273,1303,957,2802,2523,1457,1919,1142,1461,597,867,715,748,1298,18539,11341,2474,3082,731,749,571,664,949,890,1253,736,985,669,684,752,777,1290,922,1345,1242,1286,1490,1085,
应收保费(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,0,--,--,--,--,0,--,--,
应收分保账款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,0,--,--,--,--,0,--,--,
应收分保合同准备金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,0,--,--,--,--,0,--,--,
应收利息(万元),--,--,--,--,--,--,--,--,44,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,0,--,0,--,0,--,--,0,--,--,--,--,0,--,--,
应收股利(万元),--,--,67,66,--,--,--,--,--,44,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,0,--,0,--,0,--,--,0,--,--,--,--,0,--,--,
其他应收款(万元),1685,2080,3763,1298,2926,2431,1398,1497,1549,1213,2588,2058,3185,1401,3882,1918,2993,999,1899,1188,1255,854,1796,990,949,609,760,808,751,827,1319,1287,1660,908,1567,1543,2323,1482,1504,1501,1546,1435,2546,1599,1557,1574,
应收出口退税(万元), --,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,0,--,--,--,--,0,--,--,
应收补贴款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,0,--,--,--,--,0,--,--,
应收保证金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,0,--,--,--,--,0,--,--,
内部应收款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,0,--,--,--,--,0,--,--,
买入返售金融资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,0,--,--,--,--,0,--,--,
存货(万元),55186,51889,49660,47557,46485,44958,45924,43071,44113,41218,45563,44401,45311,46196,45209,42260,42316,39622,24993,27685,31220,29361,29189,28353,28862,32716,29277,31327,29427,29425,24187,21034,19105,21808,18422,17897,16643,19816,18954,17968,15947,17597,15354,14733,13604,13117,
待摊费用(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,0,--,--,--,--,0,--,--,
待处理流动资产损益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,0,--,--,--,--,0,--,--,
