报告日期,2019-03-31,2018-12-31,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2010-12-31,2009-12-31,2008-12-31,
货币资金(万元),56364,63156,20337,21527,12854,60083,55966,68294,87496,42744,101471,79015,19234,40894,1350,1787,4289,15822,15954,25187,51148,68254,39168,49499,43920,41237,55149,48059,44713,80827,31854,44836,36324,57703,30297,
结算备付金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
拆出资金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
交易性金融资产(万元),--,--,--,--,--,--,--,--,--,--,--,0,2214,2137,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
衍生金融资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应收票据(万元),--,--,300,650,1130,3150,3513,--,--,--,--,1325,6512,16326,39,--,--,43173,37423,39484,4495,289,14890,31096,1925,115,34177,26716,14576,16260,13860,1285,7549,2998,4741,
应收账款(万元),32427,34383,32336,49948,53341,56957,66641,53463,1081,952,--,98215,96363,31856,85423,95807,74370,58797,57596,45686,53703,56737,49964,43259,35363,48658,50023,55603,32485,33652,32346,38936,37791,36828,20328,
预付款项(万元),734,358,3036,2951,1835,747,6704,986,657,388,--,13281,21214,13378,53279,51891,37122,42745,49075,45186,28910,21842,35694,24782,37949,35167,14857,14781,18972,15770,13628,6353,13110,10341,4910,
应收保费(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应收分保账款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应收分保合同准备金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应收利息(万元),397,91,--,514,132,26,92,--,--,8,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应收股利(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
其他应收款(万元),--,3109,1820,1794,2067,1467,1797,19753,29213,38819,51,5089,9494,30145,1967,1980,334,2656,6791,6240,12816,17157,310,70,67786,57802,61,46,72,159,12,3,40,190,50280,
应收出口退税(万元), --,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应收补贴款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应收保证金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
内部应收款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
买入返售金融资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
存货(万元),4,2,4,1,1,1,3,--,--,--,85,18107,19797,27952,57534,56037,84584,50487,47171,51498,46239,44885,43146,42670,44486,37922,54509,66103,65707,33562,35412,36872,34787,37142,31945,
待摊费用(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
待处理流动资产损益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
一年内到期的非流动资产(万元),7265,6339,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
其他流动资产(万元),55093,253738,118844,109200,43282,25508,22481,10110,7285,8242,--,861,1584,944,1109,668,1965,695,2413,1525,1762,1574,--,--,--,168,--,--,--,--,--,--,--,--,688,
流动资产合计(万元),154055,361177,176677,186585,114641,147939,157195,152605,125732,91152,101608,215894,176412,163633,200702,208170,202663,214375,216423,214807,199072,210737,183173,191376,231428,221070,208775,211307,176524,180230,127111,128284,129600,145201,143189,
