报告日期,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-06-30,2010-12-31,2009-12-31,2008-12-31,
货币资金(万元),44700,34430,30025,54250,38395,27629,61455,85180,86350,81532,168067,201445,200020,205371,204040,222343,247159,258051,266067,275205,262262,256923,251486,297537,332716,99711,86350,67091,15012,5015,
结算备付金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,
拆出资金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,
交易性金融资产(万元),--,--,--,--,--,--,--,--,183,183,--,--,--,81,50,99,202,202,--,--,--,--,0,--,--,--,--,--,301,--,
衍生金融资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应收票据(万元),664,559,268,219,1291,2039,1541,1888,1522,2035,1389,519,1142,1509,1085,1796,2389,1127,1840,1686,2736,395,60,83,5,54,121,362,--,630,
应收账款(万元),59435,54804,56470,59388,57539,56101,57781,52900,43558,38143,42711,38721,29456,27696,30498,32871,28054,18985,24441,22575,19913,18073,17973,14142,16177,14987,17542,6837,5596,4728,
预付款项(万元),2349,2404,4362,3623,2728,1813,3240,3285,3556,3082,4206,5234,5151,1856,3356,3951,5378,2119,2918,1945,9412,1741,3862,1610,6125,6981,8086,13286,904,1292,
应收保费(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,
应收分保账款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,
应收分保合同准备金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,
应收利息(万元),156,89,123,63,100,66,305,445,327,360,841,1085,1222,1628,2264,3208,2806,2444,5427,4575,5311,3848,5012,3347,--,--,--,--,--,--,
应收股利(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,
其他应收款(万元),9090,8750,9465,12353,12638,14077,15042,18400,21771,22037,19357,22350,27155,24980,33593,39256,46166,43295,47844,45691,46390,39924,39247,34476,31197,28914,31534,32903,28803,17842,
应收出口退税(万元), --,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应收补贴款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应收保证金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
