报告日期,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2010-03-31,2009-12-31,2009-09-30,2009-06-30,2009-03-31,2008-12-31,2008-09-30,2008-06-30,2008-03-31,2007-12-31,2007-09-30,2007-06-30,2007-03-31,2006-12-31,
货币资金(万元),43550,46741,40981,30485,20549,35482,30287,31479,23168,29703,20171,20530,41700,17398,14112,10877,60102,9245,14383,8964,15506,9290,12236,9222,4219,5569,3329,10328,11985,42549,9074,9815,9857,8819,4981,4431,4116,6124,6979,3403,6263,9675,21591,26072,31321,907,2602,
结算备付金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,0,--,0,--,0,--,--,--,--,--,--,--,--,--,0,
拆出资金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,0,--,0,--,0,--,--,--,--,--,--,--,--,--,0,
交易性金融资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,0,--,0,--,0,--,--,--,--,--,--,--,--,--,0,
衍生金融资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,0,--,0,--,0,--,--,--,--,--,--,--,--,--,0,
应收票据(万元),14047,13131,17431,13656,13152,16229,14947,11986,7373,10240,10392,9323,9155,11970,9761,5451,6495,8285,9491,7323,6402,5030,5204,2570,1968,2282,3442,2080,2422,2074,2265,1295,1746,1695,1644,883,854,466,1055,1365,1205,792,541,278,125,196,89,
应收账款(万元),83959,70187,73622,73269,63236,58062,67537,66940,55521,49233,49340,47174,39815,35119,38534,43346,36928,32151,30983,33357,28766,26023,23750,26609,20290,16378,14005,17145,15538,14285,10448,11032,9273,8545,7675,8641,7351,5989,7062,10522,7379,6150,5004,5278,4014,3539,4052,
预付款项(万元),1454,2414,2061,953,743,2139,741,1070,738,589,650,691,760,707,709,2967,2656,1595,834,6395,5615,3599,3827,2233,2278,481,471,719,859,1901,939,1499,1366,266,119,375,436,325,305,904,770,273,289,370,128,502,376,
应收保费(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,0,--,0,--,0,--,--,--,--,--,--,--,--,--,0,
应收分保账款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,0,--,0,--,0,--,--,--,--,--,--,--,--,--,0,
应收分保合同准备金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,0,--,0,--,0,--,--,--,--,--,--,--,--,--,0,
应收利息(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,0,--,0,--,0,--,38,--,--,--,--,--,--,--,0,
应收股利(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,0,--,0,--,0,--,--,--,--,--,--,--,--,--,0,
其他应收款(万元),868,937,427,554,417,341,1320,408,1048,712,615,597,841,565,533,646,691,332,434,1642,2045,1365,449,256,646,1153,1465,1431,1190,863,786,231,162,217,150,171,191,214,206,326,381,233,92,93,85,228,135,
应收出口退税(万元), --,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,0,--,0,--,0,--,--,--,--,--,--,--,--,--,0,
应收补贴款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,0,--,0,--,0,--,--,--,--,--,--,--,--,--,0,
应收保证金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,0,--,0,--,0,--,--,--,--,--,--,--,--,--,0,
内部应收款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,0,--,0,--,0,--,--,--,--,--,--,--,--,--,0,
买入返售金融资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,0,--,0,--,0,--,--,--,--,--,--,--,--,--,0,
存货(万元),36991,40231,38222,44173,43675,34116,26631,25937,27396,25043,20660,19655,21531,22768,20033,18667,18909,15876,15444,18563,18803,18776,17312,14531,17059,16646,17646,19335,19738,14999,13434,10896,7501,5974,5937,6183,5913,5887,5188,5155,4766,4300,3347,2904,2874,2539,1917,
待摊费用(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,0,--,0,--,0,--,--,--,--,--,--,--,--,--,0,
待处理流动资产损益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,0,--,0,--,0,--,--,--,--,--,--,--,--,--,0,
一年内到期的非流动资产(万元),--,--,225,--,--,198,214,--,7,7,12,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,0,--,0,--,0,--,--,--,--,--,--,--,--,--,0,
其他流动资产(万元),2007,2326,1866,1549,1700,2179,2115,1663,2875,1513,1773,1971,2562,3842,6851,11500,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,0,--,0,--,0,--,--,14,14,14,--,--,--,--,0,
流动资产合计(万元),182876,175968,174835,164639,143472,148746,143793,139484,118126,117041,103613,99940,116364,92368,90532,93454,125780,67484,71569,76245,77138,64085,62778,55422,46460,42509,40358,51038,51733,76670,36946,34767,29905,25516,20506,20684,18861,19006,20832,21690,20778,21436,30866,34996,38547,7911,9171,
发放贷款及垫款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,0,--,0,--,0,--,--,--,--,--,--,--,--,--,0,
可供出售金融资产(万元),360,360,2360,2360,2360,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,0,--,0,--,0,0,0,0,--,--,--,--,--,--,0,
持有至到期投资(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,0,--,0,--,0,--,--,--,--,--,--,--,--,--,0,
长期应收款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,0,--,0,--,0,--,--,--,--,--,--,--,--,--,0,
长期股权投资(万元),2660,2769,2922,2996,3057,6139,6076,6015,5833,5506,5549,5599,5632,5607,5701,7604,5570,5473,3285,2999,--,--,--,--,--,--,--,--,0,--,--,2,0,--,0,--,0,--,--,--,0,--,0,--,--,--,0,
其他长期投资(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,0,--,0,--,0,--,--,--,--,--,--,--,--,--,0,
投资性房地产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,0,--,0,--,0,--,--,--,--,--,--,--,--,--,0,
固定资产原值(万元),346568,--,324822,--,307218,--,282429,--,247116,--,231903,--,183862,--,171918,--,157094,--,143866,--,108206,--,99991,--,91583,--,79751,--,74824,--,53484,--,49501,--,46914,--,45898,--,42830,--,29993,--,13611,--,12076,--,11260,
累计折旧(万元),111308,--,100359,--,89197,--,75768,--,67119,--,59178,--,53611,--,47058,--,41020,--,35506,--,33011,--,28752,--,25055,--,21830,--,18848,--,16269,--,14148,--,12187,--,11045,--,9158,--,7774,--,2653,--,2192,--,1767,
固定资产净值(万元),235259,--,224463,--,218021,--,206661,--,179997,--,172725,--,130252,--,124860,--,116074,--,108360,--,75195,--,71239,--,66939,--,57920,--,55976,--,37215,--,35353,--,34727,--,34853,--,33672,--,22219,--,10958,--,9884,--,9493,
固定资产减值准备(万元),59,--,59,--,59,--,2,--,2,--,2,--,2,--,2,--,2,--,2,--,2,--,2,--,2,--,2,--,2,--,2,--,2,--,2,--,2,--,2,--,2,--,2,--,0,--,0,
固定资产(万元),235200,223890,224404,220384,217962,205136,206659,196722,179995,178837,172723,142572,130249,130372,124857,117627,116071,115841,108358,95138,75193,71885,71237,67110,66525,66880,57918,57714,55973,49172,37212,37176,35351,35060,34725,34890,34851,35369,33670,26424,22217,17225,10955,10241,9884,10118,9493,
在建工程(万元),20210,27328,20237,27503,24837,27252,27511,33700,30816,21432,21779,43480,40508,34586,35135,31762,23947,15450,18120,22343,34028,20748,17157,21087,21097,18087,22520,16698,11678,11361,18137,8667,5045,2156,2469,3009,2260,1768,3616,10248,9638,13415,10099,8473,6034,5254,3765,
工程物资(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,0,--,0,--,0,--,--,--,--,--,--,--,--,--,0,
固定资产清理(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,0,--,0,--,0,--,--,--,--,--,--,--,--,--,0,
生产性生物资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,0,--,0,--,0,--,--,--,--,--,--,--,--,--,0,
公益性生物资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,0,--,0,--,0,--,--,--,--,--,--,--,--,--,0,
油气资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,0,--,0,--,0,--,--,--,--,--,--,--,--,--,0,
无形资产(万元),10825,10787,10712,10493,10554,9079,9148,9132,8810,8638,8785,8542,8631,8707,8801,8812,8609,8701,8725,7475,7539,5789,5805,5866,5940,5944,6017,6047,6100,6146,5793,5823,5871,5775,4154,4206,4260,4283,4334,4363,4414,4357,4096,1063,1070,--,1056,
开发支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,0,--,0,--,0,--,--,--,--,--,--,--,--,--,0,
商誉(万元),33031,33031,33031,28686,28686,4181,4181,4181,4181,4181,4181,4181,4181,4181,4181,4181,4181,4181,4181,4181,4181,4181,4181,4181,4181,4181,4181,4181,4181,4181,4181,4181,4181,4181,4181,4181,4181,4181,4181,3856,3856,3856,--,--,--,--,0,
长期待摊费用(万元),1769,1697,1518,1760,1819,1659,1697,1981,2029,2087,1996,551,394,68,82,26,34,290,59,4,11,13,16,--,--,--,--,--,0,--,--,--,0,--,0,--,0,--,--,--,--,--,--,--,--,--,0,
股权分置流通权(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,0,--,0,--,0,--,--,--,--,--,--,--,--,--,0,
递延所得税资产(万元),2464,2346,2297,2189,2095,1868,1881,1778,1731,1507,1618,1965,1467,1874,1906,2043,2427,1620,1747,891,942,829,781,510,430,519,552,916,515,595,555,450,575,349,517,398,409,299,378,226,160,137,128,52,39,41,25,
其他非流动资产(万元),7450,5330,4516,3313,596,5382,1187,2927,5124,4223,1719,3134,3524,2726,1767,--,--,--,--,2,2,2,2,2,2,2,2,2,2,2,2,--,0,--,0,--,0,--,--,--,--,--,--,--,--,--,0,
非流动资产合计(万元),313968,307537,301997,299683,291966,262696,260339,258436,240519,228410,220350,212024,196586,190121,184429,172055,160839,151557,144474,133033,121896,103448,99178,98757,98175,95613,91189,85559,78450,71457,65881,56299,51023,47521,46044,46683,45960,45900,46179,45118,40284,38990,25277,19828,17027,15412,14338,
资产总计(万元),496844,483505,476832,464322,435438,411442,404132,397919,358645,345451,323962,311964,312950,282489,274961,265509,286619,219041,216043,209277,199034,167532,161956,154179,144635,138122,131547,136597,130183,148127,102827,91066,80928,73036,66550,67368,64821,64906,67011,66808,61062,60426,56143,54825,55574,23324,23509,
短期借款(万元),13048,410,410,410,70130,66130,60130,68564,62100,46967,20656,19382,34931,18420,13296,12234,30582,32754,33592,30397,29775,24651,16009,16674,12868,9837,8146,11186,2647,21671,23388,16291,10516,6627,3000,4700,4700,3500,5986,5000,3000,--,500,700,--,1560,2370,
向中央银行借款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,0,--,0,--,0,--,--,--,--,--,--,--,--,--,0,
吸收存款及同业存放(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,0,--,0,--,0,--,--,--,--,--,--,--,--,--,0,
拆入资金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,0,--,0,--,0,--,--,--,--,--,--,--,--,--,0,
交易性金融负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,0,--,0,--,0,0,0,0,--,--,--,--,--,--,0,
衍生金融负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,0,--,0,--,0,--,--,--,--,--,--,--,--,--,0,
应付票据(万元),12358,11155,13014,14382,7973,12049,8783,10624,6392,7402,6469,6541,5587,6118,5075,4453,4144,4743,4324,8236,9499,1588,3705,2753,839,231,373,2086,344,230,756,863,566,457,453,388,0,--,--,--,--,41,--,--,--,--,0,
应付账款(万元),20182,19900,17241,20003,22597,15287,18068,13968,15794,11491,12672,11756,10413,10346,9532,10442,10908,8905,8251,11068,12263,10134,8338,7466,8723,6188,5239,8395,11140,7993,4771,4801,3361,3395,2826,3033,2985,2241,2970,3933,3126,2425,746,890,789,750,766,
预收账款(万元),155,152,709,141,120,105,357,98,107,126,522,122,123,47,359,282,528,380,671,172,126,104,186,126,134,93,161,53,92,100,204,145,54,127,58,127,68,63,145,441,693,548,90,160,63,162,68,
卖出回购金融资产款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,0,--,0,--,0,--,--,--,--,--,--,--,--,--,0,
应付手续费及佣金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,0,--,0,--,0,--,--,--,--,--,--,--,--,--,0,
应付职工薪酬(万元),2626,2213,6211,3215,2319,1924,6119,3758,2468,1662,4423,2870,1915,2380,4561,2777,1967,1928,4209,1728,1665,1468,2561,996,547,767,1565,956,1284,1374,3094,2849,2552,1534,2089,1479,889,758,756,561,410,594,877,275,242,258,563,
应交税费(万元),4872,2903,4701,3020,2240,3067,3709,-688,-273,1305,2061,1414,-83,1221,801,-221,521,1287,1232,692,-1875,-1049,1087,-290,-1825,-1378,-1993,-1930,-1408,-733,-1278,-423,517,654,347,413,247,672,334,281,95,246,241,293,170,119,194,
应付利息(万元),5,--,--,--,180,207,267,134,267,330,116,212,103,92,--,69,34,15,14,126,--,--,--,17,7,--,--,--,0,--,--,--,0,--,0,--,0,--,29,--,--,--,--,--,--,--,0,
应付股利(万元),--,16332,--,--,--,--,--,--,--,--,--,--,--,--,--,1680,--,--,--,--,--,--,--,52,1134,--,--,--,0,--,--,--,0,--,0,--,0,--,--,--,--,--,--,--,--,--,0,
其他应交款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,0,--,0,--,0,--,--,--,--,--,--,--,--,--,0,
应付保证金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,0,--,0,--,0,--,--,--,--,--,--,--,--,--,0,
内部应付款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,0,--,0,--,0,--,--,--,--,--,--,--,--,--,0,
其他应付款(万元),24938,24531,22768,25540,25973,22532,23626,28183,16201,20009,18314,11689,8728,10316,11847,3421,4337,3171,4248,3261,1258,1314,926,1644,2026,3544,1914,1759,2388,2260,1401,942,688,720,621,985,792,695,789,1435,913,862,516,420,655,539,542,
预提费用(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,0,--,0,--,0,--,--,--,--,--,--,--,--,24,0,
预计流动负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,0,--,0,--,0,--,--,--,--,--,--,--,--,--,0,
应付分保账款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,0,--,0,--,0,--,--,--,--,--,--,--,--,--,0,
保险合同准备金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,0,--,0,--,0,--,--,--,--,--,--,--,--,--,0,
代理买卖证券款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,0,--,0,--,0,--,--,--,--,--,--,--,--,--,0,
