报告日期,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2009-12-31,2008-12-31,2007-12-31,
货币资金(万元),139061,111999,112431,126043,74371,95667,79604,72323,81592,54665,53722,63614,45753,43814,44909,72259,64003,40522,30340,39446,39809,37054,38442,32455,44246,45939,51293,36259,46785,31160,46551,50883,17149,21249,17615,9679,
结算备付金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,--,
拆出资金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,--,
交易性金融资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,--,
衍生金融资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,--,
应收票据(万元),3566,6220,8178,3965,2822,3545,3225,2009,1224,2380,2261,1666,1698,1672,1797,688,668,1095,1053,428,419,222,136,142,--,238,--,336,302,--,228,251,389,572,1038,426,
应收账款(万元),599578,553278,510458,436897,485100,431117,407969,402252,377877,355229,314531,318292,298491,255665,232410,191713,164908,137917,132097,100777,84187,78221,74443,66088,58920,48876,42884,41602,36402,31082,28270,22846,20857,17871,13322,11286,
预付款项(万元),30204,24186,18318,18099,11267,9467,13889,10624,8352,6068,10476,4061,6746,6427,9135,3798,2346,1687,5863,1231,1379,939,1942,1313,890,1129,3031,68,1593,2358,4643,592,955,1143,678,8307,
应收保费(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,--,
应收分保账款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,--,
应收分保合同准备金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,--,
应收利息(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,--,
应收股利(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,111,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,--,
其他应收款(万元),9548,12109,11049,19716,10079,11976,4796,3278,3088,4159,4892,2245,2182,2589,2579,2325,1837,772,926,1554,490,583,497,458,530,433,387,15,813,14500,904,1038,1294,1072,879,1860,
应收出口退税(万元), --,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,--,
应收补贴款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,--,
应收保证金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,--,
内部应收款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,--,
买入返售金融资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,--,
存货(万元),159956,170240,133608,138523,126552,120501,118103,115391,107496,98591,94080,88181,70749,70719,67099,61360,57095,44136,45023,36461,26131,26185,22706,24058,24164,17650,12879,17827,16909,15969,19137,15417,12992,11222,9944,9719,
待摊费用(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,--,
待处理流动资产损益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,--,
一年内到期的非流动资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,--,
其他流动资产(万元),6286,7947,7358,3949,4723,5998,7923,10251,7169,22,8150,220,113,1656,3486,--,--,--,2000,--,--,--,--,--,--,--,--,--,128,--,--,--,0,0,1000,--,
流动资产合计(万元),948199,885979,801400,747192,714914,678272,635508,616127,586797,521114,488112,478278,425733,382541,361415,332143,290856,226240,217302,179896,152414,143203,138166,124514,128751,114265,110474,96107,102931,95070,99733,91027,53637,53130,44477,41277,
发放贷款及垫款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,--,
可供出售金融资产(万元),79,79,79,79,79,79,79,79,79,79,79,79,79,79,79,221,--,--,12968,16416,12756,15079,15538,16133,17548,15723,14698,13234,12883,14972,13996,16367,14737,15567,7466,25030,
持有至到期投资(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,--,
长期应收款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,--,
长期股权投资(万元),557,557,557,565,181,171,171,178,178,168,168,176,176,166,166,--,187,177,211,204,188,179,179,204,199,192,192,179,179,179,439,434,434,428,4329,812,
其他长期投资(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,--,
投资性房地产(万元),747,753,760,766,772,778,784,791,797,803,809,816,822,828,834,840,847,853,859,865,872,878,884,890,896,903,909,915,921,928,934,940,946,1372,1587,2121,
