报告日期,2018-12-31,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2010-03-31,2009-12-31,2009-09-30,2009-06-30,2009-03-31,2008-12-31,2008-09-30,2008-06-30,2008-03-31,2007-12-31,2007-09-30,2007-06-30,2007-03-31,2006-12-31,
货币资金(万元),508,474,513,836,19439,6258,7136,4752,14457,20749,21357,28444,25990,31667,36549,39839,44193,46002,43067,41495,53029,49904,28624,25674,18260,19861,13481,12212,20555,13608,16849,11080,13060,11752,13893,7124,22521,12662,6390,6658,7381,8712,11282,11481,3200,2883,5306,3209,3886,
结算备付金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,0,--,--,--,0,--,--,
拆出资金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,0,--,--,--,0,--,--,
交易性金融资产(万元),--,--,--,3801,3957,--,--,--,--,--,--,--,--,0,--,129,118,76,68,66,72,73,67,75,77,68,73,72,69,72,85,89,84,79,74,95,101,100,54,53,55,52,50,50,--,--,0,--,--,
衍生金融资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,0,--,--,--,--,--,--,
应收票据(万元),5,5,--,20,10,23,38,50,59,24,164,20,77,273,30,110,73,50,83,0,95,10,--,31,61,--,140,246,173,--,--,--,--,--,85,--,300,10,91,92,--,80,0,--,80,--,0,--,45,
应收账款(万元),536,522,641,811,866,807,922,1622,752,3009,13097,19679,17335,15110,12737,13241,12903,9518,8927,6685,5780,5255,8254,7856,7614,6182,5920,4933,5718,5974,6826,7183,6858,3563,2733,1787,1962,1501,1383,3077,1756,1660,4648,4442,5308,3047,6242,6212,3607,
预付款项(万元),381,436,1250,1748,432,623,587,1666,1704,483,9682,8209,8196,12486,11132,9159,10850,10278,11080,12866,10882,12304,12091,16135,11289,9654,14470,16897,13731,23745,19430,18512,12077,7360,5221,5225,8194,6805,11168,12730,8462,24815,14678,8134,15702,12400,12106,11414,8855,
应收保费(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,0,--,--,--,0,--,--,
应收分保账款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,0,--,--,--,0,--,--,
