报告日期,2018-12-31,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-06-30,2009-12-31,2008-12-31,2007-12-31,
货币资金(万元),54088,46852,45351,46963,61153,40375,35495,34949,40594,103522,25916,21408,21649,18929,20805,6986,12442,8257,9201,9233,9392,14659,13772,17826,12073,18723,26655,38584,44264,51582,59302,60720,6021,4599,3558,3117,3855,
结算备付金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,0,0,0,0,0,
拆出资金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,0,0,0,0,0,
交易性金融资产(万元),--,--,--,--,--,--,--,287,287,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,0,0,0,0,0,
衍生金融资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,
应收票据(万元),19637,11740,8347,6841,8836,8322,7329,7305,10175,9170,8647,8760,10160,9857,7995,5470,6592,9763,5269,2436,3084,2785,2339,1983,2000,2471,2428,2306,1844,1739,1704,920,395,835,768,0,0,
应收账款(万元),35091,39096,37073,34801,34768,39611,36430,33387,33889,35432,36495,33984,31337,32483,33471,20696,17011,21800,18648,19798,14321,18288,15632,11804,9042,4865,5690,5530,5970,5939,5395,5959,6409,5151,3807,3132,2439,
预付款项(万元),1898,12255,4909,4642,1652,4681,2828,3967,1723,3295,2747,3682,1291,3349,3553,2746,1028,3227,8716,9408,8353,12181,14027,9078,7487,2477,2553,2411,1719,1551,4036,178,1282,1297,2014,4594,1802,
应收保费(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,0,0,0,0,0,
应收分保账款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,0,0,0,0,0,
应收分保合同准备金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,0,0,0,0,0,
应收利息(万元),--,--,305,--,--,--,--,919,--,--,--,--,--,--,--,--,--,--,1,--,4,--,--,34,72,51,187,--,125,--,--,--,0,0,0,197,113,
应收股利(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,0,0,0,0,0,
其他应收款(万元),--,865,530,459,445,361,391,171,189,305,342,243,195,673,574,157,189,95,68,71,78,105,127,626,251,165,153,146,122,199,231,229,55,64,31,321,4591,
应收出口退税(万元), --,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,
应收补贴款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,
应收保证金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,
内部应收款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,
买入返售金融资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,0,0,0,0,0,
存货(万元),20887,21144,19661,20558,16748,15495,17362,18721,14490,13104,13148,15308,12696,13790,13473,7241,5896,6263,7637,7921,7682,6277,5764,5520,4370,4337,4661,3974,3784,4384,4527,4403,3476,3177,2856,2915,853,
待摊费用(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,
待处理流动资产损益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,
一年内到期的非流动资产(万元),--,--,--,3,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,9,3,--,0,--,--,--,--,--,0,0,0,0,0,
其他流动资产(万元),13698,24183,30119,36351,38060,63517,64620,68950,63197,1148,1008,1626,1606,28,279,0,3286,37,52,18,30,25,41,15,34,84,168,246,340,299,503,62,22,36,17,15,0,
流动资产合计(万元),145644,156136,146295,150618,161662,172364,164455,168655,164544,165978,88304,85011,78933,79109,80150,43297,46444,49442,49592,48885,42944,54319,51702,46895,35331,33173,42495,53198,58168,65693,75697,72471,17661,15160,13052,14292,13652,
