报告日期,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2013-12-31,2012-12-31,2011-12-31,
货币资金(万元),8481,19067,17092,18833,16634,11731,10389,19266,25641,14318,10742,16501,16350,6756,4506,4910,4676,4501,7582,
结算备付金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
拆出资金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
交易性金融资产(万元),--,--,--,--,--,--,--,--,--,--,--,24,7000,--,--,--,656,170,151,
衍生金融资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应收票据(万元),672,763,806,773,752,590,458,538,267,432,398,282,149,197,380,535,227,341,155,
应收账款(万元),23199,22137,22165,18758,16712,18818,17481,13621,12179,13138,10625,11548,10293,9704,10199,8788,6967,5099,5296,
预付款项(万元),3369,2075,2071,2906,2577,1363,1764,2506,1256,526,911,580,1358,955,1174,847,532,1006,884,
应收保费(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应收分保账款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应收分保合同准备金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应收利息(万元),--,--,3,0,--,--,--,99,--,--,--,--,--,--,--,--,--,--,--,
应收股利(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
其他应收款(万元),380,336,271,354,321,339,1084,184,290,774,196,131,682,916,154,132,299,253,185,
应收出口退税(万元), --,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应收补贴款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应收保证金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
内部应收款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
买入返售金融资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
存货(万元),24444,23554,20606,18159,13966,13356,11637,10467,11063,10365,9586,10036,10275,10234,10198,9046,8772,8674,7827,
待摊费用(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
待处理流动资产损益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
一年内到期的非流动资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
其他流动资产(万元),3632,3372,1746,1576,6819,12484,12290,6685,6345,15654,17331,10938,505,1058,442,331,779,425,370,
流动资产合计(万元),64178,71303,64760,61358,57781,58681,55103,53367,57042,55208,49790,50041,46611,29819,27053,24588,22909,20469,22450,
发放贷款及垫款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
可供出售金融资产(万元),1707,1707,1707,1707,1707,1707,1707,1707,1050,1050,1050,1050,1050,1050,1050,--,1050,1050,1050,
持有至到期投资(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
长期应收款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
长期股权投资(万元),--,--,--,--,--,--,--,--,657,--,--,--,--,--,--,1050,--,--,--,
其他长期投资(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
投资性房地产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
固定资产原值(万元),--,40330,--,38350,--,36479,--,27768,--,26584,--,24290,--,24092,22864,22506,22124,--,--,
累计折旧(万元),--,11166,--,10990,--,10056,--,9154,--,8405,--,7289,--,6681,6290,5939,5283,--,--,
固定资产净值(万元),--,29164,--,27360,--,26423,--,18615,--,18179,--,17001,--,17411,16574,16566,16841,--,--,
固定资产减值准备(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
固定资产(万元),29071,29164,28525,27360,26410,26423,23820,18615,18322,18179,16995,17001,17184,17411,16574,16566,16841,12086,8207,
在建工程(万元),813,502,3149,1690,927,498,908,3622,3221,2253,292,286,8,34,826,704,119,3663,1968,
工程物资(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
固定资产清理(万元),--,--,--,--,--,--,--,--,5,--,--,--,--,--,--,--,--,--,--,
生产性生物资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
公益性生物资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
油气资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
无形资产(万元),10371,6170,5096,5160,5221,5285,2104,1628,1643,1320,1062,1070,1079,1088,1055,1061,1074,1101,1119,
开发支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
商誉(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
长期待摊费用(万元),1784,1570,1508,1092,1362,1084,1409,378,598,343,213,243,339,311,344,379,440,537,374,
股权分置流通权(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
递延所得税资产(万元),398,325,347,331,327,356,472,515,289,297,265,263,244,316,205,300,114,110,90,
其他非流动资产(万元),--,--,--,--,--,--,2889,1300,1300,1300,2500,--,--,--,--,--,--,--,--,
非流动资产合计(万元),44143,39438,40331,37339,35954,35354,33309,27764,27084,24742,22377,19914,19903,20209,20054,20061,19639,18546,12808,
资产总计(万元),108321,110741,105091,98698,93735,94035,88412,81131,84125,79950,72167,69954,66515,50029,47108,44649,42548,39015,35257,
短期借款(万元),--,--,--,--,--,--,--,--,3000,--,--,--,--,4500,5169,3615,3049,5400,6079,
向中央银行借款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
