报告日期,2019-03-31,2018-12-31,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2010-03-31,2009-12-31,2009-09-30,2009-06-30,2009-03-31,2008-12-31,2008-09-30,2008-06-30,2008-03-31,2007-12-31,2007-09-30,2007-06-30,2007-03-31,2006-12-31,
货币资金(万元),3865525,3792649,3248617,2754681,2584704,3639129,4433229,3987190,4088672,2159082,4038925,2470610,2266382,1869345,2453252,2374917,2339439,2171559,2563529,2479868,2277617,2066483,2513814,2368256,2454393,2231240,2953085,2285785,2195549,1906058,1966799,1986997,1802685,1667973,1692945,1564758,1620943,1276553,876135,757623,820163,665225,1040663,982372,887367,793086,885072,944168,881853,953186,
结算备付金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,--,0,0,0,0,--,0,--,0,0,0,
拆出资金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,--,0,0,0,0,--,0,--,0,0,0,
交易性金融资产(万元),54146,54146,54787,54787,54787,54787,2796,2796,1281,847,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,--,0,0,0,0,0,0,--,0,0,0,
衍生金融资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,--,0,0,0,0,--,0,--,0,0,0,
应收票据(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,2500,2500,--,--,--,--,--,--,--,311734,--,--,--,--,0,0,0,0,0,--,0,0,0,0,0,0,--,0,0,0,
应收账款(万元),355750,303215,244928,251222,287891,219651,258430,255846,160722,120162,84977,77121,88967,71025,51376,70994,70703,73391,64232,51445,68606,57820,39529,47670,38138,54165,56655,45213,38907,59833,54798,60717,47230,55762,51005,41420,34937,31761,40991,36674,56710,44083,47801,54048,44347,46386,81226,79725,69685,64822,
预付款项(万元),214574,202407,130693,132122,174621,175956,115046,104985,96336,98005,24376,27212,32599,48560,54445,55406,30284,95386,19494,21683,35053,34980,25023,20545,20095,32654,47580,41624,39345,45254,40496,76117,40296,42756,56763,80173,59645,66273,35744,36214,72806,27204,267336,228163,177076,178024,15540,13957,10094,11234,
应收保费(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,--,0,0,0,0,--,0,--,0,0,0,
应收分保账款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,--,0,0,0,0,--,0,--,0,0,0,
