报告日期,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2010-03-31,2009-12-31,2009-09-30,2009-06-30,2009-03-31,2008-12-31,2008-09-30,2008-06-30,2008-03-31,2007-12-31,2007-09-30,2007-03-31,2006-12-31,2006-09-30,2005-12-31,2004-12-31,
货币资金(万元),93806,102878,56041,43093,59083,89400,56050,43090,41585,78031,50209,38341,67119,64856,68277,64437,25929,26804,34821,23903,23216,24774,31154,21816,24237,20992,29902,25951,34910,19480,22462,20017,20242,26610,31425,24233,26509,24434,32260,34244,37003,40688,7402,7376,5780,--,2292,2953,
结算备付金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,0,0,--,0,--,--,--,
拆出资金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,0,0,--,0,--,--,--,
交易性金融资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,0,--,--,0,--,0,0,--,0,--,--,--,
衍生金融资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,0,0,--,0,--,--,--,
应收票据(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,0,--,--,0,--,0,0,--,0,--,--,--,
应收账款(万元),8229,7094,6474,6708,7327,7285,6387,4116,6843,4726,5111,6232,6874,4908,4684,3155,4736,4209,6006,3721,5157,3592,3964,5140,3846,2746,5058,3117,3618,3976,3126,1743,3302,2931,2977,2675,3346,2689,3243,2092,1938,1672,2651,2842,2487,--,1372,1050,
预付款项(万元),1486,1641,1427,1688,1065,1060,1283,1775,1173,1149,1291,1832,1062,1168,1358,1667,1035,1251,1258,1245,571,989,1111,1147,457,635,801,1266,435,654,819,1213,374,443,522,900,758,317,462,1217,896,114,685,125,71,--,0,35,
应收保费(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,0,0,--,0,--,--,--,
应收分保账款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,0,0,--,0,--,--,--,
应收分保合同准备金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,0,0,--,0,--,--,--,
应收利息(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,0,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,0,--,--,0,--,0,0,--,0,--,--,--,
应收股利(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,0,--,--,--,--,0,0,--,0,--,--,--,
其他应收款(万元),1470,1473,2735,1122,1779,1786,2788,2306,2494,2204,2213,2214,2413,1961,1787,2543,2315,1978,2389,1802,1595,1879,2091,2080,2096,806,734,884,1008,590,1914,1527,10467,764,1926,597,500,290,605,888,2277,1535,2032,7547,6602,--,8063,2952,
应收出口退税(万元), --,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,0,0,--,0,--,--,--,
应收补贴款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,0,0,--,0,--,--,--,
应收保证金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,0,0,--,0,--,--,--,
内部应收款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,0,0,--,0,--,--,--,
买入返售金融资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,0,0,--,0,--,--,--,
存货(万元),6769,6283,9138,6713,6253,6620,7778,6319,6862,7441,8988,5407,5131,6458,7581,6374,6252,7530,7919,7494,6633,8677,8504,7175,6874,9024,11251,6404,6065,6822,9713,4188,4632,4221,5746,3902,3734,5286,5101,3282,3097,3461,4984,1894,2886,--,1789,1770,
待摊费用(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,0,0,--,0,--,--,--,
待处理流动资产损益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,0,0,--,0,--,--,--,
一年内到期的非流动资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,0,--,--,--,--,0,0,--,0,--,--,--,
其他流动资产(万元),7496,2079,46537,46283,35977,1349,35271,35050,34843,496,29574,28525,371,510,585,411,662,500,6674,6476,7399,6139,111,114,49,492,364,369,26,293,63,55,22,279,94,96,62,402,104,153,83,443,189,346,421,--,86,48,
流动资产合计(万元),119257,121447,122352,105608,111483,107500,109558,92657,93801,94045,97384,82550,82969,79860,84273,78586,40929,42271,59066,44642,44570,46049,46936,37473,37560,34695,48108,37991,46061,31815,38098,28744,39038,35248,42690,32403,34910,33417,41776,41875,45293,47912,17943,20131,18247,--,13602,8809,
发放贷款及垫款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,0,0,--,0,--,--,--,
可供出售金融资产(万元),25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,0,0,0,--,--,0,0,--,0,--,--,--,
持有至到期投资(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,0,--,--,--,--,0,0,--,0,--,--,--,
长期应收款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,0,--,--,--,--,0,0,--,0,--,--,--,
长期股权投资(万元),5966,5444,6798,6407,5806,5337,4406,4026,5279,4923,4277,5600,5083,4730,4154,5221,4760,4489,5223,4919,4542,4139,3836,4604,4157,3822,3567,4118,3782,3493,3336,3727,3518,3206,3055,2771,3370,3148,3029,2898,2488,2859,2789,2190,2492,--,2361,0,
其他长期投资(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,0,0,--,0,--,--,--,
投资性房地产(万元),464,469,10085,10176,10267,10290,10487,10578,10670,545,518,523,528,534,484,489,495,499,442,447,451,456,461,466,580,474,445,450,598,459,607,612,617,623,630,637,644,650,735,742,750,758,1382,1414,1431,--,1495,1560,
固定资产原值(万元),--,119591,--,108157,--,107958,--,109694,--,118864,--,118317,--,118342,--,106184,--,105925,--,105669,--,105216,--,101567,--,100821,--,88394,--,85371,--,82899,--,82009,--,81707,--,76862,--,66520,--,62583,--,--,62058,--,--,--,
累计折旧(万元),--,63786,--,60883,--,58878,--,59569,--,58229,--,57649,--,55322,--,52633,--,50852,--,48901,--,46076,--,42258,--,39577,--,37968,--,34756,--,33424,--,29942,--,28002,--,25597,--,23032,--,20744,--,--,18227,--,--,--,
固定资产净值(万元),--,55805,--,47275,--,49080,--,50125,--,60635,--,60667,--,63020,--,53552,--,55073,--,56768,--,59140,--,59308,--,61244,--,50425,--,50614,--,49475,--,52067,--,53706,--,51265,--,43488,--,41838,--,--,43831,--,--,--,
固定资产减值准备(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,0,--,0,--,0,--,0,0,--,0,0,
固定资产(万元),55165,55805,46497,47275,48089,49080,49305,50125,49558,60635,59816,60667,61598,63020,52340,53552,53874,55073,55731,56768,57854,59140,58603,59308,60080,61244,50747,50425,49196,50614,48331,49475,51142,52067,52515,53706,48536,51265,50966,43488,40389,41838,42442,39492,43831,--,26699,27710,
在建工程(万元),2280,2548,3254,2347,1555,2128,2074,2159,2071,1914,2784,1731,1547,1137,12571,12546,12461,12308,1449,623,403,28,236,326,394,298,10080,11163,11062,10886,10960,10356,311,91,506,330,4413,4123,264,8296,8385,3376,3251,726,895,--,338,399,
工程物资(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,0,--,--,--,--,0,135,--,0,--,--,--,
固定资产清理(万元),3,--,2,--,--,--,--,--,--,--,--,--,--,--,--,140,--,--,--,0,--,--,--,3,--,--,--,--,--,--,--,0,--,0,--,0,0,--,--,--,--,0,0,--,0,--,--,--,
生产性生物资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,0,--,--,--,--,0,0,--,0,--,--,--,
公益性生物资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,0,0,--,0,--,--,--,
油气资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,0,--,--,--,--,0,0,--,0,--,--,--,
