报告日期,2017-09-30,2017-06-30,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,
货币资金(万元),30620,98617,41896,20100,16665,17453,13638,
结算备付金(万元),--,--,--,--,--,--,--,
拆出资金(万元),--,--,--,--,--,--,--,
交易性金融资产(万元),--,--,--,--,--,--,--,
衍生金融资产(万元),--,--,--,--,--,--,--,
应收票据(万元),301,257,383,349,500,24,249,
应收账款(万元),83039,76137,50228,54817,45179,48696,32782,
预付款项(万元),3925,3359,1050,2712,1810,1345,1205,
应收保费(万元),--,--,--,--,--,--,--,
应收分保账款(万元),--,--,--,--,--,--,--,
应收分保合同准备金(万元),--,--,--,--,--,--,--,
应收利息(万元),--,--,--,--,--,--,--,
应收股利(万元),--,--,--,--,--,--,--,
其他应收款(万元),7963,7123,6820,1777,2416,636,325,
应收出口退税(万元), --,--,--,--,--,--,--,
应收补贴款(万元),--,--,--,--,--,--,--,
应收保证金(万元),--,--,--,--,--,--,--,
内部应收款(万元),--,--,--,--,--,--,--,
买入返售金融资产(万元),--,--,--,--,--,--,--,
存货(万元),51922,37985,40824,46139,44881,42449,25792,
待摊费用(万元),--,--,--,--,--,--,--,
待处理流动资产损益(万元),--,--,--,--,--,--,--,
一年内到期的非流动资产(万元),--,--,--,--,--,--,--,
其他流动资产(万元),30485,--,--,--,--,--,--,
流动资产合计(万元),208256,223477,141202,125894,111451,110604,73990,
发放贷款及垫款(万元),--,--,--,--,--,--,--,
可供出售金融资产(万元),928,949,919,911,229,177,206,
持有至到期投资(万元),--,--,--,--,--,--,--,
长期应收款(万元),--,--,--,--,--,--,--,
长期股权投资(万元),--,--,--,--,--,--,1469,
其他长期投资(万元),--,--,--,--,--,--,--,
投资性房地产(万元),323,328,340,364,387,354,374,
固定资产原值(万元),--,142705,139150,86291,81979,--,--,
累计折旧(万元),--,31291,27513,22517,17682,--,--,
固定资产净值(万元),--,111414,111637,63774,64297,--,--,
固定资产减值准备(万元),--,--,--,--,--,--,--,
固定资产(万元),109920,111414,111637,63774,64297,61286,48264,
在建工程(万元),53897,40153,26607,42675,20666,6472,17360,
工程物资(万元),--,--,--,--,--,--,--,
固定资产清理(万元),--,--,--,--,--,--,--,
生产性生物资产(万元),1080,1072,963,774,639,404,196,
公益性生物资产(万元),--,--,--,--,--,--,--,
油气资产(万元),--,--,--,--,--,--,--,
无形资产(万元),38602,38944,39548,36963,30716,27943,28287,
开发支出(万元),--,--,--,--,--,--,--,
商誉(万元),268,268,268,268,268,127,127,
长期待摊费用(万元),1689,1925,2401,3018,934,123,--,
股权分置流通权(万元),--,--,--,--,--,--,--,
递延所得税资产(万元),3119,3132,2979,2478,2653,1475,1174,
其他非流动资产(万元),47392,32252,12333,9493,17272,6925,2946,
非流动资产合计(万元),257218,230438,197996,160717,138061,105288,100403,
资产总计(万元),465474,453915,339198,286611,249513,215892,174393,
短期借款(万元),72310,66260,65110,52950,39142,30366,17400,
向中央银行借款(万元),--,--,--,--,--,--,--,
吸收存款及同业存放(万元),--,--,--,--,--,--,--,
拆入资金(万元),--,--,--,--,--,--,--,
交易性金融负债(万元),--,--,--,--,--,--,--,
衍生金融负债(万元),--,--,--,--,--,--,--,
应付票据(万元),3840,4883,9339,8429,7079,6624,11294,
应付账款(万元),37238,39497,40595,29148,27169,33396,17008,
预收账款(万元),2098,1262,1617,3194,2738,1107,790,
卖出回购金融资产款(万元),--,--,--,--,--,--,--,
应付手续费及佣金(万元),--,--,--,--,--,--,--,
应付职工薪酬(万元),898,892,821,880,534,422,442,
应交税费(万元),1792,2315,4011,2724,2689,2770,1586,
应付利息(万元),96,85,96,93,95,79,51,
应付股利(万元),--,--,--,--,--,--,--,
其他应交款(万元),--,--,--,--,--,--,--,
应付保证金(万元),--,--,--,--,--,--,--,
内部应付款(万元),--,--,--,--,--,--,--,
其他应付款(万元),12411,9250,4752,3317,2692,2794,7861,
预提费用(万元),--,--,--,--,--,--,--,
预计流动负债(万元),--,--,--,--,--,--,--,
应付分保账款(万元),--,--,--,--,--,--,--,
保险合同准备金(万元),--,--,--,--,--,--,--,
代理买卖证券款(万元),--,--,--,--,--,--,--,
代理承销证券款(万元),--,--,--,--,--,--,--,
国际票证结算(万元),--,--,--,--,--,--,--,
国内票证结算(万元),--,--,--,--,--,--,--,
递延收益(万元),--,--,--,--,--,--,--,
应付短期债券(万元),--,--,--,--,--,--,--,
一年内到期的非流动负债(万元),1150,1350,500,4240,2864,4877,5587,
其他流动负债(万元),--,--,--,--,--,--,--,
流动负债合计(万元),131834,125794,126841,104975,85002,82435,62019,
长期借款(万元),--,--,1000,1500,5740,10513,2990,
应付债券(万元),--,--,--,--,--,--,--,
