报告日期,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2009-12-31,2008-12-31,2007-12-31,
货币资金(万元),53842,53510,50784,53158,46685,49205,39297,25644,15850,20402,49736,53996,13382,16027,17446,23456,21393,15354,19050,25535,22178,24668,19922,29495,28237,27022,66497,85521,19115,20567,9514,9702,9455,9688,
结算备付金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,0,
拆出资金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,0,
交易性金融资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,0,
衍生金融资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,0,
应收票据(万元),4560,6932,6241,9277,5979,4585,3304,6078,7028,6667,4273,5236,4362,5999,4468,5683,5027,10471,8759,10965,6874,5968,6694,8792,7408,9067,6797,4728,2268,2228,2853,252,27,165,
应收账款(万元),42794,48059,45032,43445,37740,42326,42410,46134,34822,39345,37888,40761,34898,33126,33082,34463,31486,26057,27506,27677,25832,21784,22659,23432,23585,22078,23254,18733,19045,13622,15972,8378,8631,12036,
预付款项(万元),18053,12049,24166,18561,20332,16201,14687,13241,9809,4032,7349,7215,9505,7917,12121,9417,16919,9759,9369,12509,15446,7030,12460,16471,28186,15140,16926,15281,14671,13546,8185,8786,5893,13578,
应收保费(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,0,
应收分保账款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,0,
应收分保合同准备金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,0,
应收利息(万元),91,263,684,634,532,519,352,692,630,347,170,978,849,720,591,462,332,203,2,41,103,45,176,378,332,284,--,--,0,0,0,0,0,0,
应收股利(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,0,
