报告日期,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2009-12-31,2009-06-30,2009-03-31,2008-12-31,2008-09-30,2008-06-30,2008-03-31,2007-12-31,2006-12-31,2005-12-31,
固定资产原值(万元),--,63545,--,63511,--,59606,--,59269,--,56405,--,56291,--,52116,--,52044,--,48753,--,48273,--,36230,--,33263,--,31421,--,30987,--,29253,--,27940,0,27120,24058,0,0,7119,0,0,3785,3635,0,0,
累计折旧(万元),--,24906,--,22994,--,21016,--,19057,--,17833,--,15870,--,14698,--,13165,--,11744,--,10179,--,8801,--,7682,--,6632,--,5628,--,4656,--,3745,0,2886,2076,0,0,972,0,0,642,569,0,0,
固定资产净值(万元),--,38639,--,40518,--,38590,--,40211,--,38572,--,40421,--,37418,--,38880,--,37009,--,38093,--,27429,--,25581,--,24789,--,25359,--,24597,--,24196,0,24233,21982,0,0,6147,0,0,3143,3065,0,0,
固定资产减值准备(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,0,0,0,--,0,0,0,
固定资产(万元),37756,38639,39458,40518,37769,38590,39392,40211,34553,38572,39472,40421,36782,37418,38203,38880,36419,37009,37375,38093,27099,27429,25378,25581,25468,24789,24952,25359,25435,24597,24236,24196,23965,24233,21982,20380,7533,6147,5797,4602,3143,3065,2968,2307,
在建工程(万元),32800,32347,29239,23658,19948,15516,14330,11955,11209,7027,6829,6783,8058,7956,7727,7422,9939,8312,6657,5123,12870,11725,8247,6103,2067,2058,2036,702,184,1109,527,840,495,394,20,1581,13968,14492,13666,10924,11186,9323,23,0,
工程物资(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,0,0,0,--,0,0,0,
固定资产清理(万元),--,0,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,0,0,0,--,0,0,0,
生产性生物资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,0,0,0,--,0,0,0,
公益性生物资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,0,0,0,--,0,0,0,
油气资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,0,0,0,--,0,0,0,
无形资产(万元),7397,6132,6256,6397,7956,7939,6701,6722,6776,6893,7029,7128,5676,5639,5724,5787,5750,5684,5742,5757,5798,5774,5799,5846,3785,3792,3793,3808,3452,3461,3420,3403,3317,3297,3137,3125,3143,3150,3066,3083,3101,3073,344,351,
开发支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,0,0,0,--,0,0,0,
商誉(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,0,0,0,--,0,0,0,
长期待摊费用(万元),1520,451,517,517,647,646,637,691,86,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,0,0,0,--,0,0,0,
股权分置流通权(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,0,0,0,--,0,0,0,
递延所得税资产(万元),3381,3356,3210,3287,2624,2634,2520,2595,1198,1211,1176,1180,728,741,590,590,412,414,424,424,332,332,316,316,261,250,232,232,228,228,211,211,178,178,158,83,87,87,68,47,52,47,15,0,
其他非流动资产(万元),12809,14263,16192,16320,16996,16175,13286,13656,13611,10830,9405,9278,8907,7896,6970,6832,6439,6493,6649,6004,6401,6422,7257,5293,--,--,--,--,--,--,--,--,0,0,0,0,0,0,0,0,--,0,0,0,
非流动资产合计(万元),107884,107170,106816,102423,96777,92329,87461,86357,77088,69913,66396,65817,60524,60052,59661,60038,59508,58516,57478,56076,52833,51772,46996,43138,31582,30889,31014,30101,29300,29395,28393,28649,27955,28103,25298,25169,24730,23876,22597,18656,17482,15508,3350,2658,
资产总计(万元),208460,209214,200390,189887,192940,189115,190297,189797,182507,182434,124016,122068,119739,114274,116518,113495,110273,108419,110160,113031,110529,110471,109692,108366,109852,109339,124269,116179,116495,114750,118930,138084,70586,64014,56548,49262,46420,45497,41933,39462,34131,34183,19778,6661,
短期借款(万元),18000,15000,11000,11000,11000,10500,13500,13500,13480,13980,11980,9900,9870,7800,9780,3880,1930,--,--,--,--,--,--,--,--,--,10000,--,2800,--,--,14100,14100,10300,8000,5000,3300,2000,3000,3000,1000,0,3350,220,
向中央银行借款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,0,0,0,--,0,0,0,
吸收存款及同业存放(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,0,0,0,--,0,0,0,
拆入资金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,0,0,0,--,0,0,0,
交易性金融负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,0,0,0,--,0,0,0,
衍生金融负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,0,0,0,--,0,0,0,
应付票据(万元),--,10834,7289,3851,4239,2035,1965,1625,1833,4189,3895,3682,2564,847,1280,1626,2039,1769,1488,2353,2295,1565,675,197,1179,1632,3378,4318,2365,4112,4433,4472,6838,5273,2957,0,0,0,0,0,--,0,0,0,
应付账款(万元),--,5939,4653,3381,3797,3855,3317,3918,4050,2778,3173,2881,1607,1468,1549,2190,2484,3146,4356,5386,3599,3501,4353,3803,3415,3269,3630,4466,5399,5814,4730,6985,5214,5261,4190,4027,4886,5405,4168,3235,2364,2972,1589,2116,
预收账款(万元),4267,4757,3510,3430,3197,2711,2161,2516,1911,2570,2119,1887,1774,2038,2292,2894,2043,2521,2505,2264,3897,3194,2500,2123,2669,2206,2622,2335,2440,3036,2323,1868,2710,2151,1991,570,791,553,1465,1519,1356,915,756,1620,
卖出回购金融资产款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,0,0,0,--,0,0,0,
应付手续费及佣金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,0,0,0,--,0,0,0,
应付职工薪酬(万元),287,253,229,496,267,288,265,406,345,289,213,287,252,270,254,262,315,246,130,319,285,181,113,262,281,260,260,305,250,263,191,218,170,180,168,173,182,201,230,214,176,420,166,39,
应交税费(万元),87,124,399,463,322,494,304,230,570,187,456,607,548,517,109,473,329,159,141,457,-1286,-404,13,-132,428,462,-23,520,799,962,181,1072,157,481,908,571,232,626,634,616,304,597,346,16,
应付利息(万元),--,26,26,26,17,17,17,17,7,7,14,16,9,7,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,10,32,0,0,26,18,0,13,17,12,19,12,0,0,
应付股利(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,84,84,84,84,--,--,--,293,--,--,--,--,--,--,--,--,--,--,4356,0,0,0,0,0,0,0,--,981,0,0,
其他应交款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,0,0,0,--,0,0,0,
应付保证金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,0,0,0,--,0,0,0,
内部应付款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,0,0,0,--,0,0,0,
其他应付款(万元),106,737,397,138,301,204,471,263,1767,1802,2735,2623,2523,1213,228,201,146,138,123,117,247,423,281,395,457,225,256,316,372,385,235,924,132,175,121,262,280,471,732,520,415,441,5442,514,
预提费用(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,0,0,0,--,0,0,0,
预计流动负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,0,0,0,--,0,0,0,
应付分保账款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,0,0,0,--,0,0,0,
保险合同准备金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,0,0,0,--,0,0,0,
代理买卖证券款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,0,0,0,--,0,0,0,
代理承销证券款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,0,0,0,--,0,0,0,
国际票证结算(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,0,0,0,--,0,0,0,
国内票证结算(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,0,0,0,--,0,0,0,
递延收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,0,0,0,--,0,0,0,
应付短期债券(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,0,0,0,--,0,0,0,
一年内到期的非流动负债(万元),2500,2500,2500,2500,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,4000,6000,0,0,0,6194,6124,6055,2000,2000,2000,2000,0,0,
其他流动负债(万元),--,96,96,96,284,95,96,96,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,0,0,0,--,0,0,0,
流动负债合计(万元),40347,40266,30100,25382,23425,20200,22096,22571,23963,25801,24584,21883,19148,14161,15577,11611,9371,8064,8743,10896,9037,8753,7934,6649,8428,8054,20123,12260,14426,14572,16102,35672,33677,23822,18361,16817,15795,15325,12246,11117,7634,8339,11649,4526,
长期借款(万元),6250,6250,7500,7500,10000,10000,10000,10000,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,6000,6000,6000,4000,4000,4000,6000,6000,6000,6000,0,0,
应付债券(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,0,0,0,--,0,0,0,
长期应付款(万元),4195,2998,3133,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,0,0,0,--,0,0,0,
专项应付款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,420,420,420,420,420,420,420,420,420,420,420,420,420,420,0,0,--,0,0,0,
预计非流动负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,2007,2007,2007,2007,2007,2007,2007,2007,2007,2007,2007,2007,2007,2007,2007,2007,--,--,--,--,0,0,0,0,0,0,0,0,--,0,0,0,
长期递延收益(万元),210,221,231,242,252,263,1177,1188,259,270,280,291,301,312,322,333,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,--,0,0,--,--,--,0,--,--,
递延所得税负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,0,0,0,--,0,0,0,
其他非流动负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,343,354,364,375,385,396,406,417,--,--,--,--,--,--,--,--,0,0,0,0,0,0,0,0,--,0,0,0,
非流动负债合计(万元),10655,9468,10864,7742,10252,10263,11177,11188,259,270,280,291,2308,2319,2329,2340,2350,2361,2371,2382,2392,2403,2413,2424,2427,2427,2427,2427,420,420,420,420,6420,6420,6420,4420,4420,4420,6000,6000,6000,6000,0,0,
负债合计(万元),51002,49734,40964,33124,33677,30462,33274,33759,24222,26070,24864,22174,21456,16480,17906,13951,11721,10424,11114,13278,11430,11156,10348,9073,10856,10481,22550,14688,14846,14992,16522,36092,40097,30242,24781,21237,20215,19745,18246,17117,13634,14339,11649,4526,
实收资本(或股本)(万元),26000,26000,26000,26000,26000,26000,26000,26000,26000,26000,20000,20000,20000,20000,16000,16000,16000,16000,16000,16000,16000,16000,16000,16000,16000,16000,16000,16000,16000,16000,16000,16000,12000,12000,12000,12000,12000,12000,12000,12000,12000,12000,2064,1744,
资本公积(万元),116312,116312,116312,116312,116312,116312,116312,116312,114769,114769,62375,62375,62375,62375,66375,66375,66375,66375,66375,66375,66375,66375,66375,66375,66375,66375,66375,66375,66375,66375,66375,66375,2017,2017,2017,2017,2017,2017,2017,1978,2017,2017,30,0,
减:库存股(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,0,0,0,--,0,0,0,
专项储备(万元),343,321,301,266,262,252,239,241,257,249,235,216,223,204,173,146,142,214,198,179,180,146,116,95,--,--,--,--,--,--,--,--,0,0,0,0,0,0,--,--,--,0,--,--,
盈余公积(万元),3869,3869,3869,3869,3869,3869,3869,3869,3869,3869,3869,3869,3869,3869,3869,3869,3869,3869,3869,3869,3782,3782,3782,3782,3727,3727,3727,3727,3275,3275,3275,3275,2655,2655,2655,2053,2053,2053,1847,1462,1528,1462,645,39,
一般风险准备(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,0,0,0,--,0,0,0,
未确定的投资损失(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,0,0,0,--,0,0,0,
未分配利润(万元),10935,12935,12944,10317,12820,12219,10603,9616,13389,11476,12672,13434,11814,11345,12193,13153,12165,11535,12603,13329,12762,13011,13072,13041,12894,12755,15616,15389,15998,14108,16757,16341,13817,17100,15095,11955,10135,9683,7823,6905,4952,4364,5390,351,
拟分配现金股利(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,0,0,0,--,0,0,0,
外币报表折算差额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,0,0,0,--,0,0,0,
归属于母公司股东权益合计(万元),157458,159436,159427,156764,159263,158653,157023,156038,158284,156364,99152,99895,98282,97794,98611,99544,98552,97995,99046,99753,99099,99314,99344,99293,98996,98858,101719,101492,101649,99758,102408,101992,30489,33772,31767,28026,26205,25753,23686,22346,20497,19844,8129,2135,
少数股东权益(万元),--,43,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,0,0,0,--,0,0,0,
所有者权益(或股东权益)合计(万元),157458,159479,159427,156764,159263,158653,157023,156038,158284,156364,99152,99895,98282,97794,98611,99544,98552,97995,99046,99753,99099,99314,99344,99293,98996,98858,101719,101492,101649,99758,102408,101992,30489,33772,31767,28026,26205,25753,23686,22346,20497,19844,8129,2135,
负债和所有者权益(或股东权益)总计(万元),208460,209214,200390,189887,192940,189115,190297,189797,182507,182434,124016,122068,119739,114274,116518,113495,110273,108419,110160,113031,110529,110471,109692,108366,109852,109339,124269,116179,116495,114750,118930,138084,70586,64014,56548,49262,46420,45497,41933,39462,34131,34183,19778,6661,		
  
