报告日期,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2010-03-31,2009-12-31,2009-09-30,2009-06-30,2009-03-31,2008-12-31,2008-09-30,2008-06-30,2007-12-31,2006-12-31,2005-12-31,
货币资金(万元),56592,62368,56233,52939,45349,41600,43760,50351,44736,49519,62589,51626,26162,17191,11720,39706,22422,34309,34045,90283,53575,66681,46901,55646,85167,98105,133272,25133,20287,49448,47691,57524,10969,10135,4087,8993,16993,13749,9006,4240,16575,42889,46730,
结算备付金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,--,--,--,--,0,--,0,--,0,--,0,--,--,--,0,0,0,--,
拆出资金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,--,--,--,--,0,--,0,--,0,--,0,--,--,--,0,0,0,--,
交易性金融资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,--,477,397,238,238,--,0,--,0,--,0,--,--,--,0,0,0,--,
衍生金融资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,0,--,--,--,0,0,0,--,
应收票据(万元),1467,3253,1915,3147,3743,3494,690,2287,932,2776,1011,983,944,11119,897,1586,4739,17790,2554,2773,1269,7630,2691,3200,2302,13780,1381,528,1317,4091,990,2138,1814,949,763,1235,1680,1581,466,296,497,10220,57,
应收账款(万元),20870,15571,23535,21826,17677,15061,22140,17647,15681,13146,19269,18189,10254,7796,15559,13132,11696,6609,14746,10572,8942,5863,22100,18568,19194,7302,13368,12407,12104,10818,19896,15546,11714,13127,12860,9111,6262,7021,5731,2602,5122,5303,2543,
预付款项(万元),8115,1909,4806,1920,2099,1328,3479,2583,4034,926,2601,3918,16101,9795,16134,18273,13109,6592,8861,25941,21601,16056,34779,27638,22741,11065,12633,11183,10115,10746,7888,3377,3971,3845,1458,1563,603,3631,5938,6834,7098,5162,9496,
应收保费(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,--,--,--,--,0,--,0,--,0,--,0,--,--,--,0,0,0,--,
应收分保账款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,--,--,--,--,0,--,0,--,0,--,0,--,--,--,0,0,0,--,
应收分保合同准备金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,--,--,--,--,0,--,0,--,0,--,0,--,--,--,0,0,0,--,
应收利息(万元),--,--,--,--,--,--,--,--,--,--,65,65,65,65,172,172,94,128,99,101,503,503,99,111,220,220,--,--,--,0,--,0,--,0,--,0,--,--,--,0,0,0,--,
应收股利(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,--,--,--,--,0,--,0,--,0,--,0,--,--,--,0,0,0,--,
其他应收款(万元),1252,889,2909,10364,358,205,1563,1243,5473,4233,3709,3796,5124,4712,5636,2655,2943,3010,889,747,792,721,6692,1576,1074,3063,356,387,4864,340,1583,1002,1144,2099,1217,5593,245,912,1351,4935,1119,4576,680,
应收出口退税(万元), --,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,0,--,--,--,0,0,0,--,
应收补贴款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,0,--,--,--,0,0,0,--,
应收保证金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,0,--,--,--,0,0,0,--,
