报告日期,2019-03-31,2018-12-31,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2010-03-31,2009-12-31,2009-09-30,2009-06-30,2009-03-31,2008-12-31,2008-09-30,2008-06-30,2008-03-31,2007-12-31,2007-09-30,2007-06-30,2007-03-31,2006-12-31,
货币资金(万元),1109562,1114688,1098587,1091573,1088662,1101706,1098812,1070475,1092306,1122110,1009920,780725,736518,766261,637347,522160,536349,557654,704767,26478,19399,25937,12557,12936,12415,20328,15260,16595,13353,15495,18966,20353,23280,22342,17808,19417,13892,14588,14528,15387,16052,16966,12513,10925,13386,14127,7027,8937,8711,12308,
结算备付金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,0,--,--,--,0,--,0,
拆出资金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,0,--,--,--,0,--,0,
交易性金融资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,40,41,41,43,68,41,41,--,25,15,--,8,--,0,--,--,--,0,--,--,--,0,0,0,
衍生金融资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,0,--,--,--,0,--,0,
应收票据(万元),503,422,260,204,298,260,206,157,2,132,106,80,181,468,90,62,77,216,396,159,--,0,741,34,114,114,--,--,--,--,964,964,--,105,850,0,--,0,70,0,1325,1374,49,28,388,--,489,0,80,80,
应收账款(万元),216529,224750,369352,395707,388997,419971,648769,658265,497591,503515,572444,615286,494308,414744,347257,221954,233825,213403,40138,9968,11454,11456,11140,13027,11937,12346,15167,13651,12222,11384,11852,12333,12714,12098,11716,12279,13409,12219,11414,11604,10661,12112,8232,8365,8120,9237,10388,10524,10856,7978,
预付款项(万元),6737,4819,70542,67050,59973,55910,59190,55843,41871,34074,49672,38149,33461,31546,63894,55727,35523,32697,35951,148,198,393,264,1430,1544,1474,2032,2658,2570,2288,3662,3578,3507,3394,2641,3342,4809,3444,2082,2516,2529,1933,2342,2449,1907,1431,1397,1424,1103,1099,
应收保费(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,0,--,--,--,0,--,0,
应收分保账款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,0,--,--,--,0,--,0,
