报告日期,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31,
货币资金(万元),39721,35860,44384,40012,44680,43245,56922,16349,9185,4829,6518,15725,
结算备付金(万元),--,--,--,--,--,--,--,--,--,--,--,--,
拆出资金(万元),--,--,--,--,--,--,--,--,--,--,--,--,
交易性金融资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,
衍生金融资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,
应收票据(万元),1359,979,2012,1179,1178,1741,1979,2293,1327,930,421,272,
应收账款(万元),2619,3154,1781,1426,4192,2488,2143,1648,1729,1631,1338,1157,
预付款项(万元),5833,3814,6989,2962,2175,4422,1634,911,678,3592,358,2864,
应收保费(万元),--,--,--,--,--,--,--,--,--,--,--,--,
应收分保账款(万元),--,--,--,--,--,--,--,--,--,--,--,--,
应收分保合同准备金(万元),--,--,--,--,--,--,--,--,--,--,--,--,
应收利息(万元),--,--,--,--,--,--,--,--,--,--,--,171,
应收股利(万元),--,--,--,--,--,--,--,--,--,--,--,--,
其他应收款(万元),448,461,1194,862,294,392,239,140,190,205,254,112,
应收出口退税(万元), --,--,--,--,--,--,--,--,--,--,--,--,
应收补贴款(万元),--,--,--,--,--,--,--,--,--,--,--,--,
应收保证金(万元),--,--,--,--,--,--,--,--,--,--,--,--,
内部应收款(万元),--,--,--,--,--,--,--,--,--,--,--,--,
买入返售金融资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,
存货(万元),7404,9688,7023,6820,6763,7189,4965,6463,7691,6230,9776,6673,
待摊费用(万元),--,--,--,--,--,--,--,--,--,--,--,--,
待处理流动资产损益(万元),--,--,--,--,--,--,--,--,--,--,--,--,
一年内到期的非流动资产(万元),--,4,4,4,9,25,33,50,--,--,--,--,
其他流动资产(万元),932,1951,1298,1452,4,1,1,458,459,467,459,88,
流动资产合计(万元),58316,55910,64686,54717,59296,59504,67916,28312,21259,17883,19124,27061,
发放贷款及垫款(万元),--,--,--,--,--,--,--,--,--,--,--,--,
可供出售金融资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,
持有至到期投资(万元),--,--,--,--,--,--,--,--,--,--,--,--,
长期应收款(万元),--,--,--,--,--,--,--,--,--,--,--,--,
长期股权投资(万元),--,--,--,--,--,--,--,--,--,--,--,--,
其他长期投资(万元),--,--,--,--,--,--,--,--,--,--,--,--,
投资性房地产(万元),--,--,--,--,--,--,--,--,--,--,--,--,
固定资产原值(万元),--,13626,--,13564,--,15956,--,15809,15038,--,--,--,
累计折旧(万元),--,4782,--,4363,--,5414,--,5083,4201,--,--,--,
固定资产净值(万元),--,8844,--,9201,--,10542,--,10726,10836,--,--,--,
固定资产减值准备(万元),--,1313,--,1313,--,--,--,--,--,--,--,--,
固定资产(万元),31601,7531,7685,7888,10368,10542,10568,10726,10836,11674,12459,13774,
在建工程(万元),1804,25441,23597,23208,9991,8102,6630,5992,4729,1330,187,21,
工程物资(万元),--,--,--,--,--,--,--,--,--,--,--,--,
