报告日期,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2010-03-31,2009-12-31,2009-09-30,2009-06-30,2009-03-31,2008-12-31,2008-09-30,2008-06-30,2008-03-31,2007-12-31,2007-09-30,2007-06-30,2007-03-31,2006-12-31,
货币资金(万元),49053,86894,59719,94673,43153,45603,661,780,1437,3145,476,1487,413,2341,306,2363,573,305,29,64,99,177,488,90,8,42,17,72,61,254,46,139,30,86,97,48,14,1321,1221,1340,1285,1449,1662,849,708,1217,
结算备付金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,--,0,--,--,0,--,0,--,--,0,--,--,
拆出资金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,--,0,--,--,0,--,0,--,--,0,--,--,
交易性金融资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,--,0,--,--,0,--,0,--,--,0,--,--,
衍生金融资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,--,0,--,--,0,--,0,--,--,0,--,--,
应收票据(万元),702,585,213,263,374,531,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,--,0,--,--,0,--,0,--,--,0,--,--,
应收账款(万元),51297,39033,35584,37674,31166,23903,--,--,66,66,1147,1279,765,764,1520,928,2659,2659,36,39,--,--,85,--,--,--,--,--,--,--,--,0,0,0,--,0,0,0,0,--,64,131,154,178,170,232,
预付款项(万元),1267,632,799,565,92,506,1,2,295,112,266,246,252,245,1391,2901,2160,1804,65,--,125,56,--,--,--,--,--,--,--,--,--,0,0,0,--,0,0,0,0,--,192,192,203,202,209,175,
应收保费(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,--,0,--,--,0,--,0,--,--,0,--,--,
应收分保账款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,--,0,--,--,0,--,0,--,--,0,--,--,
应收分保合同准备金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,--,0,--,--,0,--,0,--,--,0,--,--,
应收利息(万元),--,342,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,--,0,--,--,0,--,0,--,--,0,--,--,
应收股利(万元),--,--,--,600,600,--,3450,3450,3450,3450,3450,3450,3450,3450,3450,3450,3450,3450,3450,3450,3450,3450,3450,3450,2970,2970,2970,2970,2970,2970,2970,2970,0,0,--,0,--,--,0,--,0,--,--,0,--,--,
其他应收款(万元),6081,6046,12478,5792,298,228,91,110,175,209,547,305,223,577,334,370,487,1313,42,52,57,66,71,72,72,74,82,74,76,74,63,131,73,76,91,7,19,18,20,19,1296,1119,371,1559,8289,8034,
应收出口退税(万元), --,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,--,0,--,--,0,--,0,--,--,0,--,--,
应收补贴款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,--,0,--,--,0,--,0,--,--,0,--,--,
