报告日期,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2009-12-31,2008-12-31,
货币资金(万元),150295,151716,84617,141264,153113,130098,65431,91961,54332,143842,40192,2327,3562,6788,4826,18705,12374,13713,8393,9558,9078,13794,11028,13511,9764,16481,10113,14424,9083,8352,6432,3319,
结算备付金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
拆出资金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
交易性金融资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
衍生金融资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应收票据(万元),32,439,330,9890,1627,1283,80,2491,803,456,214,230,361,5033,104,328,1326,2920,106,4503,185,3199,1124,1089,308,1477,1171,1738,2231,680,431,5,
应收账款(万元),58880,55766,130137,80843,91110,94534,67096,55493,42086,37577,34482,27388,22504,19591,20601,20087,19762,20248,18278,22125,18711,17270,13334,17122,15852,14393,12089,12869,10882,13393,7992,4725,
预付款项(万元),17686,17632,17954,9630,18098,14336,17560,11347,14254,11640,10004,9814,8409,6789,12625,8556,9340,8086,10516,5078,9873,5210,11021,7034,7867,5065,8419,3820,3294,3183,2083,4587,
应收保费(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应收分保账款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应收分保合同准备金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应收利息(万元),3120,2816,2505,2197,1900,1607,1310,1012,720,427,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应收股利(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
其他应收款(万元),12249,9704,10501,8261,10934,7367,13852,6008,89986,4677,6039,3542,3194,2783,5227,4099,4463,4251,6443,4274,5037,4444,4084,3961,4715,3821,4793,3814,3065,2650,1526,1121,
应收出口退税(万元), --,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应收补贴款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应收保证金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
内部应收款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
买入返售金融资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
存货(万元),54077,54630,69576,50662,40759,39747,64491,64726,68579,67308,74538,58283,60878,57969,42290,38531,36330,32942,35989,29461,29048,26769,22678,21591,16897,16452,17254,14287,15241,11824,12117,11867,
待摊费用(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
待处理流动资产损益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
一年内到期的非流动资产(万元),1,--,1,28,47,106,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
其他流动资产(万元),8737,8574,1502,2815,--,--,47,983,782,--,106,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
流动资产合计(万元),305077,301277,317125,305589,317587,289077,229867,234021,271542,265926,165575,101584,98907,98952,85673,90306,83594,82161,79725,75000,71932,70686,63269,64307,55403,57688,53839,50952,43798,40083,30581,25624,
发放贷款及垫款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
可供出售金融资产(万元),4094,4094,3294,3294,3094,3094,94,479,4959,3159,3159,659,94,94,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
持有至到期投资(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
长期应收款(万元),--,--,--,--,--,--,--,--,3877,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
长期股权投资(万元),9339,9712,13755,8675,6951,6125,6476,6442,6302,6225,4493,4115,4001,2665,480,94,94,94,94,94,94,94,94,94,94,94,94,94,94,94,94,94,
其他长期投资(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
投资性房地产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
固定资产原值(万元),--,82816,--,78632,--,69929,--,67457,--,65023,--,53060,--,51662,--,46929,--,46420,--,--,--,46469,--,--,--,38635,--,--,--,18737,15908,--,
累计折旧(万元),--,22036,--,19652,--,18460,--,15859,--,14248,--,12695,--,11027,--,11029,--,9742,--,--,--,8827,--,--,--,6512,--,--,--,4826,3381,--,
固定资产净值(万元),--,60780,--,58980,--,51468,--,51598,--,50775,--,40365,--,40634,--,35900,--,36678,--,--,--,37641,--,--,--,32124,--,--,--,13912,12527,--,
固定资产减值准备(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
固定资产(万元),62268,60780,57733,58980,51510,51468,50933,51598,50883,50775,41507,40365,39877,40634,36901,35900,36185,36678,36826,37335,37077,37641,33522,33876,32346,32124,20490,20636,13589,13912,12527,10808,
在建工程(万元),45195,39411,5779,5750,12169,11301,10616,9374,9203,9954,11634,11472,11171,11225,14038,13057,11826,9677,7860,7896,8228,7297,9447,8397,12574,9240,18475,13068,18697,17403,8202,427,
工程物资(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
固定资产清理(万元),0,--,--,--,0,--,0,--,--,--,11,11,--,--,10,10,--,--,0,--,--,--,6,--,--,--,--,--,--,--,--,--,
生产性生物资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
公益性生物资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
