报告日期,2018-12-31,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2010-03-31,2009-12-31,2009-09-30,2009-06-30,2009-03-31,2008-12-31,2008-09-30,2008-06-30,2008-03-31,2007-12-31,2007-09-30,2007-06-30,2007-03-31,2006-12-31,
货币资金(万元),242384,268579,273093,164735,183796,215415,230829,293887,121002,125161,124117,126449,79209,124165,8930,9035,14569,9468,10193,12760,18279,9487,11575,14368,18527,9744,16076,10576,16932,12751,14022,17858,17806,15927,17871,20548,18204,13925,10628,10146,14098,12771,11270,13367,9949,7212,7881,8248,11065,
结算备付金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,0,--,--,--,0,
拆出资金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,0,--,--,--,0,
交易性金融资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,3,101,--,0,4,--,0,6,
衍生金融资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,0,--,--,--,0,
应收票据(万元),--,--,--,--,--,--,12,55,55,--,--,--,25,40,2369,2460,2299,7565,8477,6558,8498,8634,8041,9620,9435,1753,1750,2466,3403,2056,2753,1551,1996,1171,1013,1475,3231,1320,1315,1423,2343,1428,1218,1790,2805,758,672,968,1537,
应收账款(万元),44221,41084,35971,35126,27286,13698,22007,22868,16466,4338,9716,9455,10929,11801,59563,54139,49613,61985,57937,56909,50487,58368,57108,53603,51306,54185,53203,52856,49471,57351,53580,51130,45390,52177,48306,46563,43593,44063,41412,36498,35046,36514,36568,34783,29790,35797,30684,27749,27202,
预付款项(万元),3858,6142,8076,13827,2586,54383,37554,15902,13441,3200,791,473,410,3833,5646,6161,5948,8167,9565,9678,7529,8909,11133,6768,7139,7250,9369,8391,9989,8413,7415,6391,6982,9616,9744,8678,7323,8567,9065,5896,6612,9607,7825,7367,5970,6223,6563,6247,8956,
应收保费(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,0,--,--,--,0,
应收分保账款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,0,--,--,--,0,
