报告日期,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2013-12-31,2012-12-31,2011-12-31,
货币资金(万元),60025,68309,59280,55704,82396,79220,72373,66055,70068,69746,65145,63515,65174,64462,27312,23666,18762,15207,8241,
结算备付金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,
拆出资金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,
交易性金融资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,
衍生金融资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,
应收票据(万元),1313,1401,760,648,1465,1067,1060,1191,812,890,852,806,1079,1412,853,499,499,638,48,
应收账款(万元),45528,42494,42063,38940,37386,35061,35172,32505,32816,28293,27591,25562,24177,20229,20329,19934,15907,12041,10099,
预付款项(万元),1633,2058,3573,4028,3719,3577,3520,6504,4417,4743,5939,4724,2114,2347,4154,2008,1861,1689,1987,
应收保费(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,
应收分保账款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,
应收分保合同准备金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,
应收利息(万元),--,230,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,
应收股利(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,
其他应收款(万元),539,441,491,872,721,449,578,439,437,394,445,341,246,95,127,183,274,62,76,
应收出口退税(万元), --,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应收补贴款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应收保证金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
内部应收款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
买入返售金融资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,
存货(万元),12251,11950,12463,10929,9842,9737,10414,11729,10539,9347,10013,8417,8965,8270,9007,7796,6372,5364,4081,
待摊费用(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
待处理流动资产损益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
一年内到期的非流动资产(万元),1420,1243,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,
其他流动资产(万元),162,107,128,206,242,212,132,37,--,--,--,--,--,29,--,--,2,--,163,
流动资产合计(万元),122869,128234,118758,111327,135771,129323,123249,118459,119089,113411,109985,103364,101754,96843,61782,54086,43677,35001,24695,
发放贷款及垫款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,
可供出售金融资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,
持有至到期投资(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,
长期应收款(万元),1061,860,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,
长期股权投资(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,
其他长期投资(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
投资性房地产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,
固定资产原值(万元),--,24204,--,23259,--,21657,--,11114,--,11044,--,10882,--,10465,--,10767,10626,9436,7349,
累计折旧(万元),--,7195,--,6549,--,5556,--,5100,--,4588,--,4185,--,3676,--,3290,2830,1844,1152,
固定资产净值(万元),--,17009,--,16710,--,16101,--,6014,--,6456,--,6696,--,6789,--,7476,7796,7591,6196,
固定资产减值准备(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
固定资产(万元),16675,17009,16463,16710,15820,16101,5949,6014,6203,6456,6580,6696,6701,6789,7019,7476,7796,7591,6196,
在建工程(万元),1887,1092,246,37,5,--,7367,5177,4020,3144,1439,399,271,205,--,--,--,--,--,
