报告日期,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2009-12-31,2008-12-31,2007-12-31,
货币资金(万元),413409,420504,467818,537130,262220,177926,324491,250051,222453,196928,325282,183548,212163,164508,109425,87132,57629,81506,96562,22971,60917,58139,134696,77611,110134,130074,157450,112880,129675,169972,260171,43338,113663,10515,24251,
结算备付金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,
拆出资金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,
交易性金融资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,
衍生金融资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,
应收票据(万元),3947,798,6563,32450,11920,11584,1240,1042,22039,19714,2349,3511,12612,3557,9253,4776,11266,4427,5276,2958,5795,3566,1301,1048,801,392,183,179,1451,50,2946,0,0,0,115,
应收账款(万元),119103,26267,41518,86454,112351,24028,23012,27909,35177,34543,62831,11853,4284,1725,--,--,--,408,--,--,--,--,--,--,--,474,--,--,--,--,0,0,0,0,0,
预付款项(万元),279207,288819,405512,273911,222531,220308,343311,327145,189510,141047,111883,230638,258863,238201,174489,138301,117765,129431,118533,72609,101780,98861,137742,129418,145828,126074,108514,102675,85165,69154,43872,24688,30668,14215,35377,
应收保费(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,
应收分保账款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,
应收分保合同准备金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,
应收利息(万元),907,817,447,949,371,576,712,424,287,874,1212,795,1118,507,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,
应收股利(万元),--,--,--,--,--,--,--,--,504,504,1191,1191,454,454,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,
其他应收款(万元),24530,19591,17296,15165,15800,13389,11674,12793,13034,13867,8147,9535,8489,4558,18720,8335,6363,4425,7919,5796,4537,2686,3187,2650,2468,1247,2302,1962,1851,614,2071,1110,811,1111,1919,
应收出口退税(万元), --,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,
应收补贴款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,
应收保证金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,
内部应收款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,
买入返售金融资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,
存货(万元),338263,277135,300535,366998,339889,274639,121756,205082,150915,151493,86038,191596,186508,175143,141183,123655,202453,224323,158148,201751,216547,233530,207823,253279,197897,172937,114887,153584,137095,116124,62371,67893,78669,73320,50815,
待摊费用(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,
待处理流动资产损益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,
一年内到期的非流动资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,
其他流动资产(万元),121376,130029,19294,19957,11973,19494,12597,11339,13301,20553,10437,11505,8693,10329,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,
流动资产合计(万元),1300742,1163960,1258981,1333014,977055,741943,838793,835787,647220,579524,609370,644171,693184,598981,453071,362198,395477,444519,386438,306085,389575,396782,484748,464006,457128,431199,383336,371279,355238,355914,371432,137028,223812,99161,112477,
发放贷款及垫款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,
可供出售金融资产(万元),29350,25015,24116,17676,16798,12960,7340,7340,7340,7340,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,
持有至到期投资(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,
长期应收款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,
长期股权投资(万元),54544,51647,53924,54705,51632,49115,54961,53042,47972,48394,59314,11789,9762,9259,12034,9283,10337,10528,10599,10316,10001,--,--,--,--,--,--,--,--,--,0,0,0,0,0,
