报告日期,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2010-12-31,2010-06-30,2009-12-31,2009-06-30,2008-12-31,2008-06-30,2007-12-31,2007-06-30,2006-12-31,
货币资金(万元),78955,129733,51105,55591,65199,81040,35409,45472,46562,80020,29162,23668,37390,53793,28805,31146,27486,43699,29046,28550,41973,52901,40092,43437,51878,63314,7019,9957,18210,10773,17439,4004,10058,7178,12102,10529,9018,
结算备付金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
拆出资金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
交易性金融资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
衍生金融资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应收票据(万元),181,162,89,10,256,156,60,27,21,4,--,--,--,--,--,--,20,20,--,--,--,--,0,--,--,--,--,--,--,--,--,--,--,28,--,--,--,
应收账款(万元),71444,64221,86888,61697,46752,44131,42825,38457,35083,34906,42551,39820,34656,30303,33798,31144,30599,28614,27472,28627,21362,18517,20321,17121,12464,10825,14013,12645,6906,10551,6632,9001,5985,3851,1507,1977,510,
预付款项(万元),9212,2829,6566,4800,5141,4222,4854,4035,3790,2563,3308,4094,4228,3051,4976,4275,4256,3544,3723,3058,2048,1071,963,1509,1470,946,1878,1686,1672,800,965,1034,1296,2845,2862,2087,3106,
应收保费(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应收分保账款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应收分保合同准备金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应收利息(万元),15,96,91,--,--,89,--,--,--,--,27,12,29,14,8,1,16,11,582,480,421,245,780,531,350,46,--,--,--,--,--,--,--,--,--,--,--,
应收股利(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
其他应收款(万元),21975,20125,22711,19697,17096,16606,20192,17625,17138,15831,15237,16244,11828,10620,8482,8656,7128,6164,6949,6060,7623,6521,5737,5711,5249,4323,4604,4325,4295,3615,3584,2405,2204,1154,666,762,690,
应收出口退税(万元), --,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
