报告日期,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31,
货币资金(万元),14662,17164,32984,39662,3444,5308,6956,8243,12153,4604,5899,
结算备付金(万元),--,--,--,--,--,--,--,--,--,--,--,
拆出资金(万元),--,--,--,--,--,--,--,--,--,--,--,
交易性金融资产(万元),--,--,--,--,--,--,--,--,--,--,--,
衍生金融资产(万元),--,--,--,--,--,--,--,--,--,--,--,
应收票据(万元),2829,2910,336,1455,1270,156,623,350,148,50,780,
应收账款(万元),25137,17516,15520,13749,15446,11737,12285,4998,3541,2717,2711,
预付款项(万元),10668,1644,1208,470,727,443,238,377,284,665,293,
应收保费(万元),--,--,--,--,--,--,--,--,--,--,--,
应收分保账款(万元),--,--,--,--,--,--,--,--,--,--,--,
应收分保合同准备金(万元),--,--,--,--,--,--,--,--,--,--,--,
应收利息(万元),--,--,--,--,--,--,--,--,--,--,--,
应收股利(万元),--,--,--,--,--,--,--,--,--,--,--,
其他应收款(万元),142,98,78,60,135,92,137,102,57,39,34,
应收出口退税(万元), --,--,--,--,--,--,--,--,--,--,--,
应收补贴款(万元),--,--,--,--,--,--,--,--,--,--,--,
应收保证金(万元),--,--,--,--,--,--,--,--,--,--,--,
内部应收款(万元),--,--,--,--,--,--,--,--,--,--,--,
买入返售金融资产(万元),--,--,--,--,--,--,--,--,--,--,--,
存货(万元),9638,9432,7012,5863,6119,7116,6760,4629,6292,4508,1942,
待摊费用(万元),--,--,--,--,--,--,--,--,--,--,--,
待处理流动资产损益(万元),--,--,--,--,--,--,--,--,--,--,--,
一年内到期的非流动资产(万元),--,--,--,--,--,--,--,--,8,7,--,
其他流动资产(万元),15870,24586,171,173,177,325,125,5195,395,210,57,
流动资产合计(万元),78946,73349,57309,61432,27317,25178,27124,23894,22878,12800,11716,
发放贷款及垫款(万元),--,--,--,--,--,--,--,--,--,--,--,
可供出售金融资产(万元),--,--,--,--,--,--,--,--,--,--,--,
持有至到期投资(万元),--,--,--,--,--,--,--,--,--,--,--,
长期应收款(万元),--,--,--,--,--,--,--,--,--,--,--,
长期股权投资(万元),--,--,--,--,--,--,--,--,--,--,--,
其他长期投资(万元),--,--,--,--,--,--,--,--,--,--,--,
投资性房地产(万元),--,--,--,--,--,--,--,--,--,--,--,
固定资产原值(万元),--,23057,--,22840,22070,21648,18942,1898,1210,1025,548,
累计折旧(万元),--,2111,--,1623,1485,1194,857,544,385,252,159,
固定资产净值(万元),--,20946,--,21218,20584,20454,18085,1354,826,773,389,
固定资产减值准备(万元),--,--,--,--,--,--,--,--,--,--,--,
固定资产(万元),20800,20946,21069,21218,20584,20454,18085,1354,826,773,389,
在建工程(万元),289,891,196,171,4,8,524,10751,150,--,--,
工程物资(万元),--,--,--,--,--,--,--,--,--,--,--,
固定资产清理(万元),--,--,--,--,--,--,--,--,--,--,--,
生产性生物资产(万元),--,--,--,--,--,--,--,--,--,--,--,
公益性生物资产(万元),--,--,--,--,--,--,--,--,--,--,--,
油气资产(万元),--,--,--,--,--,--,--,--,--,--,--,
无形资产(万元),4191,4225,4251,4286,4317,4351,4403,4396,4421,4513,5,
开发支出(万元),--,--,--,--,--,--,--,--,--,--,--,
商誉(万元),6,6,6,6,--,--,--,--,--,--,--,
长期待摊费用(万元),135,150,165,136,146,153,173,--,--,14,24,
股权分置流通权(万元),--,--,--,--,--,--,--,--,--,--,--,
递延所得税资产(万元),551,474,486,441,443,415,428,195,43,11,22,
其他非流动资产(万元),--,--,--,--,410,410,--,--,--,--,--,
非流动资产合计(万元),25972,26692,26174,26257,25905,25791,23613,16696,5440,5312,440,
资产总计(万元),104918,100041,83483,87689,53222,50969,50737,40591,28318,18112,12156,
