报告日期,2019-03-31,2018-12-31,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2010-03-31,2009-12-31,2009-09-30,2009-06-30,2008-12-31,2007-12-31,2006-12-31,
货币资金(万元),20696,12357,13751,8808,14055,10915,10578,14351,17162,13822,17112,10543,11612,18728,55479,50718,27931,25718,30107,20833,19422,26185,23564,19914,39031,36660,35408,33875,34356,37074,35484,35775,35860,35584,37541,35233,38343,7247,7397,5970,3584,1904,9731,
结算备付金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,--,--,--,--,--,0,--,0,0,0,0,--,--,
拆出资金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,--,--,--,--,--,0,--,0,0,0,0,--,--,
交易性金融资产(万元),--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,0,--,--,--,--,0,0,--,--,--,--,--,--,0,--,0,0,0,0,--,--,
衍生金融资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,0,--,--,
应收票据(万元),--,--,--,2,2,138,240,34,50,50,50,71,24,--,--,--,--,--,0,0,0,--,0,--,--,--,--,0,0,--,--,--,--,20,10,50,31,20,20,92,44,62,--,
应收账款(万元),8111,7520,9166,8749,8623,8355,9754,10166,8674,7030,8642,7761,8298,6703,2490,814,1029,467,674,710,565,435,609,467,543,350,489,415,700,237,269,320,299,300,520,463,755,678,842,965,653,613,865,
预付款项(万元),2634,3443,3895,3762,2742,2977,3411,2409,2398,2646,3451,3233,34084,13589,8067,6012,3381,509,895,934,1679,1395,1365,1970,1844,2612,1404,1593,1652,2290,1171,1393,1753,2725,2151,2002,1318,1514,549,270,409,437,869,
应收保费(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,--,--,--,--,--,0,--,0,0,0,0,--,--,
应收分保账款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,--,--,--,--,--,0,--,0,0,0,0,--,--,
应收分保合同准备金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,--,--,--,--,--,0,--,0,0,0,0,--,--,
