报告日期,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2009-12-31,2008-12-31,2007-12-31,
货币资金(万元),16158,16585,21212,13165,14493,6293,10596,8617,9214,22590,17270,9623,18186,14481,18280,12848,27487,24197,22369,21210,19728,17010,20145,20220,20064,21710,31374,42369,37682,49485,4695,4131,6150,3147,3978,
结算备付金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,
拆出资金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,
交易性金融资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,
衍生金融资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,
应收票据(万元),1033,545,675,1122,834,337,587,345,450,376,479,416,511,470,300,484,418,405,370,288,365,242,289,324,311,302,154,284,256,290,400,221,220,351,203,
应收账款(万元),6448,4678,4526,5200,4269,3614,4113,4212,3311,3283,2406,3277,4620,8886,9220,10963,10559,10847,10098,8480,5682,3757,2443,2471,2372,2013,1953,2661,2551,2031,2132,2252,1424,1626,769,
预付款项(万元),712,644,406,505,780,927,1005,763,913,526,1054,532,593,327,337,596,307,940,202,347,208,180,146,234,230,337,218,274,465,345,179,499,370,493,374,
应收保费(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,
应收分保账款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,
应收分保合同准备金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,
应收利息(万元),48,44,63,0,7,35,39,36,25,15,46,84,92,74,108,96,75,50,103,71,180,136,123,169,151,170,70,138,90,--,--,0,0,0,0,
应收股利(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,
其他应收款(万元),589,476,461,358,424,414,327,477,574,644,603,622,639,656,602,582,310,236,798,307,343,433,513,629,300,681,546,3853,484,526,403,636,557,351,104,
应收出口退税(万元), --,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,
应收补贴款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,
应收保证金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,
内部应收款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,
买入返售金融资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,
存货(万元),2065,2025,1549,1181,979,1057,751,847,1411,1551,1222,1990,2846,2649,2071,2135,2096,2013,663,626,629,791,755,698,608,571,467,351,433,484,361,361,324,451,185,
待摊费用(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,
待处理流动资产损益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,
一年内到期的非流动资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,34,38,46,46,46,46,46,46,--,--,--,--,--,--,--,--,0,0,0,0,
其他流动资产(万元),11536,13572,10224,15626,6995,10492,10578,12866,14646,8763,15551,22377,16788,14496,16416,21370,9890,11755,12444,18288,17173,20873,18887,16902,19160,19520,12007,--,--,--,--,300,1,86,13,
流动资产合计(万元),38589,38569,39115,37157,28781,23169,27997,28162,30543,37748,38631,38922,44274,42037,47336,49107,51181,50489,47093,49663,44354,43468,43348,41647,43197,45304,46789,49930,41961,53161,8170,8399,9047,6505,5628,
发放贷款及垫款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,
可供出售金融资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,
持有至到期投资(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,500,0,
长期应收款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,
长期股权投资(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,
其他长期投资(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,
投资性房地产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,
固定资产原值(万元),101835,--,98884,--,99140,--,99359,--,66795,--,65393,--,61880,--,61763,--,60124,--,40457,--,36766,--,36726,--,17453,--,16835,--,14677,--,14400,14328,13421,0,0,
累计折旧(万元),35331,--,31809,--,28585,--,25095,--,21848,--,19304,--,17152,--,14819,--,12802,--,10541,--,9078,--,7548,--,6867,--,6088,--,5505,--,4834,4519,3577,0,0,
固定资产净值(万元),66504,--,67074,--,70555,--,74264,--,44947,--,46089,--,44729,--,46943,--,47322,--,29916,--,27688,--,29178,--,10585,--,10747,--,9172,--,9566,9809,9844,0,0,
固定资产减值准备(万元),2810,--,2810,--,2057,--,2057,--,2057,--,2057,--,255,--,255,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,0,0,0,0,
固定资产(万元),63695,64556,64265,65926,68499,70314,72207,67811,42890,43956,44032,44848,44474,45624,46689,46354,47322,45685,29916,27131,27688,28438,29178,10267,10585,10900,10747,9007,9172,9443,9566,9809,9844,10024,4453,
在建工程(万元),1143,1240,1622,1128,440,566,109,4751,26971,24118,21692,20759,20731,17702,12088,9540,4579,6191,22382,23287,17653,13416,10875,26994,23441,18685,16946,14351,24908,19052,15765,15274,12285,1393,1822,
工程物资(万元),92,247,199,159,98,74,97,153,1881,357,100,320,566,698,895,40,24,34,32,184,371,44,8,22,19,166,98,1986,345,106,114,180,453,0,0,
固定资产清理(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,
生产性生物资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,
公益性生物资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,
油气资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,
无形资产(万元),6906,6978,7031,7103,7164,7234,7300,7364,7119,7189,6457,6518,6586,6652,6648,4837,4863,4885,4190,2231,2157,2171,1220,1232,1237,1248,1259,785,794,795,800,798,798,806,378,
开发支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,
商誉(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,
长期待摊费用(万元),36,43,25,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,145,147,149,151,158,0,23,
股权分置流通权(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,
递延所得税资产(万元),1427,1458,1497,1438,1552,1434,1249,1054,885,1037,1033,1889,1704,1673,1416,946,940,938,1012,77,84,70,88,131,105,73,22,48,112,104,71,50,6,3,0,
其他非流动资产(万元),10743,8511,6629,6512,6775,7019,6729,7473,6362,6924,7664,7526,6349,4774,4449,3731,4366,3780,3405,4001,3506,3269,3396,152,148,525,139,656,100,100,726,0,0,0,0,
非流动资产合计(万元),84041,83033,81267,82265,84528,86641,87691,88606,86108,83581,80978,81860,80409,77124,72185,65447,62094,61513,60936,56912,51460,47408,44764,38797,35536,31597,29211,26834,35575,29746,27192,26262,23544,12726,6675,
资产总计(万元),122630,121602,120382,119422,113309,109810,115688,116768,116651,121329,119609,120781,124684,119161,119520,114554,113275,112002,108029,106575,95814,90876,88112,80445,78732,76901,75999,76764,77536,82907,35363,34660,32591,19230,12303,
短期借款(万元),14000,13000,13000,13000,3000,--,5000,5000,5000,10000,10000,15020,15020,10020,10020,5000,9000,5000,5000,4000,800,800,800,800,1000,1000,1000,3000,2000,7000,7500,9000,7400,4500,1500,
向中央银行借款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,
吸收存款及同业存放(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,
拆入资金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,
交易性金融负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,
衍生金融负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,
应付票据(万元),732,907,419,665,582,814,845,1598,2576,1417,480,1443,5045,6292,5817,4529,1976,2989,4624,5912,3912,1924,3008,3585,3000,1573,200,100,--,300,300,0,538,0,0,
应付账款(万元),4467,4108,4979,5588,5610,5725,7154,6055,4933,4891,4939,4276,4436,4095,5463,3282,3627,3918,3704,3507,3334,2860,3016,1490,1512,923,1011,590,2000,1786,1761,1735,1349,1148,692,
预收账款(万元),618,503,345,380,252,555,221,371,322,683,328,311,178,255,127,299,439,100,101,99,31,90,39,38,48,82,72,174,77,66,13,94,15,129,297,
卖出回购金融资产款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,
应付手续费及佣金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,
应付职工薪酬(万元),42,60,338,143,213,63,288,38,106,67,59,137,108,74,72,89,89,57,121,72,95,61,53,56,39,39,32,55,54,48,52,50,41,89,125,
应交税费(万元),770,790,1101,795,587,440,391,381,377,304,238,1218,1245,1268,1161,1040,1092,1615,1662,937,559,396,326,-1306,-1413,-1206,-309,558,-1184,-1007,-841,-974,-240,322,471,
应付利息(万元),24,18,25,16,3,--,16,47,48,40,53,40,38,30,36,27,43,57,30,29,14,14,9,1,2,2,2,--,--,--,--,0,0,0,0,
应付股利(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,1409,--,--,--,1080,--,--,--,--,--,0,0,0,0,
其他应交款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,
应付保证金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,
内部应付款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,
其他应付款(万元),1254,1117,1019,1033,800,691,639,747,844,727,600,475,402,433,390,289,221,209,299,277,295,269,181,196,171,157,175,162,205,555,1141,1160,3271,625,302,
预提费用(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,
预计流动负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,
应付分保账款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,
保险合同准备金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,
代理买卖证券款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,
代理承销证券款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,
国际票证结算(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,
国内票证结算(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,
递延收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,
应付短期债券(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,
一年内到期的非流动负债(万元),1500,1500,1500,1500,1500,1500,1500,2500,2500,3900,3900,4340,4340,5200,5200,4600,4600,2940,2940,2570,3270,2200,1700,--,--,--,--,--,--,--,--,0,0,0,0,
其他流动负债(万元),--,--,--,--,--,--,--,242,401,523,480,307,346,394,133,559,573,1475,266,259,143,114,81,114,80,70,64,83,91,47,71,3,29,0,0,
流动负债合计(万元),23407,22003,22727,23120,12549,9788,16055,16979,17107,22552,21076,27565,31159,28062,28418,19715,21659,18360,18749,17663,12454,10137,9212,4976,4438,3719,2248,4722,3242,8795,9998,11068,12402,6813,3386,
长期借款(万元),3500,3500,3500,5000,5000,5000,5000,6500,6500,6500,6500,8660,8660,3400,3400,6000,6000,9660,6860,8330,5730,4800,2300,--,--,--,--,--,--,--,--,0,0,0,100,
应付债券(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,
长期应付款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,
专项应付款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,
预计非流动负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,
长期递延收益(万元),4097,4239,4380,4248,4383,4518,4652,4352,4451,4549,4648,3747,3846,3491,3586,3134,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,
递延所得税负债(万元),21,22,23,24,25,26,27,29,30,31,32,32,33,36,35,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,
其他非流动负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,3236,3400,2851,2411,1553,1466,1259,1251,1263,1275,1087,349,1426,1426,1426,663,393,0,0,
非流动负债合计(万元),7618,7761,7903,9272,9408,9544,9680,10880,10980,11080,11180,12439,12538,6927,7021,9134,9236,13060,9711,10741,7283,6266,3559,1251,1263,1275,1087,349,1426,1426,1426,663,393,0,100,
负债合计(万元),31025,29764,30631,32392,21957,19331,25735,27859,28088,33632,32256,40004,43697,34989,35439,28849,30896,31420,28459,28404,19737,16403,12771,6226,5701,4994,3335,5071,4667,10220,11424,11731,12796,6813,3486,
实收资本(或股本)(万元),62370,62370,62370,62370,56700,56700,56700,56700,56700,56700,56700,56700,56700,40500,40500,40500,40500,27000,27000,27000,27000,27000,18000,18000,18000,12000,12000,12000,12000,8000,6000,6000,6000,6000,6000,
资本公积(万元),4208,4207,4207,4207,9877,9877,9877,9877,9877,9877,9877,2177,2177,18377,18377,18377,18377,31877,31877,31877,31877,31877,40566,40566,40566,46566,46566,46566,46566,46566,449,449,449,161,158,
减:库存股(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,
