报告日期,2018-12-31,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2010-03-31,2009-12-31,2009-09-30,2009-06-30,2009-03-31,2008-12-31,2008-09-30,2008-06-30,2008-03-31,2007-12-31,2007-09-30,2007-06-30,2007-03-31,2006-12-31,
货币资金(万元),434814,407668,391182,211778,321204,269220,249008,232984,261761,233784,259822,186809,170645,321958,226527,181004,170314,231972,184545,308149,184374,194105,196792,199374,172895,333426,333183,390335,270189,409787,595164,498392,376441,271415,284509,383841,362448,403381,332380,262504,206625,105483,70834,46840,75256,71456,75979,140688,67824,
结算备付金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,0,0,0,0,0,0,0,0,0,0,
拆出资金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,0,0,0,0,0,0,0,0,0,0,
交易性金融资产(万元),546,2320,1450,72,30,18662,17403,19326,25208,1217,1546,204,3320,--,--,--,--,--,--,--,0,--,--,--,--,--,0,--,--,--,--,--,--,--,0,466,367,0,0,0,0,0,0,0,0,86314,27400,0,0,
衍生金融资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,0,0,0,0,0,0,--,0,0,0,
应收票据(万元),332971,356935,461525,505580,517867,312641,242944,279342,287163,264007,245805,280329,288086,262565,323411,367725,381942,310417,315592,367560,415078,384867,311649,409270,503306,393101,301262,412210,486596,388738,334591,421226,414931,327738,279743,278776,280754,243699,180366,208446,260286,263527,240193,269929,265244,225102,196645,290382,314496,
应收账款(万元),445805,477097,442839,425034,344310,258612,196692,203818,230797,240869,204101,211290,204881,261393,220587,221116,225929,249479,215747,186707,246100,242922,232842,191846,197561,229056,166721,176510,189304,208399,164115,148743,197114,175900,114494,118028,130207,126990,103760,94630,132626,126314,110778,94196,104018,95434,61974,80322,95128,
预付款项(万元),103698,127178,90145,53518,46712,46919,73960,112027,27481,81304,39080,33834,19366,42541,47385,32960,31515,70405,73291,68683,16427,21498,17682,26523,18301,29896,22814,25745,57436,63368,39637,40959,44697,18048,18953,16440,27585,14451,13827,21355,25899,12379,16505,16686,15140,13076,12119,7207,10327,
应收保费(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,0,0,0,0,0,0,0,0,0,0,
应收分保账款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,0,0,0,0,0,0,0,0,0,0,
应收分保合同准备金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,0,0,0,0,0,0,0,0,0,0,
应收利息(万元),406,--,572,137,181,261,119,82,134,651,529,81,743,831,291,413,189,799,582,673,290,210,135,381,717,951,2896,4902,4363,1052,1778,1706,2530,--,1319,2925,3253,0,2162,2789,1991,0,0,0,0,0,0,0,0,
应收股利(万元),55,--,--,--,--,--,1017,1017,1017,1017,1017,1071,--,--,--,--,--,--,--,--,0,--,--,--,--,--,0,--,--,--,--,--,--,--,0,--,0,0,0,0,0,0,0,0,0,0,0,0,0,
其他应收款(万元),--,92824,60298,27204,18241,30759,27744,28365,22239,15428,12191,10641,16017,18155,29925,33636,29898,23971,29681,28523,29875,81396,77298,84307,31659,15874,13180,8684,13433,3591,9771,10071,9214,4651,16593,6689,1957,9684,7062,7042,8130,8837,11798,9740,13232,7554,7850,5436,9037,
应收出口退税(万元), --,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,0,0,0,0,0,0,--,0,0,0,
应收补贴款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,0,0,0,0,0,0,--,0,0,0,
应收保证金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,0,0,0,0,0,0,--,0,0,0,
内部应收款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,0,0,0,0,0,0,--,0,0,0,
买入返售金融资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,0,0,0,0,0,0,--,0,0,0,
存货(万元),548761,583356,485424,457948,469036,752640,637448,549442,428741,270310,292556,271721,288252,313526,374580,352905,390444,356322,328763,308531,358267,364191,357864,353995,405934,335267,328227,316801,282959,280877,331819,303892,372364,399144,425851,410906,358078,313863,277649,225982,257378,253979,267185,265812,293463,285907,273794,264008,355190,
待摊费用(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,0,0,0,0,0,0,--,0,0,0,
待处理流动资产损益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,0,0,0,0,0,0,--,0,0,0,
一年内到期的非流动资产(万元),2232,284,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,0,--,--,--,--,--,--,--,0,--,0,0,0,0,0,0,0,0,0,0,0,0,0,
其他流动资产(万元),274422,154676,184560,198893,171533,137681,201126,43976,56220,29760,74998,12161,64731,62015,31951,21585,56802,38312,41812,--,0,--,--,--,--,--,22562,74962,91100,--,--,--,--,--,0,--,0,0,0,0,0,0,0,0,0,0,0,1091,0,
流动资产合计(万元),2184330,2202338,2117994,1880162,1889114,1827395,1647461,1470379,1340762,1138348,1131645,1008141,1056040,1282983,1254657,1211343,1287031,1281677,1190013,1268827,1250411,1289187,1194262,1265696,1330372,1337572,1190845,1410149,1395381,1355811,1476875,1424990,1417290,1196896,1141462,1218071,1164649,1112068,917207,822747,892935,773791,719162,704147,767304,784843,655761,789134,852001,
发放贷款及垫款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,0,0,0,0,0,0,0,0,0,0,
可供出售金融资产(万元),63366,87311,69211,69211,71217,29038,29036,31501,31497,30911,31197,31197,31197,30921,30581,30563,24503,3593,97,95,94,107,116,126,119,99,105,400,641,172,186,189,183,999,980,1002,1027,1022,1050,976,976,977,1086,3985,6072,3422,1013,0,981,
持有至到期投资(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,0,--,--,--,--,--,--,--,0,--,0,0,0,0,0,0,0,0,0,0,0,0,0,
长期应收款(万元),39079,70660,34521,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,0,--,--,--,--,--,--,--,0,--,0,0,0,0,0,0,0,0,0,0,0,0,0,
长期股权投资(万元),263778,241751,218754,133532,131999,131581,62926,31365,30965,27953,27656,27070,19057,24062,36481,36331,36277,38384,45388,44833,44616,44325,46220,46832,47242,27129,27129,27119,27119,25842,22146,11375,11375,6590,6110,5780,5780,2104,2104,2161,2161,2647,2647,2647,5165,4789,4763,7672,6158,
其他长期投资(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,0,0,0,0,0,0,--,0,0,0,
投资性房地产(万元),21082,21223,21364,21505,21646,21786,21927,22068,22209,22349,22490,22631,22772,22913,23053,23194,23335,23378,23518,23658,23799,23939,23297,23432,23568,23704,23839,23975,24111,--,--,--,--,--,0,--,0,0,0,0,0,0,0,0,0,0,0,0,0,
固定资产原值(万元),443754,--,303787,--,268624,--,278002,--,278061,--,284368,--,310653,--,326794,--,323400,--,328470,--,329610,--,323072,--,330333,--,317487,--,315796,--,284735,--,279355,--,276591,--,279345,0,271650,0,270299,0,262938,0,259452,--,250095,0,246550,
累计折旧(万元),195395,--,122649,--,107729,--,121257,--,118142,--,120432,--,130512,--,144203,--,138700,--,139839,--,137388,--,137220,--,139164,--,140008,--,135311,--,130955,--,128556,--,132843,--,133233,0,139869,0,135052,0,133330,0,129458,--,124065,0,118910,
固定资产净值(万元),248359,--,181138,--,160895,--,156745,--,159919,--,163936,--,180141,--,182591,--,184700,--,188631,--,192221,--,185852,--,191169,--,177479,--,180485,--,153780,--,150799,--,143747,--,146112,0,131781,0,135246,0,129608,0,129994,--,126030,0,127640,
固定资产减值准备(万元),7336,--,2228,--,2178,--,2321,--,2521,--,3453,--,3791,--,6594,--,6331,--,1383,--,1371,--,1325,--,2385,--,2559,--,2559,--,1949,--,1962,--,2442,--,2745,0,829,0,829,0,829,0,829,--,829,0,829,
固定资产(万元),241023,230502,178910,158904,158717,163439,154424,155668,157398,159144,160483,163014,176350,173618,175997,177430,178370,186723,187249,201454,190850,191454,184527,187123,188784,174789,174920,174915,177926,155420,151831,152815,148837,145592,141305,140944,143367,127239,130953,133040,134418,129218,128780,131480,129166,126567,125201,122411,126811,
