报告日期,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2015-12-31,2015-06-30,2014-12-31,2013-12-31,2012-12-31,
货币资金(万元),30222,7578,8317,13113,8745,7305,8443,8474,4612,
结算备付金(万元),--,--,--,--,--,--,--,--,--,
拆出资金(万元),--,--,--,--,--,--,--,--,--,
交易性金融资产(万元),--,--,--,--,--,--,--,--,--,
衍生金融资产(万元),--,--,--,--,--,--,--,--,--,
应收票据(万元),2960,1044,1291,712,1209,124,955,432,381,
应收账款(万元),15515,15106,11477,9486,6922,8052,4484,4325,4555,
预付款项(万元),1069,940,732,787,468,206,170,865,1288,
应收保费(万元),--,--,--,--,--,--,--,--,--,
应收分保账款(万元),--,--,--,--,--,--,--,--,--,
应收分保合同准备金(万元),--,--,--,--,--,--,--,--,--,
应收利息(万元),--,--,--,--,--,--,--,--,--,
应收股利(万元),--,--,--,--,--,--,--,--,--,
其他应收款(万元),372,272,173,260,239,453,550,2593,3315,
应收出口退税(万元), --,--,--,--,--,--,--,--,--,
应收补贴款(万元),--,--,--,--,--,--,--,--,--,
应收保证金(万元),--,--,--,--,--,--,--,--,--,
内部应收款(万元),--,--,--,--,--,--,--,--,--,
买入返售金融资产(万元),--,--,--,--,--,--,--,--,--,
存货(万元),15985,15862,14516,13898,11247,12400,11432,9987,9845,
待摊费用(万元),--,--,--,--,--,--,--,--,--,
待处理流动资产损益(万元),--,--,--,--,--,--,--,--,--,
一年内到期的非流动资产(万元),--,--,--,--,--,--,--,--,--,
其他流动资产(万元),16018,10,17,85,4,0,180,134,134,
流动资产合计(万元),82141,40812,36524,38342,28835,28541,26215,26810,24130,
发放贷款及垫款(万元),--,--,--,--,--,--,--,--,--,
可供出售金融资产(万元),--,--,--,--,--,--,--,--,--,
持有至到期投资(万元),--,--,--,--,--,--,--,--,--,
长期应收款(万元),--,--,--,--,--,--,--,--,--,
长期股权投资(万元),--,--,--,--,--,--,--,--,--,
其他长期投资(万元),--,--,--,--,--,--,--,--,--,
投资性房地产(万元),90,92,94,96,103,106,110,117,124,
固定资产原值(万元),--,28563,28354,28218,22920,--,22214,--,--,
累计折旧(万元),--,8365,8187,7730,6329,--,5041,--,--,
固定资产净值(万元),--,20199,20167,20487,16591,--,17172,--,--,
固定资产减值准备(万元),--,--,--,--,--,--,--,--,--,
固定资产(万元),20764,20199,20167,20487,16591,16979,17172,14763,12857,
在建工程(万元),336,53,143,60,2017,1211,535,1286,1017,
工程物资(万元),--,--,--,--,--,--,--,--,--,
固定资产清理(万元),--,--,--,--,--,--,--,--,--,
生产性生物资产(万元),--,--,--,--,--,--,--,--,--,
公益性生物资产(万元),--,--,--,--,--,--,--,--,--,
油气资产(万元),--,--,--,--,--,--,--,--,--,
无形资产(万元),2344,2433,2433,2449,2513,2545,2578,2180,2310,
开发支出(万元),--,--,--,--,--,--,--,--,--,
商誉(万元),--,--,--,--,--,--,--,--,--,
长期待摊费用(万元),--,--,--,--,--,--,--,--,--,
股权分置流通权(万元),--,--,--,--,--,--,--,--,--,
递延所得税资产(万元),476,420,384,406,551,358,362,335,220,
其他非流动资产(万元),1719,931,612,382,101,59,184,84,219,
非流动资产合计(万元),25730,24128,23833,23880,21877,21258,20940,18764,16747,
资产总计(万元),107870,64941,60357,62222,50712,49799,47155,45574,40877,
短期借款(万元),--,6850,6850,5900,6310,10790,11000,12590,11030,
向中央银行借款(万元),--,--,--,--,--,--,--,--,--,
吸收存款及同业存放(万元),--,--,--,--,--,--,--,--,--,
拆入资金(万元),--,--,--,--,--,--,--,--,--,
交易性金融负债(万元),--,--,--,--,--,--,--,--,--,
衍生金融负债(万元),--,--,--,--,--,--,--,--,--,
应付票据(万元),2633,2193,1808,2547,2349,2617,2601,2067,2266,
应付账款(万元),11136,10491,10296,9634,8159,8711,7773,7709,6609,
预收账款(万元),2787,2436,1737,1713,1272,1129,743,760,798,
卖出回购金融资产款(万元),--,--,--,--,--,--,--,--,--,
应付手续费及佣金(万元),--,--,--,--,--,--,--,--,--,
应付职工薪酬(万元),3240,2560,2448,3557,2364,1385,1648,1196,900,
应交税费(万元),1371,859,1739,457,682,691,437,515,410,
应付利息(万元),4,6,11,12,15,20,23,21,20,
应付股利(万元),--,--,--,--,--,--,2010,--,19,
其他应交款(万元),--,--,--,--,--,--,--,--,--,
应付保证金(万元),--,--,--,--,--,--,--,--,--,
内部应付款(万元),--,--,--,--,--,--,--,--,--,
其他应付款(万元),108,337,230,357,1064,264,353,463,2795,
预提费用(万元),--,--,--,--,--,--,--,--,--,
预计流动负债(万元),--,--,--,--,--,--,--,--,--,
应付分保账款(万元),--,--,--,--,--,--,--,--,--,
保险合同准备金(万元),--,--,--,--,--,--,--,--,--,
代理买卖证券款(万元),--,--,--,--,--,--,--,--,--,
代理承销证券款(万元),--,--,--,--,--,--,--,--,--,
国际票证结算(万元),--,--,--,--,--,--,--,--,--,
国内票证结算(万元),--,--,--,--,--,--,--,--,--,
递延收益(万元),--,--,--,--,--,--,--,--,--,
应付短期债券(万元),--,--,--,--,--,--,--,--,--,
一年内到期的非流动负债(万元),960,1560,1610,1560,450,200,--,--,--,
其他流动负债(万元),--,--,--,--,--,--,--,--,--,
流动负债合计(万元),22240,27292,26730,25736,22667,25807,26588,25322,24847,
长期借款(万元),150,650,680,1030,2590,1800,1600,--,--,
应付债券(万元),--,--,--,--,--,--,--,--,--,
长期应付款(万元),133,133,133,133,133,133,133,133,133,
专项应付款(万元),--,--,--,--,--,--,--,--,--,
预计非流动负债(万元),1066,1026,1016,958,668,621,591,524,470,
长期递延收益(万元),338,354,370,386,450,483,515,579,--,
递延所得税负债(万元),--,--,--,--,--,--,--,--,--,
其他非流动负债(万元),--,--,--,--,--,--,--,--,--,
非流动负债合计(万元),1687,2163,2199,2506,3841,3037,2838,1236,602,
负债合计(万元),23926,29455,28929,28242,26508,28844,29427,26558,25449,
实收资本(或股本)(万元),8380,6280,6280,6280,6280,6280,6280,6280,6280,
资本公积(万元),49251,8179,8179,8179,8179,8179,1964,1124,1124,
减:库存股(万元),--,--,--,--,--,--,--,--,--,
专项储备(万元),--,--,--,--,--,--,--,--,--,
盈余公积(万元),1169,1169,1169,1169,501,86,1719,1253,891,
一般风险准备(万元),--,--,--,--,--,--,--,--,--,
未确定的投资损失(万元),--,--,--,--,--,--,--,--,--,
未分配利润(万元),25144,19858,15801,18352,9244,6411,7766,8635,4994,
拟分配现金股利(万元),--,--,--,--,--,--,--,--,--,
外币报表折算差额(万元),--,--,--,--,--,--,--,--,--,
归属于母公司股东权益合计(万元),83944,35486,31429,33980,24203,20956,17728,17291,13288,
少数股东权益(万元),--,--,--,--,--,--,--,1725,2140,
所有者权益(或股东权益)合计(万元),83944,35486,31429,33980,24203,20956,17728,19017,15428,
