报告日期,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31,
货币资金(万元),234222,231513,186397,207160,123225,118543,100301,79955,58282,49802,49665,
结算备付金(万元),--,--,--,--,--,--,--,--,--,--,--,
拆出资金(万元),--,--,--,--,--,--,--,--,--,--,--,
交易性金融资产(万元),--,--,--,--,--,--,--,--,--,--,23,
衍生金融资产(万元),--,--,--,--,--,--,--,--,--,--,--,
应收票据(万元),360,240,1992,3109,271,752,2271,1958,1626,1556,171,
应收账款(万元),92770,85984,69220,64470,58046,60798,51284,53806,34847,30952,20118,
预付款项(万元),4088,2440,2382,1876,4136,1883,1484,955,792,1170,438,
应收保费(万元),--,--,--,--,--,--,--,--,--,--,--,
应收分保账款(万元),--,--,--,--,--,--,--,--,--,--,--,
应收分保合同准备金(万元),--,--,--,--,--,--,--,--,--,--,--,
应收利息(万元),948,778,527,129,445,356,--,--,--,28,24,
应收股利(万元),130,136,113,140,521,543,540,417,308,12,567,
其他应收款(万元),4641,5435,4076,2427,3892,2336,3009,5117,3683,5291,1613,
应收出口退税(万元), --,--,--,--,--,--,--,--,--,--,--,
应收补贴款(万元),--,--,--,--,--,--,--,--,--,--,--,
应收保证金(万元),--,--,--,--,--,--,--,--,--,--,--,
内部应收款(万元),--,--,--,--,--,--,--,--,--,--,--,
买入返售金融资产(万元),--,--,--,--,--,--,--,--,--,--,--,
存货(万元),43858,46136,44165,36250,42864,34996,27961,27710,17851,15730,11698,
待摊费用(万元),--,--,--,--,--,--,--,--,--,--,--,
待处理流动资产损益(万元),--,--,--,--,--,--,--,--,--,--,--,
一年内到期的非流动资产(万元),--,--,--,--,--,--,--,--,--,--,--,
其他流动资产(万元),121334,129661,181641,150438,1132,1370,978,2020,1224,1,0,
流动资产合计(万元),502352,502324,490513,466000,234531,221577,187827,171938,118615,104542,84317,
发放贷款及垫款(万元),--,--,--,--,--,--,--,--,--,--,--,
可供出售金融资产(万元),81,81,81,81,81,81,81,81,81,--,--,
持有至到期投资(万元),--,--,--,--,--,--,--,--,--,--,--,
长期应收款(万元),167,174,113,184,287,184,188,182,--,629,--,
长期股权投资(万元),2412,2897,1793,1784,2182,2256,2760,2900,1216,1455,1467,
其他长期投资(万元),--,--,--,--,--,--,--,--,--,--,--,
投资性房地产(万元),--,--,--,--,--,--,--,--,--,--,--,
固定资产原值(万元),--,46319,--,45855,--,35958,24742,23275,22529,--,--,
累计折旧(万元),--,12456,--,11472,--,10222,9202,8034,6638,--,--,
固定资产净值(万元),--,33863,--,34383,--,25736,15539,15241,15891,--,--,
固定资产减值准备(万元),--,202,--,203,--,201,198,200,203,--,--,
固定资产(万元),34653,33661,34479,34180,26280,25534,15342,15040,15689,14187,10249,
在建工程(万元),7363,7357,5724,4153,9007,8539,12285,7611,2430,981,17,
工程物资(万元),--,--,--,--,--,--,--,--,--,--,--,
固定资产清理(万元),--,--,--,--,--,--,--,--,--,--,--,
生产性生物资产(万元),--,--,--,--,--,--,--,--,--,--,--,
公益性生物资产(万元),--,--,--,--,--,--,--,--,--,--,--,
油气资产(万元),--,--,--,--,--,--,--,--,--,--,--,
无形资产(万元),16225,16123,16034,16066,15987,16071,13082,14300,14172,5434,5229,
开发支出(万元),--,--,--,--,--,--,--,--,--,--,--,
商誉(万元),--,--,--,--,--,--,--,--,--,--,--,
长期待摊费用(万元),179,214,269,292,333,383,257,386,534,306,459,
股权分置流通权(万元),--,--,--,--,--,--,--,--,--,--,--,
递延所得税资产(万元),3884,4283,3754,3207,1944,2142,2696,2590,2194,1870,850,
其他非流动资产(万元),4810,2858,1362,1334,2121,1734,3603,969,925,1721,--,
非流动资产合计(万元),69775,67649,63610,61282,58222,56924,50293,44060,37242,26582,18270,
资产总计(万元),572127,569972,554123,527282,292753,278501,238120,215998,155856,131124,102587,
短期借款(万元),--,--,--,--,4665,6172,852,2240,--,--,1387,
向中央银行借款(万元),--,--,--,--,--,--,--,--,--,--,--,
吸收存款及同业存放(万元),--,--,--,--,--,--,--,--,--,--,--,
拆入资金(万元),--,--,--,--,--,--,--,--,--,--,--,
交易性金融负债(万元),--,--,--,--,--,--,--,--,--,--,--,
衍生金融负债(万元),--,--,--,--,--,--,--,--,--,--,--,
应付票据(万元),--,1080,1080,--,--,--,--,--,--,--,86,
应付账款(万元),48081,54300,47243,41492,41266,37205,35693,37987,20361,26298,21305,
预收账款(万元),5523,8528,16770,6136,9339,5680,4166,5409,1866,1639,2721,
