报告日期,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2010-03-31,2009-12-31,2009-09-30,2009-06-30,2009-03-31,2008-12-31,2008-09-30,2008-06-30,2008-03-31,2007-12-31,2007-09-30,2007-06-30,2007-03-31,2006-12-31,
货币资金(万元),207542,192946,206309,151731,169086,233817,97608,58676,75472,74961,54360,41384,25128,80023,39839,61610,33197,74083,42998,27798,51102,58361,134,431,930,1049,862,922,979,4496,4337,4334,20409,54480,176,2,1,1,121,121,211,210,458,456,582,4655,
结算备付金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,--,--,0,--,0,--,0,--,0,
拆出资金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,--,--,0,--,0,--,0,--,0,
交易性金融资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,0,--,0,--,--,--,0,--,0,--,0,--,0,
衍生金融资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,--,--,0,--,0,--,0,--,0,
应收票据(万元),4580,4093,2157,2211,3928,2534,2461,2598,3653,4321,8137,5115,5670,2927,686,1697,1751,4056,1623,1061,1172,1040,--,0,--,--,--,--,--,--,--,--,--,0,--,0,--,--,--,0,--,0,--,0,35,411,
应收账款(万元),423152,483914,418522,370187,334541,357772,331262,350409,325068,360319,292741,285580,254742,275371,243843,211048,187036,214508,194634,177113,166800,195706,--,0,--,--,--,--,--,--,--,--,--,0,1285,1255,1317,1278,1850,1899,2167,1935,9721,10279,10263,10050,
预付款项(万元),37664,17196,23830,19965,17663,14042,12671,16081,10271,10868,7817,6812,6162,8557,6833,6143,4515,8081,13430,7300,5625,10459,--,0,--,--,--,--,--,--,--,--,--,0,--,0,0,0,2085,2085,2085,2066,4468,3905,4248,4115,
应收保费(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,0,--,0,--,--,--,0,--,0,--,0,--,0,
应收分保账款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,0,--,0,--,--,--,0,--,0,--,0,--,0,
应收分保合同准备金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,--,--,0,--,0,--,0,--,0,
应收利息(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,0,--,0,--,--,--,0,--,0,--,0,--,0,
应收股利(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,0,--,0,--,--,--,0,--,0,--,0,--,0,
其他应收款(万元),75258,56546,83828,96801,88435,84345,97691,81362,49917,53728,55701,55004,55518,51166,49526,48760,33490,27348,26644,36020,29565,25635,1,3,--,--,--,--,--,--,--,--,--,56,12600,12418,12723,12729,811,889,612,1260,47311,47433,46771,47094,
应收出口退税(万元), --,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,--,--,0,--,0,--,0,--,0,
应收补贴款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,--,--,0,--,0,--,0,--,0,
应收保证金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,--,--,0,--,0,--,0,--,0,
内部应收款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,--,--,0,--,0,--,0,--,0,
买入返售金融资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,0,--,0,--,--,--,0,--,0,--,0,--,0,
存货(万元),627632,618925,605395,629220,523968,533994,393225,297830,294695,342653,355864,344101,302736,356957,362950,326611,319001,338912,270089,271379,231859,258025,--,0,--,--,--,--,--,--,--,--,--,0,1422,1422,1877,1898,2091,2125,2213,2257,3067,3434,4033,4120,
待摊费用(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,--,--,0,--,0,--,0,--,0,
待处理流动资产损益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,--,--,0,--,0,--,0,--,0,
一年内到期的非流动资产(万元),21450,30144,48877,54128,57445,67053,69652,73612,96419,97734,102207,127808,127858,127878,101447,123947,128528,139586,169451,158706,126721,126721,--,0,--,--,--,--,--,--,--,--,--,0,--,0,--,--,--,0,--,0,--,0,--,0,
其他流动资产(万元),48977,46627,25006,20472,13048,21677,--,0,--,--,0,384,476,247,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,0,--,0,--,--,--,0,--,0,--,0,--,0,
流动资产合计(万元),1446253,1450391,1413923,1344716,1208115,1315234,1004570,880568,855496,944584,876827,866189,778290,903126,805126,779815,707518,806574,718869,679377,612845,675947,135,434,930,1049,862,922,979,4496,4337,4334,20409,54536,15483,15097,15918,15907,6957,7120,7288,7728,65025,65508,65933,70444,
发放贷款及垫款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,--,--,0,--,0,--,0,--,0,
可供出售金融资产(万元),941,937,--,--,--,--,184490,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,0,--,0,0,0,0,0,--,0,--,0,--,0,
持有至到期投资(万元),--,--,--,--,--,--,--,18490,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,0,--,0,--,--,--,0,--,0,--,0,--,0,
长期应收款(万元),18467,17252,9498,9062,9459,8070,19458,18068,21761,35393,43597,45721,41696,39325,85764,81475,77289,73032,108495,120846,150907,155685,--,0,--,--,--,--,--,--,--,--,--,0,--,0,--,--,--,0,--,0,--,0,--,0,
长期股权投资(万元),10433,10497,14466,9763,9825,--,--,130000,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,0,--,0,--,--,--,0,--,0,--,0,--,0,
其他长期投资(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,--,--,0,--,0,--,0,--,0,
投资性房地产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,0,367,380,393,407,419,432,446,459,--,0,--,512,
固定资产原值(万元),--,163442,--,156323,--,153154,--,134017,--,133144,--,130065,--,132123,--,135164,--,133507,--,116837,--,120207,--,14,--,14,--,14,--,13,--,--,--,0,--,149084,--,149075,--,148117,--,148115,--,149991,--,148121,
累计折旧(万元),--,99117,--,100912,--,98209,--,92806,--,91563,--,90509,--,90305,--,91599,--,87093,--,78366,--,79020,--,4,--,3,--,1,--,0,--,--,--,0,--,89702,--,86585,--,84371,--,80861,--,78770,--,73764,
固定资产净值(万元),--,64325,--,55410,--,54945,--,41210,--,41581,--,39556,--,41818,--,43566,--,46414,--,38471,--,41187,--,10,--,11,--,13,--,13,--,--,--,0,--,59382,--,62491,--,63746,--,67253,--,71221,--,74357,
固定资产减值准备(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,0,--,16133,--,16133,--,4449,--,4449,--,4449,--,4449,
固定资产(万元),62742,64325,57744,55410,54876,54945,48748,41210,40393,41581,39296,39556,40445,41818,42941,43566,43737,46414,41351,38471,40864,41187,9,10,11,11,12,13,13,13,--,--,--,0,41518,43249,44433,46358,57545,59298,61072,62805,64998,66772,68573,69909,
在建工程(万元),2790,2475,1074,1922,1907,1897,4238,3842,3826,3587,3122,2647,1618,822,158,333,333,322,123,943,713,676,--,0,--,--,--,--,--,--,--,--,--,0,--,0,--,--,1638,1638,1638,1639,1630,1630,1630,1630,
工程物资(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,0,--,0,--,--,267,265,265,265,262,262,262,262,
固定资产清理(万元),306,--,42,29,30,--,22,23,0,--,-0,--,--,--,17,18,23,--,81,107,-64,--,--,0,--,--,--,--,--,--,--,--,--,0,--,0,--,--,--,0,--,0,--,0,--,0,
生产性生物资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,0,--,0,--,--,--,0,--,0,--,0,--,0,
公益性生物资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,--,--,0,--,0,--,0,--,0,
油气资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,0,--,0,--,--,--,0,--,0,--,0,--,0,
无形资产(万元),3684,3767,4807,2576,5763,4270,2664,2678,2734,2789,2811,2900,2913,2965,3009,3061,3112,2410,2424,2438,2452,2466,8,8,8,9,9,9,9,10,--,--,--,0,11239,11306,11373,11441,11508,11575,11642,11709,11812,11879,11947,11978,
开发支出(万元),171,157,157,95,95,74,1839,3609,3420,3224,3266,3115,2986,2832,2202,1784,1245,1998,954,--,--,--,--,0,--,--,--,--,--,--,--,--,--,0,--,0,--,--,--,0,--,0,--,0,--,0,
商誉(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,0,--,0,--,--,--,0,--,0,--,0,--,0,
长期待摊费用(万元),7582,6266,3172,3335,3674,3976,2507,2418,1076,1196,978,1025,1107,1302,1643,1656,1700,1597,1597,1819,1056,1114,--,0,--,--,--,--,--,--,--,--,--,0,--,0,--,--,--,0,--,0,--,0,--,0,
股权分置流通权(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,--,--,0,--,0,--,0,--,0,
递延所得税资产(万元),15944,15945,10829,10629,10091,10091,7968,8056,9215,9215,9494,9494,10105,10105,9695,9694,9660,9660,7393,7400,7393,7393,--,0,--,--,--,--,--,--,--,--,--,0,--,0,--,--,--,0,--,0,--,0,--,0,
其他非流动资产(万元),248960,190666,174320,170507,159886,105758,1075,87,--,19,0,543,260,313,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,0,--,0,--,--,--,0,--,0,--,0,--,0,
非流动资产合计(万元),372019,312286,276109,263328,255605,189082,273011,228482,82425,97004,102563,105002,101130,99481,145428,141587,137098,135433,162419,172024,203323,208522,17,18,19,20,21,22,23,23,0,--,--,0,53124,54936,56200,58205,71376,73207,75063,76877,78702,80544,82411,84291,
资产总计(万元),1818273,1762677,1690032,1608043,1463720,1504315,1277580,1109050,937921,1041588,979390,971191,879420,1002607,950553,921402,844616,942008,881288,851401,816168,884469,152,453,949,1069,883,944,1002,4519,4337,4334,20409,54536,68607,70032,72118,74112,78333,80327,82351,84605,143727,146051,148344,154735,
短期借款(万元),229000,143000,159800,153800,161800,223500,279100,258100,128100,111200,190500,195500,175800,169900,141900,144900,108700,109600,158100,180400,219100,232100,--,0,--,--,--,--,--,--,--,--,--,0,58595,58595,58701,58701,71866,71866,71866,71866,71935,71935,71984,70044,
向中央银行借款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,0,--,0,--,--,--,0,--,0,--,0,--,0,
吸收存款及同业存放(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,0,--,0,--,--,--,0,--,0,--,0,--,0,
