报告日期,2019-03-31,2018-12-31,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2010-03-31,2009-12-31,2009-09-30,2009-06-30,2009-03-31,2008-12-31,2008-09-30,2008-06-30,2008-03-31,2007-12-31,2007-09-30,2007-06-30,2007-03-31,2006-12-31,
货币资金(万元),24167,22215,23697,26179,24422,19761,44416,43731,36808,40762,41335,32600,24476,33514,30088,34966,22246,24438,18630,22598,21437,18862,14540,17982,22546,25623,18402,34966,23322,31773,33468,23760,25193,16887,15602,14131,12840,16192,26684,34920,26814,14749,11587,9759,10394,12739,14238,10879,8891,13579,
结算备付金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,--,--,--,--,0,
拆出资金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,--,--,--,--,0,
交易性金融资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,1972,675,808,451,703,--,--,3596,1966,364,
衍生金融资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,--,--,--,--,0,
应收票据(万元),271,132,332,145,49,783,1835,1263,281,162,422,295,741,1163,539,700,2089,1860,8222,957,970,835,885,1147,1174,1445,1754,1414,851,212,157,7,15,10,--,10,17,17,27,24,--,--,35,5,3,6,32,26,49,0,
应收账款(万元),32026,39807,73976,61695,57483,64252,68698,64076,57767,72984,69087,66906,68927,68351,63590,55683,43660,37252,19029,22649,22268,21609,18316,17676,17762,15230,13530,13248,11062,11913,8626,7820,8062,7642,13095,12250,8157,7987,5507,5151,7133,8309,10927,10176,10935,14998,11752,10217,10289,12140,
预付款项(万元),719,572,512,473,7138,5373,1403,6573,27071,683,6177,4351,1850,913,7175,8169,4266,1403,11802,8234,6644,2815,2836,2952,18312,20530,8680,3243,4925,4878,5285,4997,5117,2888,4138,3893,3470,7541,2525,2821,986,753,1580,1605,926,946,541,717,4500,4490,
应收保费(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,--,--,--,--,0,
应收分保账款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,--,--,--,--,0,
应收分保合同准备金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,--,--,--,--,0,
应收利息(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,--,--,--,0,0,
应收股利(万元),300,--,--,--,300,--,--,--,270,--,--,--,--,--,--,--,255,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,102,102,204,--,--,106,0,60,60,329,120,
