报告日期,2019-03-31,2018-12-31,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2010-03-31,2009-12-31,2009-09-30,2009-06-30,2009-03-31,2008-12-31,2008-09-30,2008-06-30,2008-03-31,2007-12-31,2007-09-30,2007-06-30,2007-03-31,2006-12-31,
货币资金(万元),104801,183920,3778846,3988540,3664002,3415143,3276678,2864775,2981964,2732514,2605923,2204653,1641995,1581834,1248004,1188832,1328132,998527,722516,837871,839408,849705,677042,701704,714587,610581,573510,585922,597674,632304,656593,857677,694276,275969,268895,245105,192400,199022,262591,268770,175152,148235,166494,176905,130836,151819,173030,77103,45459,70790,
结算备付金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,--,--,0,0,0,
拆出资金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,--,--,0,0,0,
交易性金融资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,4100,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,--,--,0,0,0,
衍生金融资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,--,--,--,0,0,
应收票据(万元),22770,18064,27938,28807,28310,26697,26894,21557,22899,22392,17094,14210,14703,34859,15563,32594,23814,22026,10631,12855,10152,16602,11813,11831,6215,5313,7691,4691,2474,10206,6531,2552,1206,875,654,1602,--,800,--,0,--,--,--,--,--,--,--,0,0,0,
应收账款(万元),629465,631831,610559,563279,501739,435101,425029,388846,354578,309518,328301,323645,284583,255040,258974,258035,242405,223005,208735,202480,185038,170535,171693,156094,152529,133075,128209,108577,89107,67573,67389,59975,50623,46326,33590,29984,28403,27843,22439,21634,17529,16390,14349,13595,11191,10662,11151,10663,9052,9191,
预付款项(万元),163529,126413,160225,147241,136886,113034,120535,115500,98559,72054,82516,67343,59199,55965,80204,79469,80795,59723,40080,42473,60285,32295,43989,39207,33503,34611,28640,29335,48986,40289,21551,24014,19466,19925,20766,9947,23981,17145,19805,18168,6907,6881,4180,4843,24627,23310,21653,20088,20536,20076,
应收保费(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,--,--,0,0,0,
应收分保账款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,--,--,0,0,0,
