报告日期,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2010-03-31,2009-12-31,2008-12-31,2007-12-31,
货币资金(万元),11576,40716,18796,21904,21299,14050,82914,14200,21926,19542,20099,21205,23334,23426,21038,30327,22785,22272,19945,17156,21401,23801,29932,31218,39333,40993,42246,43197,46602,47269,48006,54400,6791,5405,4960,2492,
结算备付金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,0,0,
拆出资金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,0,0,
交易性金融资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,0,--,--,--,--,--,--,--,--,--,0,0,--,0,352,
衍生金融资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,0,0,
应收票据(万元),5023,4765,849,576,1105,1310,30,1118,962,230,--,364,690,55,--,--,--,--,--,--,--,--,--,0,--,200,300,--,--,150,--,0,100,100,0,0,
应收账款(万元),54833,63430,28557,28125,26076,29622,26511,25493,21059,23345,20006,18790,22907,26009,10719,12231,11682,13832,13435,13610,12340,13353,9375,10835,10096,9927,7719,5829,4767,5477,5765,4928,4049,4757,2732,2631,
预付款项(万元),7750,4184,4752,3140,3443,2232,4410,3166,4902,4580,8949,5963,4700,4208,4506,4450,4663,4789,4395,3845,4032,3491,3675,4479,3092,2175,2996,3515,2219,1758,1158,482,683,279,540,481,
应收保费(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,0,0,
应收分保账款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,0,0,
应收分保合同准备金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,0,0,
应收利息(万元),122,0,20,210,577,225,177,148,131,114,96,79,83,61,39,17,--,0,--,13,--,13,16,227,125,316,122,140,194,101,111,0,0,--,0,0,
应收股利(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,0,0,
