报告日期,2019-03-31,2018-12-31,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2010-03-31,2009-12-31,2009-09-30,2009-06-30,2009-03-31,2008-12-31,2008-09-30,2008-06-30,2008-03-31,2007-12-31,2007-09-30,2007-06-30,2007-03-31,2006-12-31,
货币资金(万元),175966,211247,148837,150936,172974,126114,211559,234732,149488,182230,140117,111559,140444,111438,110549,156738,87367,94492,92813,104313,64502,90360,117437,149314,275933,150379,176849,144776,97455,103309,142089,132467,93915,81395,81662,122130,78714,54345,42487,78903,53770,78859,83611,95799,110047,125097,67511,70862,55375,65118,
结算备付金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,0,0,0,--,0,--,0,
拆出资金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,0,0,0,--,0,--,0,
交易性金融资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,0,0,0,41,86,17,18,
衍生金融资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,0,0,0,--,0,--,0,
应收票据(万元),9284,18066,25948,28909,57683,52502,44417,37185,68333,32807,44550,40852,27791,27771,25735,17047,34298,35933,13003,9492,34595,17414,11042,29493,27760,42744,22746,23452,14447,6459,10098,10542,13801,13383,6867,5871,9757,6682,4237,3831,5056,5113,3355,3908,5647,5459,2187,4790,3422,12953,
应收账款(万元),77041,34050,53445,52258,41071,22596,55636,55901,64959,23810,70815,71249,56316,20796,57052,48762,39285,25397,63094,41710,42719,47418,55668,50979,61062,40927,62993,51180,37267,28147,30829,25288,18733,17376,27834,20070,16128,14417,25293,20317,12734,15107,26017,18348,16551,11603,22353,14177,15139,12345,
预付款项(万元),6906,12814,32828,18028,7277,5478,17413,7866,5172,3997,6264,15205,18031,17053,11454,10805,7730,6044,64492,68348,79567,76136,130982,117560,96684,78860,64730,60505,53716,50847,63487,70203,73423,58101,62881,54056,21866,8676,56880,52559,41498,32266,33792,37349,44826,30296,39770,27457,35214,10495,
应收保费(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,0,0,0,--,0,--,0,
应收分保账款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,0,0,0,--,0,--,0,
应收分保合同准备金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,0,0,0,--,0,--,0,
应收利息(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,0,0,0,--,0,--,0,
应收股利(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,93,93,93,143,93,93,93,122,113,113,113,113,478,113,113,113,158,73,73,73,46,46,46,46,22,22,22,47,0,0,--,0,
其他应收款(万元),--,19585,21561,18949,17655,12846,17425,18021,17760,14233,16093,15409,17658,16189,109908,112974,111564,103885,103005,96969,93873,92041,90325,85873,83285,80442,92265,82847,93126,94070,69802,51075,34119,27153,15165,8394,13884,13325,12286,12373,12362,13571,11805,13958,10657,12440,10534,9754,15564,10722,
应收出口退税(万元), --,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,0,0,0,--,0,--,0,
应收补贴款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,0,0,0,--,0,--,0,
应收保证金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,0,0,0,--,0,--,0,
内部应收款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,0,0,0,--,0,--,0,
买入返售金融资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,0,0,0,--,0,--,0,
存货(万元),107788,90266,88023,69432,77688,63088,89034,78448,73136,63826,71515,66482,64783,66444,57973,56936,48831,57225,49643,48262,46066,49313,46051,43141,34897,37095,47600,37908,37481,35112,144289,132162,126097,125581,107615,86259,89409,89932,86318,79764,--,77890,79382,54591,48817,42381,40300,41638,38426,36074,
待摊费用(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,0,0,0,--,0,--,0,
待处理流动资产损益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,0,0,0,--,0,--,0,
一年内到期的非流动资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,76364,--,--,0,0,0,--,0,--,0,
其他流动资产(万元),59874,83310,44480,85919,53484,75046,28171,76722,59303,61480,19650,22162,23845,25421,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,0,0,0,0,0,87,0,
流动资产合计(万元),468231,469338,415121,424431,427831,357670,463656,508875,438151,382383,369003,342918,348868,285112,372672,403261,329075,322978,386144,369187,361415,372825,451598,476453,579714,430569,467298,400781,333605,318057,461072,421849,360202,323103,302182,296852,229832,187449,227548,247794,201832,222853,237986,223975,236566,227323,182695,168764,163244,147726,
发放贷款及垫款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,0,0,0,--,0,--,0,
可供出售金融资产(万元),120,120,120,120,120,120,1168,1168,1168,1168,1168,1168,1168,1168,7168,7168,1168,1168,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,0,--,--,0,0,0,--,0,--,0,
持有至到期投资(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,0,0,0,--,0,--,0,
长期应收款(万元),471,651,831,1051,1251,1251,3878,3878,3878,3878,3929,3979,3979,3979,3723,3723,3723,3723,3484,3484,3484,3484,3238,3238,3238,3238,3238,3238,3238,3238,--,--,--,--,--,0,--,0,--,0,--,--,--,0,0,0,--,0,--,0,
