报告日期,2019-03-31,2018-12-31,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2010-03-31,2009-12-31,2009-09-30,2009-06-30,2009-03-31,2008-12-31,2008-09-30,2008-06-30,2008-03-31,2007-12-31,2007-09-30,2007-06-30,2007-03-31,2006-12-31,
货币资金(万元),203102,350901,351410,424918,396402,583919,416379,460335,245527,256279,335922,368438,331247,251177,241853,217650,395888,236998,251259,270911,156800,151357,133571,144995,75992,51603,58238,93594,64318,109195,42560,45720,41701,46264,33297,41128,83076,62355,71558,99995,92667,79117,80748,84702,82807,74249,98370,95646,93623,70194,
结算备付金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,--,--,--,--,--,
拆出资金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,--,--,--,--,--,
交易性金融资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,--,--,--,--,--,
衍生金融资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,--,--,--,--,--,
应收票据(万元),2030,1597,2355,4124,7902,5423,5190,10472,21657,40948,46843,50432,55803,70417,60447,72473,63408,58669,69539,78828,80038,56295,37065,46935,45958,40966,27986,60646,53941,43591,48004,35260,32647,18023,33090,25374,23523,14548,46332,37136,99486,120229,52986,36718,41026,32788,3510,3789,4157,12808,
应收账款(万元),450146,475437,495046,520373,531363,490987,733555,763286,762565,789761,782601,819151,842060,790987,824915,815858,796964,755160,678318,658248,619079,561933,550063,543731,460688,421243,340285,338598,301856,257593,272901,268293,250459,214845,247420,255106,247590,206703,178094,133765,141648,121851,120007,110325,94743,80222,119553,117197,115587,120986,
预付款项(万元),55263,68726,86365,57842,59945,37456,47252,42993,40776,35863,49646,46592,53997,40598,54678,52534,45456,44661,46431,47785,43128,40506,54947,49252,56062,59078,81626,101535,103349,92571,138255,140209,131003,123491,99116,99501,103089,101284,102000,94467,89442,80666,62900,37417,77044,78181,66745,62651,35905,34529,
应收保费(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,--,--,--,--,--,
应收分保账款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,--,--,--,--,--,
