报告日期,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2015-12-31,2015-06-30,2014-12-31,2013-12-31,2012-12-31,
货币资金(万元),4251,5100,1480,3778,7377,3937,6742,9984,9213,
结算备付金(万元),--,--,--,--,--,--,--,--,--,
拆出资金(万元),--,--,--,--,--,--,--,--,--,
交易性金融资产(万元),--,--,--,--,--,--,--,--,--,
衍生金融资产(万元),--,--,--,--,--,--,--,--,--,
应收票据(万元),50,10,10,--,--,--,--,20,95,
应收账款(万元),9357,8804,8592,7363,6377,6605,5492,2160,3312,
预付款项(万元),106,69,39,21,24,58,35,26,28,
应收保费(万元),--,--,--,--,--,--,--,--,--,
应收分保账款(万元),--,--,--,--,--,--,--,--,--,
应收分保合同准备金(万元),--,--,--,--,--,--,--,--,--,
应收利息(万元),--,--,31,35,123,50,140,67,93,
应收股利(万元),--,--,--,--,--,--,--,--,--,
其他应收款(万元),712,366,409,328,2672,3694,216,129,576,
应收出口退税(万元), --,--,--,--,--,--,--,--,--,
应收补贴款(万元),--,--,--,--,--,--,--,--,--,
应收保证金(万元),--,--,--,--,--,--,--,--,--,
内部应收款(万元),--,--,--,--,--,--,--,--,--,
买入返售金融资产(万元),--,--,--,--,--,--,--,--,--,
存货(万元),--,--,--,--,--,--,--,--,6507,
待摊费用(万元),--,--,--,--,--,--,--,--,--,
待处理流动资产损益(万元),--,--,--,--,--,--,--,--,--,
一年内到期的非流动资产(万元),--,--,--,--,--,--,--,--,--,
其他流动资产(万元),--,--,297,227,15,--,--,--,--,
流动资产合计(万元),14476,14349,10857,11751,16588,14343,12626,12386,19823,
发放贷款及垫款(万元),--,--,--,--,--,--,--,--,--,
可供出售金融资产(万元),--,--,--,--,--,--,--,--,--,
持有至到期投资(万元),--,--,--,--,--,--,--,--,--,
长期应收款(万元),--,--,--,--,--,--,--,--,--,
长期股权投资(万元),--,--,--,--,--,--,--,--,--,
其他长期投资(万元),--,--,--,--,--,--,--,--,--,
投资性房地产(万元),--,--,--,--,--,--,--,--,--,
固定资产原值(万元),--,2830,--,2807,2770,--,2653,--,--,
累计折旧(万元),--,1623,--,1552,1285,--,1022,--,--,
固定资产净值(万元),--,1207,--,1255,1485,--,1631,--,--,
固定资产减值准备(万元),--,--,--,--,--,--,--,--,--,
固定资产(万元),1173,1207,1205,1255,1485,1514,1631,1457,1076,
在建工程(万元),--,--,--,--,--,--,--,--,--,
工程物资(万元),--,--,--,--,--,--,--,--,--,
固定资产清理(万元),--,--,--,--,--,--,--,--,--,
生产性生物资产(万元),--,--,--,--,--,--,--,--,--,
公益性生物资产(万元),--,--,--,--,--,--,--,--,--,
油气资产(万元),--,--,--,--,--,--,--,--,--,
无形资产(万元),77,77,79,85,74,77,89,97,32,
开发支出(万元),--,--,--,--,--,--,--,--,--,
商誉(万元),--,--,--,--,--,--,--,--,30,
长期待摊费用(万元),1018,1027,1036,1044,1079,1097,1117,1162,1184,
股权分置流通权(万元),--,--,--,--,--,--,--,--,--,
递延所得税资产(万元),297,290,226,227,210,187,84,46,160,
其他非流动资产(万元),15874,15789,15789,15789,--,--,3670,3670,2000,
非流动资产合计(万元),18439,18390,18335,18399,2848,2874,6590,6431,4483,
资产总计(万元),32915,32739,29191,30150,19435,17217,19217,18817,24306,
短期借款(万元),--,--,--,--,--,--,--,--,--,
向中央银行借款(万元),--,--,--,--,--,--,--,--,--,
吸收存款及同业存放(万元),--,--,--,--,--,--,--,--,--,
拆入资金(万元),--,--,--,--,--,--,--,--,--,
交易性金融负债(万元),--,--,--,--,--,--,--,--,--,
衍生金融负债(万元),--,--,--,--,--,--,--,--,--,
应付票据(万元),--,--,--,--,--,--,--,--,--,
应付账款(万元),394,554,239,213,477,373,423,127,8175,
预收账款(万元),137,179,243,210,127,209,304,381,250,
卖出回购金融资产款(万元),--,--,--,--,--,--,--,--,--,
应付手续费及佣金(万元),--,--,--,--,--,--,--,--,--,
应付职工薪酬(万元),1577,1063,294,1811,2001,780,1939,2380,1092,
应交税费(万元),728,699,803,862,667,579,744,806,808,
应付利息(万元),--,--,12,12,--,--,--,--,--,
应付股利(万元),--,768,--,--,--,--,--,--,--,
其他应交款(万元),--,--,--,--,--,--,--,--,--,
应付保证金(万元),--,--,--,--,--,--,--,--,--,
内部应付款(万元),--,--,--,--,--,--,--,--,--,
其他应付款(万元),102,72,114,100,105,145,91,67,467,
预提费用(万元),--,--,--,--,--,--,--,--,--,
预计流动负债(万元),--,--,--,--,--,--,--,--,--,
应付分保账款(万元),--,--,--,--,--,--,--,--,--,
保险合同准备金(万元),--,--,--,--,--,--,--,--,--,
代理买卖证券款(万元),--,--,--,--,--,--,--,--,--,
代理承销证券款(万元),--,--,--,--,--,--,--,--,--,
国际票证结算(万元),--,--,--,--,--,--,--,--,--,
国内票证结算(万元),--,--,--,--,--,--,--,--,--,
递延收益(万元),--,--,--,--,--,--,--,--,--,
应付短期债券(万元),--,--,--,--,--,--,--,--,--,
一年内到期的非流动负债(万元),--,--,--,--,--,--,--,--,--,
其他流动负债(万元),--,--,--,--,--,--,--,--,--,
流动负债合计(万元),2939,3335,1704,3208,3378,2086,3500,3760,10793,
长期借款(万元),--,--,9000,9000,--,--,--,--,--,
应付债券(万元),--,--,--,--,--,--,--,--,--,
长期应付款(万元),--,--,--,--,--,--,--,--,--,
专项应付款(万元),46,47,48,51,52,52,57,58,74,
预计非流动负债(万元),--,--,--,--,--,--,--,--,--,
长期递延收益(万元),--,--,--,--,--,--,--,--,--,
递延所得税负债(万元),153,154,155,157,162,164,167,172,178,
其他非流动负债(万元),--,--,--,--,--,--,--,--,--,
非流动负债合计(万元),199,201,9204,9207,214,217,224,230,252,
负债合计(万元),3138,3536,10908,12415,3592,2302,3724,3990,11045,
实收资本(或股本)(万元),12800,6400,4800,4800,4800,4800,4800,4800,4800,
资本公积(万元),6669,13069,3719,3719,3719,3719,3719,3719,3706,
减:库存股(万元),--,--,--,--,--,--,--,--,--,
专项储备(万元),--,--,--,--,--,--,--,--,--,
盈余公积(万元),1822,1822,1822,1822,1570,1429,1429,1195,878,
一般风险准备(万元),--,--,--,--,--,--,--,--,--,
未确定的投资损失(万元),--,--,--,--,--,--,--,--,--,
未分配利润(万元),8485,7911,7942,7394,5755,4967,5544,5113,3708,
拟分配现金股利(万元),--,--,--,--,--,--,--,--,--,
外币报表折算差额(万元),--,--,--,--,--,--,--,--,--,
归属于母公司股东权益合计(万元),29777,29202,18283,17736,15844,14915,15492,14827,13093,
少数股东权益(万元),--,--,--,--,--,--,--,--,169,
所有者权益(或股东权益)合计(万元),29777,29202,18283,17736,15844,14915,15492,14827,13261,
负债和所有者权益(或股东权益)总计(万元),32915,32739,29191,30150,19435,17217,19217,18817,24306,		
  
