报告日期,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2010-03-31,2009-12-31,2009-09-30,2009-06-30,2009-03-31,2008-12-31,2008-09-30,2008-06-30,2008-03-31,2007-12-31,2007-09-30,2007-06-30,2007-03-31,2006-12-31,
货币资金(万元),2163550,1918243,1611998,1426994,1257569,1114634,1053374,904070,997741,932252,969912,628685,441475,602127,658465,664287,742126,654655,630957,642407,716010,685334,426083,513654,427967,362051,350902,287625,202850,248237,168682,256611,234984,277922,206182,196009,174247,204080,44709,42099,59736,59855,44444,38451,39026,39403,48087,42352,
结算备付金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,--,--,--,--,--,0,--,--,--,0,
拆出资金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,--,--,--,--,--,0,--,--,--,0,
交易性金融资产(万元),5920,5927,465,465,924,452,442,2434,423,419,668,545,228,625,540,376,572,277,254,279,283,240,251,229,228,235,226,327,242,274,1311,296,276,237,280,286,248,939,--,--,--,--,--,0,--,--,0,0,
衍生金融资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,--,--,--,--,--,0,--,--,--,0,
应收票据(万元),77361,70493,124599,89404,62871,65006,76960,39551,25164,4639,16212,13562,3382,4042,1113,4142,2580,3032,3023,1692,2983,952,2384,3853,3474,1830,2766,4567,2089,485,657,1237,836,1938,465,75,540,1550,5751,3564,4571,7586,3199,9616,9335,7328,6774,7087,
应收账款(万元),632404,755311,763979,733153,681419,648291,605869,650850,652279,636240,638931,604737,623658,602591,629078,611283,724657,593622,591797,601641,599554,540829,425658,492932,347079,360098,306576,370356,393042,333225,242505,351600,260676,229534,172328,194387,165874,145253,25032,25579,36309,34115,39915,39086,39334,39417,35818,39155,
预付款项(万元),1237994,1108145,1344249,1054895,1227110,904755,644213,957192,484398,477835,500633,399549,328237,284973,326671,286341,341124,483012,494435,369029,359793,323249,374235,395419,336487,347301,372587,325045,273685,259218,269513,242126,69700,54789,131172,52355,46545,34843,18323,16022,12341,11895,11419,11659,10456,10112,10727,9855,
应收保费(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,--,--,--,--,--,0,--,--,--,0,
应收分保账款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,--,--,--,--,--,0,--,--,--,0,
应收分保合同准备金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,0,--,0,0,0,--,--,--,--,--,0,--,--,--,0,
应收利息(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,--,--,--,--,--,0,--,--,0,0,
应收股利(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,--,--,--,--,--,0,--,--,--,0,
其他应收款(万元),1536395,1022036,2008299,1545837,1025866,953079,891457,836473,600053,722376,538767,466824,413271,406122,412722,382876,413252,454268,518956,494567,471635,419818,327491,338659,218154,147332,196980,169022,224599,242175,222014,207011,306154,238444,284282,261871,281854,424580,1695,338,868,1299,348,353,7276,3349,5142,2788,
应收出口退税(万元), --,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,--,--,--,--,--,0,--,--,--,0,
应收补贴款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,--,--,--,--,--,0,--,--,--,0,
应收保证金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,--,--,--,--,--,0,--,--,--,0,
内部应收款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,--,--,--,--,--,0,--,--,--,0,
买入返售金融资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,--,--,--,--,--,0,--,--,--,0,
存货(万元),13981095,12148050,11738574,11098542,9644227,8689830,8037690,7413098,6993181,6731682,6682399,6526658,6576570,6262504,6034447,5721182,5217143,4772320,4257797,3883609,3335432,3038933,2799198,2649817,2512264,2302582,1997295,1886600,1783775,1612609,1352551,1185752,1085311,1003134,904837,862794,696490,599740,70582,74573,62701,60510,63263,60715,60670,63139,58084,60050,
待摊费用(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,--,--,--,--,--,0,--,--,--,0,
待处理流动资产损益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,--,--,--,--,--,0,--,--,--,0,
一年内到期的非流动资产(万元),--,389,389,389,385,--,750,750,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,9000,0,--,0,0,0,--,--,--,--,--,0,--,--,0,0,
其他流动资产(万元),807127,597403,480580,541589,442917,375515,91688,137198,207589,19884,105636,147327,62005,34425,7005,62905,5,5,5,5,5,5,5,5,--,--,--,--,--,--,--,--,--,0,--,0,0,33,--,--,--,--,--,0,--,--,390,0,
流动资产合计(万元),20441846,17625996,18073131,16491266,14343288,12751561,11402443,10941616,9960828,9525327,9453158,8787887,8448826,8197410,8070040,7733392,7441459,6961192,6497224,5993230,5485695,5009360,4355304,4394568,3845653,3521429,3227331,3043542,2880282,2696223,2257232,2244633,1966937,1805998,1699546,1567777,1365798,1411018,166093,162176,176526,175260,162588,159878,166096,162747,165022,161287,
发放贷款及垫款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,--,--,--,--,--,0,--,--,--,0,
可供出售金融资产(万元),62910,37710,41746,37710,5000,5000,5000,5000,5000,5000,5100,5100,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,0,0,0,--,--,0,--,--,0,0,
持有至到期投资(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,9000,9000,--,9000,9000,9000,0,0,--,--,--,--,--,0,--,--,0,0,
长期应收款(万元),1000,1000,1000,1000,37064,15497,10701,12793,2150,2150,1150,1150,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,--,--,--,--,--,0,--,--,0,0,
长期股权投资(万元),604288,535653,155046,153033,100864,70821,76980,50824,74202,55852,44639,43950,3414,3479,3501,3553,3618,3669,1726,216,218,217,169,218,216,205,176,217,240,--,--,--,200,0,--,0,0,0,630,630,630,630,630,630,630,630,630,630,
其他长期投资(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,--,--,--,--,--,0,--,--,--,0,
投资性房地产(万元),208495,216134,158399,222250,138995,141893,142966,118644,120368,122233,121665,125707,128138,128764,129390,130015,57182,57199,57971,58743,60206,60978,61750,61882,1581,1997,2019,2041,2063,4351,4396,4441,4619,4707,4611,4656,4620,4434,--,--,--,--,--,0,--,--,0,0,
固定资产原值(万元),--,417354,--,424790,--,338420,--,296646,--,295309,--,300431,--,293716,--,292368,--,225203,--,220050,--,202164,--,196090,--,236525,--,231789,--,116009,--,109513,--,104785,--,102450,0,100007,--,286714,--,286915,--,286434,--,285616,--,285616,
累计折旧(万元),--,109596,--,104855,--,108467,--,100821,--,95865,--,87971,--,77629,--,71814,--,62724,--,55674,--,48437,--,43437,--,35594,--,29749,--,24257,--,21453,--,18950,--,16791,0,15948,--,132511,--,125766,--,118939,--,112140,--,105353,
固定资产净值(万元),--,307759,--,319935,--,229952,--,195826,--,199444,--,212460,--,216087,--,220555,--,162479,--,164376,--,153727,--,152653,--,200931,--,202039,--,91752,--,88060,--,85836,--,85659,0,84060,--,154203,--,161149,--,167495,--,173476,--,180263,
固定资产减值准备(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,--,451,--,451,--,451,--,451,--,451,
固定资产(万元),309424,307759,286180,319935,227740,229952,234823,195826,198132,199444,206202,212460,214330,216087,218721,220555,163355,162479,161784,164376,154201,153727,151782,152653,197961,200931,201357,202039,96052,91752,89328,88060,85488,85836,85955,85659,86838,84060,150344,153752,157268,160698,163598,167044,170490,173024,176221,179811,
在建工程(万元),11951,6695,6524,5906,49927,49873,59139,50001,12699,12658,11995,11845,11911,11710,7211,6716,31338,27916,20162,19891,27966,14103,17998,14183,12554,10393,7459,6894,3312,2752,2750,2673,1387,1225,1226,1223,1216,937,14052,13523,13128,12580,12194,11820,10679,9845,8851,7985,
工程物资(万元),--,--,47,47,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,0,--,0,0,0,28259,28271,26829,26845,26951,27008,21995,16997,13433,16143,
固定资产清理(万元),--,--,--,--,--,--,--,--,-14,--,--,--,--,--,0,--,--,--,--,--,4,4,--,--,2,2,--,--,--,--,--,--,--,0,--,0,0,0,--,--,--,--,--,0,--,--,0,0,
生产性生物资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,730,--,--,0,--,0,0,0,--,--,--,--,--,0,--,--,0,0,
