报告日期,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2014-12-31,2013-12-31,2012-12-31,2012-06-30,2011-12-31,2010-12-31,2009-12-31,
货币资金(万元),115413,57697,56385,40863,26272,14756,12539,11099,8983,6852,36623,91097,6705,6107,1949,6426,4615,3725,2857,
结算备付金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
拆出资金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
交易性金融资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
衍生金融资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应收票据(万元),2595,801,1267,877,2561,2728,3656,2042,4599,3755,1921,1023,1500,511,437,295,444,841,579,
应收账款(万元),52081,53412,45951,44991,45394,49639,44604,39058,34017,35057,33944,31573,29823,32748,25218,28156,24173,18724,16958,
预付款项(万元),3858,2222,2922,2868,1980,1125,4437,3472,4672,3811,2469,1709,928,1006,2127,2172,2984,3953,1843,
应收保费(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应收分保账款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应收分保合同准备金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应收利息(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应收股利(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
其他应收款(万元),888,568,682,501,565,511,506,334,407,364,1402,736,792,975,1169,1844,1121,520,1600,
应收出口退税(万元), --,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应收补贴款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应收保证金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
内部应收款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
买入返售金融资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
存货(万元),37357,30475,31178,27996,26834,24324,24571,21867,24984,23356,27930,26264,24690,24073,21163,19617,21339,20217,16657,
待摊费用(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
待处理流动资产损益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
一年内到期的非流动资产(万元),--,333,136,164,194,209,--,--,--,--,--,--,--,--,--,--,--,--,--,
其他流动资产(万元),21880,6245,5565,30707,62615,71922,67420,63193,79907,76645,58979,109,79,--,123,354,356,--,--,
流动资产合计(万元),234072,151753,144086,148967,166415,165214,157733,141065,157570,149839,163267,152512,64516,65421,52187,58864,55032,47979,40494,
发放贷款及垫款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
可供出售金融资产(万元),420,420,620,125,20,20,20,20,20,20,20,20,20,20,20,--,--,--,--,
持有至到期投资(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
长期应收款(万元),--,229,448,448,448,448,--,--,--,--,--,--,--,--,--,--,--,--,--,
长期股权投资(万元),591,591,--,--,--,--,--,--,--,--,--,--,--,--,--,20,20,120,140,
其他长期投资(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
投资性房地产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
固定资产原值(万元),--,95049,--,82339,--,76318,--,83369,--,80104,--,73747,74106,69948,--,60312,--,--,--,
累计折旧(万元),--,31713,--,30050,--,27879,--,34490,--,32066,--,29749,27513,23395,--,16485,--,--,--,
固定资产净值(万元),--,63336,--,52289,--,48439,--,48879,--,48038,--,43998,46593,46554,--,43827,--,--,--,
固定资产减值准备(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
固定资产(万元),67573,63336,56090,52289,49025,48439,47812,48879,47782,48038,44206,43998,46593,46554,42816,43827,30451,27820,17509,
在建工程(万元),6331,10479,7124,8396,10723,10109,4714,3026,2846,3914,6036,5521,2876,545,1377,208,9675,3856,6410,
工程物资(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
固定资产清理(万元),176,--,406,223,33,--,1,--,--,--,202,--,--,--,--,--,--,--,--,
生产性生物资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
公益性生物资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
油气资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
无形资产(万元),2483,2506,2164,2447,2461,2468,2491,2512,2537,2552,2576,2596,2642,2398,2446,2483,2502,2159,2211,
开发支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
商誉(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
长期待摊费用(万元),332,261,165,182,63,73,106,75,86,93,18,21,26,52,--,--,--,355,396,
股权分置流通权(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
递延所得税资产(万元),26,20,79,101,68,63,65,52,56,40,76,76,55,14,13,14,27,13,16,
其他非流动资产(万元),2647,3517,4332,1457,1692,1616,3244,3183,--,--,--,--,--,--,--,--,--,--,--,
非流动资产合计(万元),80577,81358,71429,65668,64533,63236,58452,57748,53327,54656,53134,52232,52212,49582,46671,46551,42675,34322,26681,
资产总计(万元),314649,233111,215514,214634,230948,228450,216185,198813,210896,204495,216400,204743,116728,115003,98858,105416,97708,82302,67176,
短期借款(万元),--,--,--,--,--,--,--,--,--,--,--,--,13810,13507,19952,28060,25816,17222,17648,
向中央银行借款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
吸收存款及同业存放(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
拆入资金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
交易性金融负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
衍生金融负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应付票据(万元),15178,7700,2000,7044,10059,12495,10588,4513,6494,4789,1700,1500,500,4710,2410,5900,5622,10705,7621,
应付账款(万元),34181,31672,26566,28813,25656,28172,24478,20278,17913,17302,20823,17793,17610,19789,14422,13682,13717,12379,11932,
预收账款(万元),987,768,960,765,932,812,948,615,416,485,622,727,789,652,462,524,426,1157,1415,
卖出回购金融资产款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应付手续费及佣金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应付职工薪酬(万元),1435,2314,2093,1587,1464,2088,1721,1422,1525,2318,1503,967,806,834,811,721,596,650,792,
应交税费(万元),839,1312,1770,1229,1503,1201,1158,1470,654,1031,2458,651,1528,621,299,464,243,1461,671,
应付利息(万元),--,--,--,--,--,--,--,--,--,--,--,--,3,14,49,11,80,--,--,
应付股利(万元),--,--,--,--,--,--,--,--,--,--,20000,--,--,--,--,--,--,--,--,
其他应交款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应付保证金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
内部应付款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
其他应付款(万元),396,579,120,131,167,168,137,107,171,224,462,151,271,1292,635,79,123,1472,1469,
预提费用(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
预计流动负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应付分保账款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
保险合同准备金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
代理买卖证券款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
代理承销证券款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
国际票证结算(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
国内票证结算(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
递延收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应付短期债券(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
一年内到期的非流动负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,1320,1340,670,1340,--,--,
其他流动负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
流动负债合计(万元),53015,44344,33508,39570,39781,44936,39030,28406,27174,26149,47569,21789,35317,42739,40380,50110,47963,45045,41548,
长期借款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,1320,2660,2660,--,2000,
应付债券(万元),50966,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
长期应付款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
专项应付款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
预计非流动负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
长期递延收益(万元),1733,1733,1733,1733,1733,1733,1733,1733,1733,1733,--,--,--,--,--,--,--,--,--,
递延所得税负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
其他非流动负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
非流动负债合计(万元),52699,1733,1733,1733,1733,1733,1733,1733,1733,1733,0,0,0,0,1320,2660,2660,0,2000,
负债合计(万元),105714,46077,35241,41303,41514,46669,40763,30139,28907,27882,47569,21789,35317,42739,41700,52770,50623,45045,43548,
实收资本(或股本)(万元),30000,30000,30000,30000,30000,30000,30000,30000,30000,30000,20000,20000,15000,15000,15000,15000,15000,15000,10600,
资本公积(万元),109470,92729,92729,92729,92729,92729,92729,92729,92729,92729,102641,102641,8874,8874,9239,9239,9239,9239,5203,
减:库存股(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
专项储备(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
盈余公积(万元),12939,12939,10481,10481,10481,10481,7879,7879,7879,7879,6501,6501,5649,4003,2580,1768,1768,1015,335,
一般风险准备(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
未确定的投资损失(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
未分配利润(万元),52792,47675,43358,36435,52595,44956,41181,34466,47727,42117,35753,49823,47768,40369,30170,26495,20925,12003,5346,
拟分配现金股利(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
外币报表折算差额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
归属于母公司股东权益合计(万元),205201,183343,176568,169645,185805,178166,171789,165074,178335,172725,164895,178965,77290,68246,56989,52502,46932,37257,21484,
少数股东权益(万元),3734,3691,3705,3687,3630,3616,3634,3600,3654,3887,3937,3990,4120,4018,168,144,153,--,2144,
