报告日期,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2010-12-31,2009-12-31,2008-12-31,
货币资金(万元),18369,16394,15889,23011,51272,8650,12220,13870,17181,13320,15801,16755,12673,13882,16097,20537,12652,12286,12058,16708,21580,26835,24301,30443,25480,30551,33294,47501,11271,7941,7790,3431,2353,
结算备付金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
拆出资金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
交易性金融资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
衍生金融资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应收票据(万元),1405,2365,3095,3749,3260,2480,3078,3633,1648,3153,2159,1824,2331,1743,998,670,1394,2121,1729,1707,1316,597,297,376,447,390,1005,750,936,232,186,--,--,
应收账款(万元),10831,13180,14884,13214,12395,14185,12570,10841,12158,12874,10704,10461,12856,13168,9590,11300,14433,15051,13139,12400,12236,8709,8015,7678,6370,3830,1928,2601,2396,2787,1596,1227,1039,
预付款项(万元),6549,4978,3350,4320,4475,5320,4384,5010,6236,4520,4901,3346,4115,3152,3078,3143,3682,2480,3164,1808,2396,1340,1363,689,2030,3738,1950,1203,1267,1045,1245,711,707,
应收保费(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应收分保账款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应收分保合同准备金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应收利息(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应收股利(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
其他应收款(万元),620,565,378,253,277,290,237,283,265,620,206,217,177,181,781,149,890,535,165,211,173,79,75,66,104,210,304,390,505,273,409,298,211,
应收出口退税(万元), --,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应收补贴款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应收保证金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
内部应收款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
买入返售金融资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
存货(万元),30001,27517,26565,26587,30533,27815,27470,25121,23985,22147,21049,18788,19446,17605,17966,15728,17906,15839,15722,13279,11474,7157,6927,6196,7384,6620,7669,6260,7195,6393,6582,4520,3000,
待摊费用(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
待处理流动资产损益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
一年内到期的非流动资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
其他流动资产(万元),23282,24497,24466,24726,1695,1015,1164,1384,874,762,1264,905,750,539,976,514,709,611,46,630,194,--,--,--,--,--,--,--,--,--,--,--,--,
流动资产合计(万元),91057,89495,88627,95858,103908,59755,61124,60142,62347,57395,56084,52295,52348,50271,49485,52041,51666,48923,46023,46742,49369,44716,40978,45448,41815,45340,46151,58705,23570,18672,17807,10187,7310,
发放贷款及垫款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
可供出售金融资产(万元),500,500,500,500,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
持有至到期投资(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
长期应收款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
长期股权投资(万元),--,--,--,--,300,300,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
其他长期投资(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
投资性房地产(万元),238,242,247,251,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
固定资产原值(万元),--,44081,--,44871,--,43876,--,43817,--,42801,--,42537,--,42270,--,25846,--,24850,--,23608,--,13791,--,12993,--,12716,--,12491,--,11525,11329,--,--,
累计折旧(万元),--,16143,--,15352,--,14536,--,13428,--,12338,--,11248,--,10170,--,9414,--,8732,--,8060,--,4757,--,4358,--,3961,--,3592,--,3241,2934,--,--,
固定资产净值(万元),--,27938,--,29519,--,29340,--,30389,--,30463,--,31290,--,32100,--,16432,--,16118,--,15548,--,9034,--,8635,--,8755,--,8899,--,8285,8395,--,--,
