报告日期,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31,
货币资金(万元),2900,3227,3018,12136,6313,20929,3269,3765,2831,1642,2103,1602,
结算备付金(万元),--,--,--,--,--,--,--,--,--,--,--,--,
拆出资金(万元),--,--,--,--,--,--,--,--,--,--,--,--,
交易性金融资产(万元),--,--,--,--,12100,--,--,--,--,--,--,--,
衍生金融资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,
应收票据(万元),1442,1188,584,1176,817,844,584,761,785,698,820,656,
应收账款(万元),14146,14541,15536,15740,14856,16056,14868,15657,14287,11315,8735,8153,
预付款项(万元),219,117,450,233,178,115,161,153,169,102,60,500,
应收保费(万元),--,--,--,--,--,--,--,--,--,--,--,--,
应收分保账款(万元),--,--,--,--,--,--,--,--,--,--,--,--,
应收分保合同准备金(万元),--,--,--,--,--,--,--,--,--,--,--,--,
应收利息(万元),--,--,--,--,--,--,--,--,--,--,--,--,
应收股利(万元),--,--,--,--,--,--,--,--,--,--,--,536,
其他应收款(万元),721,840,685,569,592,768,955,853,716,409,467,939,
应收出口退税(万元), --,--,--,--,--,--,--,--,--,--,--,--,
应收补贴款(万元),--,--,--,--,--,--,--,--,--,--,--,--,
应收保证金(万元),--,--,--,--,--,--,--,--,--,--,--,--,
内部应收款(万元),--,--,--,--,--,--,--,--,--,--,--,--,
买入返售金融资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,
存货(万元),5221,4272,3771,3438,4033,3896,4105,3692,3165,4302,3803,3776,
待摊费用(万元),--,--,--,--,--,--,--,--,--,--,--,--,
待处理流动资产损益(万元),--,--,--,--,--,--,--,--,--,--,--,--,
一年内到期的非流动资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,
其他流动资产(万元),15008,14017,14813,7110,--,--,78,--,--,--,--,--,
流动资产合计(万元),39658,38203,38857,40402,38889,42609,24020,24882,21953,18468,15987,16161,
发放贷款及垫款(万元),--,--,--,--,--,--,--,--,--,--,--,--,
可供出售金融资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,
持有至到期投资(万元),--,--,--,--,--,--,--,--,--,--,--,--,
长期应收款(万元),--,--,--,--,--,--,--,--,--,--,--,--,
长期股权投资(万元),--,--,--,--,--,--,--,--,--,--,--,6148,
其他长期投资(万元),--,--,--,--,--,--,--,--,--,--,--,--,
投资性房地产(万元),--,--,--,--,--,--,--,--,--,--,--,--,
固定资产原值(万元),--,9494,--,9378,--,9364,7980,7976,7947,--,--,--,
累计折旧(万元),--,3496,--,3255,--,3010,2873,2750,2221,--,--,--,
固定资产净值(万元),--,5998,--,6123,--,6355,5107,5226,5726,--,--,--,
固定资产减值准备(万元),--,--,--,--,--,--,--,--,--,--,--,--,
固定资产(万元),9743,5998,6047,6123,6206,6355,5107,5226,5726,6094,6553,6662,
在建工程(万元),--,3135,3118,2813,2188,2272,2333,1320,53,--,--,--,
工程物资(万元),--,--,--,--,--,--,--,--,--,--,--,--,
固定资产清理(万元),0,--,--,--,--,--,--,--,--,--,--,--,
生产性生物资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,
公益性生物资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,
油气资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,
无形资产(万元),610,621,632,642,654,660,672,735,790,848,680,686,
开发支出(万元),2746,2729,2714,2446,2419,2144,2144,2144,1659,961,426,--,
商誉(万元),--,--,--,--,--,--,--,--,--,--,--,--,
长期待摊费用(万元),--,--,--,--,--,--,--,--,--,--,--,--,
股权分置流通权(万元),--,--,--,--,--,--,--,--,--,--,--,--,
递延所得税资产(万元),302,292,278,269,259,245,231,238,187,146,119,137,
其他非流动资产(万元),--,--,--,9,--,--,--,--,85,--,--,--,
非流动资产合计(万元),13401,12776,12788,12302,11725,11677,10487,9663,8500,8049,7777,13632,
资产总计(万元),53059,50979,51645,52703,50615,54286,34507,34544,30453,26517,23764,29793,
短期借款(万元),--,--,--,--,--,3000,3000,3000,3000,2000,1900,2000,
向中央银行借款(万元),--,--,--,--,--,--,--,--,--,--,--,--,
吸收存款及同业存放(万元),--,--,--,--,--,--,--,--,--,--,--,--,
拆入资金(万元),--,--,--,--,--,--,--,--,--,--,--,--,
交易性金融负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,
衍生金融负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,
应付票据(万元),--,--,--,--,135,135,182,182,--,--,95,--,
应付账款(万元),2682,1986,1782,2090,2272,2299,2758,2375,2204,2714,1758,2368,
预收账款(万元),1349,1105,651,634,583,519,957,1246,943,2068,899,872,
卖出回购金融资产款(万元),--,--,--,--,--,--,--,--,--,--,--,--,
应付手续费及佣金(万元),--,--,--,--,--,--,--,--,--,--,--,--,
应付职工薪酬(万元),408,380,271,1476,634,542,802,1469,1428,1512,967,805,
应交税费(万元),211,301,202,767,174,105,56,212,967,631,444,966,
应付利息(万元),--,--,--,--,--,--,--,--,--,--,--,--,
应付股利(万元),--,--,--,--,--,--,--,--,--,--,--,400,
其他应交款(万元),--,--,--,--,--,--,--,--,--,--,--,--,
应付保证金(万元),--,--,--,--,--,--,--,--,--,--,--,--,
内部应付款(万元),--,--,--,--,--,--,--,--,--,--,--,--,
其他应付款(万元),761,322,376,416,672,1702,454,401,419,303,598,7659,
预提费用(万元),--,--,--,--,--,--,--,--,--,--,--,--,
预计流动负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,
应付分保账款(万元),--,--,--,--,--,--,--,--,--,--,--,--,
