报告日期,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2011-12-31,2010-12-31,2010-09-30,2009-12-31,2008-12-31,2007-12-31,
货币资金(万元),33079,29068,36262,37273,32837,26649,16719,22564,7932,12390,24517,30053,30190,29446,33349,34678,38293,43445,46771,40256,41315,46996,52713,56193,56936,1660,3445,1580,1761,3624,563,586,
结算备付金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,
拆出资金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,
交易性金融资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,
衍生金融资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,
应收票据(万元),3052,2535,7339,6187,2753,12229,7728,8857,2061,1651,1698,1113,1186,1909,1501,3196,2645,1516,2072,5302,4351,2712,1552,2397,7260,8344,2217,341,201,--,0,6,
应收账款(万元),100763,104880,94263,82088,67816,48965,43995,42798,28838,26767,23194,22241,24092,22060,21116,21232,21101,21619,18962,17373,17708,20122,19905,20700,19300,20894,21721,9540,11161,9146,6651,8922,
预付款项(万元),8074,5766,9016,6082,16656,10568,11133,4304,2628,2522,2677,1785,3933,4175,5324,3734,3937,3456,3538,3307,4781,3903,15708,6617,4913,1370,696,218,124,168,19,362,
应收保费(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,
应收分保账款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,
应收分保合同准备金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,
应收利息(万元),--,--,--,--,--,--,23,13,76,63,92,47,360,257,141,86,983,870,651,390,443,836,562,390,--,--,--,--,0,--,0,0,
应收股利(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,
其他应收款(万元),2669,2039,2259,1598,3382,2149,2316,1897,2515,2002,1788,1775,2068,1954,1993,1775,5345,2373,2019,1548,1357,355,58,53,169,384,198,91,84,51,110,203,
应收出口退税(万元), --,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,
应收补贴款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,
应收保证金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,
内部应收款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,
买入返售金融资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,
存货(万元),76286,86292,100651,88032,94060,72900,65109,44594,10689,10313,12774,10305,11898,14012,14474,12351,15065,15702,17370,16915,17917,16054,14775,13668,13459,20504,12725,4780,5535,4324,2557,781,
待摊费用(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,
待处理流动资产损益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,
一年内到期的非流动资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,
其他流动资产(万元),4721,4540,3918,8492,5910,4216,3722,5132,1063,1059,1536,3151,1120,1063,1391,2257,1049,1047,1098,2173,920,690,690,690,--,--,--,--,0,--,0,0,
流动资产合计(万元),228643,235121,253708,229753,223414,177676,150744,130160,55802,56768,68277,70469,74848,74878,79289,79310,88417,90028,92481,87265,88792,91670,105964,100707,102037,53156,41002,16551,18867,17313,9899,10860,
发放贷款及垫款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,
可供出售金融资产(万元),13559,13033,17694,10911,13763,3286,3286,1786,5500,5500,500,500,1382,1382,1382,1382,1382,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,
持有至到期投资(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,
长期应收款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,
长期股权投资(万元),23483,23686,21762,21739,20744,19166,18762,16767,15511,15249,14794,4012,2947,2906,2847,2755,--,1382,1382,1382,1382,500,500,500,500,500,500,500,500,500,0,0,
其他长期投资(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,
投资性房地产(万元),26,26,26,27,--,27,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,
固定资产原值(万元),--,38313,--,36593,--,26727,--,26249,--,21646,--,21016,--,20454,--,18860,--,12319,--,11912,--,8846,--,7462,--,7039,7039,5497,5404,--,0,0,
累计折旧(万元),--,10307,--,8802,--,8360,--,7271,--,5263,--,4433,--,4514,--,3743,--,3637,--,3126,--,2646,--,2326,--,2027,1712,1225,1123,--,0,0,
固定资产净值(万元),--,28005,--,27791,--,18366,--,18978,--,16383,--,16583,--,15940,--,15117,--,8682,--,8786,--,6200,--,5136,--,5012,5327,4272,4280,--,0,0,
固定资产减值准备(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,
固定资产(万元),28470,28005,27875,27791,18365,18366,18665,18978,16356,16383,16180,16583,15993,15940,14787,15117,8625,8682,8679,8786,6612,6200,5295,5136,4927,5012,5327,4272,4280,4030,3944,2206,
在建工程(万元),10035,6583,1415,896,5143,4087,44,20,--,--,--,--,505,534,477,477,6060,5961,3292,3025,3931,2662,851,441,22,--,--,256,0,--,0,662,
工程物资(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,
固定资产清理(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,
生产性生物资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,
公益性生物资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,
油气资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,
无形资产(万元),6171,6389,6562,6796,7061,5421,5170,5320,346,349,352,356,398,403,410,416,421,427,433,439,421,405,410,415,409,414,423,408,410,418,419,428,
开发支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,
商誉(万元),38880,38880,38880,38880,38880,38880,38880,38880,--,--,--,--,--,--,--,--,811,811,811,811,958,--,--,--,--,--,--,--,0,--,0,0,
长期待摊费用(万元),449,459,517,562,561,406,335,279,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,
股权分置流通权(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,
递延所得税资产(万元),4167,3804,3429,3451,2167,2948,2850,3118,2341,2384,2495,2452,1358,1323,1315,1320,778,621,611,620,553,410,407,456,268,314,192,83,96,84,27,16,
其他非流动资产(万元),7014,8110,3015,3723,2246,4514,1521,1058,1912,1220,898,626,55,64,68,57,1536,1372,3352,3272,--,--,--,--,--,--,--,--,0,--,0,0,
非流动资产合计(万元),132255,128975,121175,114775,108930,97102,89514,86206,41966,41085,35220,24529,22638,22551,21286,21525,19613,19257,18560,18335,13858,10177,7463,6947,6127,6240,6442,5520,5287,5033,4389,3312,
资产总计(万元),360897,364096,374883,344528,332344,274779,240258,216366,97768,97853,103496,94998,97486,97429,100575,100834,108030,109284,111041,105600,102650,101846,113427,107655,108164,59396,47444,22070,24154,22346,14288,14172,
短期借款(万元),45937,46437,40123,28876,26759,26259,15735,12526,4943,5435,2178,--,800,800,3850,2750,8000,8400,8400,1477,2777,6040,10540,10000,8500,12500,5500,2495,2989,2850,2716,1780,
向中央银行借款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,
吸收存款及同业存放(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,
拆入资金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,
交易性金融负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,
衍生金融负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,
应付票据(万元),--,59529,66985,60782,46413,27041,13886,5525,--,400,3710,7446,5692,2088,2016,1825,2657,663,3211,2996,--,--,--,--,--,--,--,--,0,--,0,1000,
应付账款(万元),--,67204,80251,70357,67317,37379,44886,33487,10512,9257,7415,5897,2600,5270,4597,4706,3579,4580,4167,5619,5513,3263,9416,3743,4806,7197,6434,4342,7449,8994,6467,6872,
预收账款(万元),25677,18228,20585,20275,37604,43997,31443,28175,563,402,545,613,850,660,825,766,545,582,406,356,393,503,334,656,970,2209,1600,199,188,235,80,112,
卖出回购金融资产款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,
应付手续费及佣金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,
应付职工薪酬(万元),930,911,1532,2520,2043,1506,559,1529,171,184,134,482,206,188,168,413,165,193,133,148,163,78,75,65,87,119,48,62,64,49,34,72,
应交税费(万元),1864,434,368,2245,1772,535,338,1476,346,60,18,28,27,48,21,105,221,153,41,61,-223,-139,-144,54,489,198,585,217,-2,-661,-470,291,
应付利息(万元),--,331,177,24,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,
应付股利(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,200,--,--,--,--,--,--,--,--,--,--,0,--,0,0,
其他应交款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,
应付保证金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,
内部应付款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,
其他应付款(万元),1591,844,803,1399,1456,1965,1393,3723,494,1568,9241,498,1881,1874,2018,2568,1967,1806,1833,2133,1750,60,-132,90,38,45,132,210,164,210,227,435,
预提费用(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,
预计流动负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,
应付分保账款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,
保险合同准备金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,
代理买卖证券款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,
代理承销证券款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,
国际票证结算(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,
国内票证结算(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,
递延收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,
应付短期债券(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,
一年内到期的非流动负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,
其他流动负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,
流动负债合计(万元),189019,193919,210824,186477,183363,138682,108240,86442,17030,17306,23240,14964,12057,10928,13495,13133,17133,16577,18192,12791,10372,9806,20089,14608,14891,22269,14299,7526,10853,11676,9055,10562,
长期借款(万元),10000,10000,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,
应付债券(万元),9736,9736,9712,9688,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,
长期应付款(万元),3670,1002,1341,1663,2000,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,
专项应付款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,
预计非流动负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,
长期递延收益(万元),1834,1652,1541,1896,1238,1238,1238,1218,577,577,577,577,547,547,547,547,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,
递延所得税负债(万元),--,--,647,79,507,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,
其他非流动负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,547,547,547,547,54,112,419,447,--,--,165,330,0,--,0,0,
非流动负债合计(万元),27696,24846,15696,15782,3745,1238,1238,1218,577,577,577,577,547,547,547,547,547,547,547,547,54,112,419,447,0,0,165,330,0,--,0,0,
负债合计(万元),216715,218765,226519,202259,187108,139920,109478,87660,17607,17883,23817,15541,12604,11475,14042,13680,17680,17124,18739,13338,10426,9918,20507,15055,14891,22269,14465,7856,10853,11676,9055,10562,
实收资本(或股本)(万元),21214,11786,11786,11786,11786,11786,11786,11786,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,5000,5000,5000,3750,3750,3750,3750,3750,3263,3263,
资本公积(万元),86925,96225,96193,96166,95410,95383,95328,95328,51352,51352,51352,51352,51352,51352,51352,51352,51352,51352,51352,51352,51352,51352,56352,56352,56352,2241,2241,2241,2241,2241,1,1,
减:库存股(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,
专项储备(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,
盈余公积(万元),2955,2955,2955,2955,2731,2731,2731,2731,2731,2731,2731,2731,2731,2731,2731,2731,2745,2745,2731,2731,2721,2733,2699,2699,2699,2699,2699,822,468,468,197,35,
一般风险准备(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,
未确定的投资损失(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,
未分配利润(万元),33483,34458,33587,30750,35150,24811,20801,18733,15959,15785,15597,15375,20955,21880,22321,22843,26014,27752,27907,27861,28049,27844,28870,28549,29223,28438,24289,7401,6842,4210,1772,312,
拟分配现金股利(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,
外币报表折算差额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,
归属于母公司股东权益合计(万元),143980,145126,148186,142106,145077,134711,130646,128579,80042,79868,79679,79458,85038,85963,86404,86926,90111,91849,91990,91944,92121,91928,92920,92599,93274,37128,32979,14215,13301,10669,5233,3610,
少数股东权益(万元),203,205,178,163,159,148,133,128,119,101,--,--,-155,-10,129,228,239,311,313,318,103,--,--,--,--,--,--,--,0,--,0,0,
所有者权益(或股东权益)合计(万元),144182,145331,148364,142269,145236,134859,130780,128707,80161,79970,79679,79458,84882,85953,86533,87154,90350,92160,92303,92262,92224,91928,92920,92599,93274,37128,32979,14215,13301,10669,5233,3610,
负债和所有者权益(或股东权益)总计(万元),360897,364096,374883,344528,332344,274779,240258,216366,97768,97853,103496,94998,97486,97429,100575,100834,108030,109284,111041,105600,102650,101846,113427,107655,108164,59396,47444,22070,24154,22346,14288,14172,		
  
