报告日期,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2010-03-31,2009-12-31,2008-12-31,2007-12-31,
货币资金(万元),108093,77848,67347,81201,70909,132629,117674,94843,95095,116521,88164,142833,83427,65674,35858,40645,56145,62617,55219,56704,116973,153294,167203,162817,192490,219943,218405,229588,249430,17019,29949,31347,16735,27191,30432,31484,26872,15457,
结算备付金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,--,0,--,0,
拆出资金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,--,0,--,0,
交易性金融资产(万元),--,--,--,5000,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,--,0,--,0,
衍生金融资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,--,0,--,0,
应收票据(万元),4768,2355,3782,5236,4562,3637,4101,6366,7690,25818,23190,12997,1894,2392,1479,777,1162,1269,3239,5021,4208,1240,1237,1555,5262,6887,4902,10157,17367,11970,11355,738,3498,4272,3671,483,2997,58,
应收账款(万元),156908,154559,118147,102073,110238,90311,63993,54825,65683,58929,52981,51044,55551,46980,44412,31609,40398,29500,21679,24756,28705,31284,35185,39112,68508,70478,69262,67773,54839,34430,19838,30317,27903,19730,30544,16517,6905,3179,
预付款项(万元),6080,5210,11039,6024,7102,4445,30491,29373,569,962,17180,4486,1961,5194,3051,931,3150,2127,3147,5699,17984,27482,48455,43098,20026,8919,11159,9938,11093,11674,28329,12440,10905,5887,2268,1876,7266,3624,
应收保费(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,--,0,--,0,
应收分保账款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,--,0,--,0,
