报告日期,2018-12-31,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2010-03-31,2009-12-31,2009-09-30,2009-06-30,2009-03-31,2008-12-31,2008-09-30,2008-06-30,2008-03-31,2007-12-31,2007-09-30,2007-06-30,2007-03-31,2006-12-31,
货币资金(万元),532676,440413,352833,308622,360625,302790,268843,343184,371938,251750,181271,218572,212241,237569,233628,217424,268428,231469,211213,201053,221461,189168,192946,191386,283924,200019,258410,213876,282544,130151,159864,158371,180348,153370,183690,115793,133830,139363,112729,108418,98672,100781,87237,129884,56909,47522,40085,36834,51583,
结算备付金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,0,--,0,0,0,--,0,
拆出资金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,0,--,0,0,0,--,0,
交易性金融资产(万元),20714,40281,51,45,45399,29,65,20607,80156,53143,--,--,--,8036,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,0,--,0,0,0,0,0,
衍生金融资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,0,--,0,0,0,--,0,
应收票据(万元),154893,132431,177314,149236,171116,111694,110449,74738,82879,44966,49717,49290,58080,51596,68847,67848,107896,78758,104645,123973,170950,79813,92804,58240,81611,71462,75555,89084,115245,86522,62155,35671,30058,11709,8330,5707,9858,10854,8388,5627,12507,14975,15658,10499,18339,12036,8575,6899,6267,
应收账款(万元),52454,112790,82665,89729,64221,119661,86498,97751,50237,87557,73854,74931,68871,122297,102058,111034,80928,131809,96532,139159,90808,155492,99698,126354,80451,115602,71004,100457,61116,75647,53864,63644,36952,56993,42342,38588,29776,38710,29817,27997,14432,26127,19753,17656,13405,25045,17206,22741,11644,
预付款项(万元),32372,45250,39751,31121,22564,37502,25932,22547,6641,10545,9269,13405,8208,9003,15484,14775,8856,18393,29572,32959,22806,17964,16978,23574,9924,28194,14155,16263,7782,15200,13879,9477,5408,8968,8484,7432,3702,30392,25135,16154,7093,30953,25883,10482,5708,3613,4229,3585,1812,
应收保费(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,0,--,0,0,0,--,0,
应收分保账款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,0,--,0,0,0,--,0,
