报告日期,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2010-03-31,2009-12-31,2009-09-30,2008-12-31,2007-12-31,2006-12-31,
货币资金(万元),131649,34765,15584,15776,22232,40646,12270,13014,11133,20559,13412,12841,11533,15992,12735,14132,15185,15803,14387,17431,20538,22764,20553,22719,26114,27028,28627,30093,31816,33701,34259,36701,41540,6655,4111,7671,5309,712,
结算备付金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,0,0,
拆出资金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,0,0,
交易性金融资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,0,0,
衍生金融资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,0,0,
应收票据(万元),74,222,311,91,166,184,28,215,219,212,108,141,80,498,173,830,300,300,16,23,101,7,44,61,45,45,--,--,--,500,--,0,--,0,0,0,12,0,
应收账款(万元),55450,53782,59982,55642,49067,46288,39678,37077,35100,33345,40701,40197,13563,11657,12445,12134,12488,12329,14823,13012,11469,9253,13450,11809,11680,11085,9348,10645,11274,8536,9435,6292,6734,4179,4036,1230,2361,1216,
预付款项(万元),6183,3135,7904,7437,7166,3094,11251,6297,6569,4283,3568,3035,1286,1308,3612,2591,2473,2204,3654,3409,3609,3013,7052,4888,4438,3941,6453,5230,3869,4165,1626,2464,2621,183,1696,832,906,6,
应收保费(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,0,0,
应收分保账款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,0,0,
应收分保合同准备金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,0,0,
应收利息(万元),--,--,--,--,--,--,--,--,12,12,--,--,--,--,--,9,9,28,37,42,46,96,7,70,348,219,183,72,--,--,--,0,--,0,0,0,0,0,
应收股利(万元),--,--,--,--,--,--,--,--,--,--,2248,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,0,0,
其他应收款(万元),3023,2820,3197,3113,3243,2615,1965,1370,1088,1102,1652,1451,99,92,87,99,228,133,153,203,169,115,217,304,334,140,586,182,388,88,767,161,763,613,462,177,79,147,
应收出口退税(万元), --,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,0,0,
应收补贴款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,0,0,
应收保证金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,0,0,
内部应收款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,0,0,
买入返售金融资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,0,0,
存货(万元),27939,27146,30160,25763,25885,25954,17960,19670,17865,18004,17755,13299,8101,8506,8255,7350,7686,7692,6323,6191,6070,5297,4781,4644,4366,3949,4363,3267,3101,2736,3303,2813,2112,1894,1337,2672,1139,989,
待摊费用(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,0,0,
待处理流动资产损益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,0,0,
一年内到期的非流动资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,0,0,
其他流动资产(万元),1909,1952,656,413,331,410,113,144,115,124,32,46,440,411,314,17,122,481,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,0,0,
流动资产合计(万元),226227,123821,117794,108235,108090,119190,83265,77785,72101,77640,79477,71010,35102,38463,37621,37162,38491,38969,39392,40312,42003,40544,46104,44495,47325,46408,49561,49489,50447,49726,49389,48431,53770,13522,11642,12584,9805,3070,
发放贷款及垫款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,0,0,
可供出售金融资产(万元),1711,1785,3036,1775,1816,1828,1759,1746,1704,1712,1729,2111,1618,2444,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,0,0,
持有至到期投资(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,0,0,
长期应收款(万元),1458,1458,1959,2108,2271,2271,2373,2576,2727,2727,3224,3352,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,0,0,
长期股权投资(万元),3679,3811,4385,5563,5477,5810,4190,3985,3985,1982,1651,1635,1619,1608,1559,1483,1545,1576,1600,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,0,0,
其他长期投资(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,0,0,
投资性房地产(万元),1114,1123,1132,1142,1151,1160,1169,1179,1188,1197,1207,1216,1230,1235,588,594,599,604,609,614,1214,624,629,634,644,644,649,654,659,664,669,674,680,685,690,705,699,517,
固定资产原值(万元),--,28603,--,22278,--,22188,--,21733,--,20807,--,20284,--,15949,--,15917,--,13254,--,13567,--,12411,--,12231,--,10922,--,7195,--,6886,--,5563,--,3790,3448,2955,1741,0,
累计折旧(万元),--,10527,--,9657,--,8984,--,7959,--,7367,--,6673,--,5111,--,4584,--,3965,--,3613,--,3036,--,2510,--,1967,--,1488,--,1090,--,657,--,513,442,314,197,0,
固定资产净值(万元),--,18076,--,12622,--,13205,--,13775,--,13439,--,13611,--,10838,--,11333,--,9289,--,9954,--,9375,--,9721,--,8955,--,5707,--,5796,--,4907,--,3277,3006,2641,1545,0,
固定资产减值准备(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,0,0,
固定资产(万元),17481,18076,12409,12622,12910,13205,13412,13775,13292,13439,13304,13611,10635,10838,11506,11333,9031,9289,9629,9954,8526,9375,8938,9721,8837,8955,5521,5707,5830,5796,5148,4907,3497,3277,3006,2641,1545,535,
在建工程(万元),1195,1163,4139,3514,1893,1865,192,192,192,192,--,--,--,--,37,60,2279,2102,1292,1169,466,368,17,10,--,--,--,--,--,--,561,556,562,491,554,335,0,164,
工程物资(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,0,0,
固定资产清理(万元),0,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,0,0,
生产性生物资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,0,0,
公益性生物资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,0,0,
油气资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,0,0,
无形资产(万元),32764,29361,23718,24759,25804,26709,23526,24095,22294,22546,22862,23169,18293,17101,15209,14953,14038,14236,9006,9004,8770,8953,5437,4836,4111,4240,3200,3289,3384,3069,2285,1659,1710,1761,1811,1805,1992,1778,
开发支出(万元),--,--,--,--,--,--,--,--,--,--,464,351,2179,1795,1538,1743,1629,1029,4092,3142,2771,2771,1400,1561,1306,1306,1702,1664,808,805,--,0,--,0,80,0,0,0,
商誉(万元),75162,75162,75162,75162,75162,75162,23003,23003,23003,23003,23003,23003,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,0,0,
