报告日期,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2010-03-31,2009-12-31,2008-12-31,2007-12-31,2006-12-31,
货币资金(万元),29735,40117,38059,46655,39160,32228,35760,47968,29731,40943,28855,41112,34012,24001,48324,42042,17631,26863,31524,26423,22980,68293,72856,66432,79488,73273,94402,92465,88493,96452,95563,92130,89154,8889,13123,12928,10258,4573,9954,
结算备付金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,0,
拆出资金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,0,
交易性金融资产(万元),--,--,--,--,--,--,--,--,--,--,--,3702,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,0,0,0,0,0,0,
衍生金融资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,0,
应收票据(万元),130749,131379,177060,171932,124522,135173,105173,101575,111900,118081,117828,105647,84978,79094,83013,96829,96904,78572,80362,90984,79156,51128,51862,61207,49783,43214,45627,54632,35692,30236,27428,35885,30135,21185,17258,14061,10581,9766,12100,
应收账款(万元),115840,123487,128156,133726,120658,109324,118882,106349,92970,95182,95992,100592,80744,88897,88348,76860,81624,88573,79266,72334,74894,69205,62439,56740,57376,58716,48154,38164,48076,45664,44131,32933,38709,40418,38573,35104,30406,26228,20198,
预付款项(万元),4894,4206,2985,2701,9792,4501,3363,1745,6102,6638,8046,5863,12755,12617,4983,6100,3703,4943,1621,3887,6700,6988,7173,7141,7615,7869,8373,8064,9604,8907,7918,8489,9692,7481,7472,7685,1105,1429,2873,
应收保费(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,0,
应收分保账款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,0,
