报告日期,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2009-12-31,2008-12-31,
货币资金(万元),23327,29706,39616,39670,31346,46417,49649,42987,41934,43454,47247,40084,38892,35248,37137,77863,80773,85618,90478,92444,95943,99809,103712,105132,101461,101967,106909,104690,102417,104637,17237,18270,13452,9412,
结算备付金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
拆出资金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
交易性金融资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
衍生金融资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应收票据(万元),--,209,209,--,--,189,396,268,59,90,67,50,238,20,20,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应收账款(万元),9378,8413,6826,6272,8041,7577,5875,8035,7536,5764,4194,4111,4964,4785,2889,3870,2644,3127,2782,1986,2170,2165,1740,1193,1294,1290,1259,1729,1913,1007,1040,1082,620,522,
预付款项(万元),3126,3024,1968,1832,2869,2548,2601,2332,2544,3019,2844,2786,2416,5576,4254,2858,2865,2429,2147,1288,2791,3035,2774,1294,1564,1418,1060,835,782,1149,901,580,618,242,
应收保费(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应收分保账款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应收分保合同准备金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应收利息(万元),--,--,16,20,18,788,717,663,640,549,635,589,509,407,331,1303,947,1225,668,1763,1177,1100,466,2402,1704,1413,--,1383,--,--,--,--,--,--,
应收股利(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
其他应收款(万元),2875,3108,2066,1377,3098,2022,2403,1661,2949,2313,2350,1826,2276,2026,2144,1780,1779,1441,2167,1423,2004,1262,1687,995,1427,1194,932,888,1252,1085,1584,517,783,502,
应收出口退税(万元), --,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应收补贴款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应收保证金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
内部应收款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
买入返售金融资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
存货(万元),18058,18182,14861,14458,15476,15452,14552,14490,14136,13576,11233,11041,10421,9631,10489,8832,7659,6674,6410,6084,5419,4952,4836,4549,4428,4510,4191,3674,4360,4108,3972,3979,3152,1417,
待摊费用(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
待处理流动资产损益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
一年内到期的非流动资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,5,--,--,--,--,--,--,--,--,12,24,36,48,48,48,37,37,--,--,
其他流动资产(万元),21502,16524,12295,12285,17760,6429,6202,9348,9263,14405,18325,29060,36247,42226,42509,7169,7100,--,--,--,7,15,7,15,62,22,19,30,25,30,165,40,28,4,
流动资产合计(万元),78266,79166,77858,75914,78608,81421,82395,79784,79061,83170,86897,89547,95963,99918,99771,103678,103768,100514,104653,104987,109512,112338,115222,115580,111953,111837,114407,113278,110797,112064,24936,24505,18652,12099,
发放贷款及垫款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
可供出售金融资产(万元),297,297,297,297,297,297,297,297,297,297,297,297,297,297,297,297,297,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
持有至到期投资(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
长期应收款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
长期股权投资(万元),1286,1324,1371,1490,1460,1560,1280,1407,668,--,--,--,1132,1194,1123,1241,1088,1477,1212,1323,1293,1403,1131,1029,217,217,217,217,217,217,17,17,--,--,
其他长期投资(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
投资性房地产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
固定资产原值(万元),--,55384,--,54834,--,37834,--,36844,--,24104,--,23384,--,9313,--,8496,--,7792,--,7011,--,5893,--,5429,--,4452,--,3664,--,3192,--,2874,2161,--,
累计折旧(万元),--,10323,--,9159,--,8241,--,7211,--,6377,--,5587,--,4832,--,4273,--,3735,--,3241,--,2810,--,2411,--,2096,--,1798,--,1550,--,1324,931,--,
