报告日期,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2010-03-31,2009-12-31,2009-09-30,2009-06-30,2009-03-31,2008-12-31,2008-09-30,2008-06-30,2008-03-31,2007-12-31,2007-09-30,2007-06-30,2007-03-31,2006-12-31,
货币资金(万元),368090,391139,415397,242789,170619,112386,242350,179521,211790,205688,178977,205898,234837,150673,239017,267491,229738,101716,301388,332272,92173,70057,68554,45569,40266,57406,50938,46379,36202,14229,21726,24158,10821,9015,17618,17926,27918,19653,10564,9911,22295,5955,16736,13250,21080,15642,
结算备付金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,0,0,--,0,--,0,
拆出资金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,0,0,--,0,--,0,
交易性金融资产(万元),2043,492,1763,1208,138,138,--,203,5984,3873,4753,347,560,2966,1090,2587,401,638,31825,551,323,74,30,47,26,--,--,--,--,--,--,0,--,0,--,0,--,1050,--,--,0,0,--,0,--,0,
衍生金融资产(万元),10123,14804,16504,27380,18812,34567,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,0,0,--,0,--,0,
应收票据(万元),22783,8553,18706,12228,15554,9564,13847,7386,4031,7201,13142,16243,19575,18438,13165,14706,13797,13904,19366,37794,3708,651,4620,761,5319,6364,400,--,104,--,300,237,63,218,7,7,542,60,--,161,836,417,254,74,35,0,
应收账款(万元),59438,86663,94867,121550,48797,79764,74515,54866,72964,117827,133417,85157,124375,99841,89831,35507,71846,80314,58572,48779,54932,40341,51392,68108,79014,96328,61510,62290,39769,37871,36911,46438,54537,40147,22928,34238,31108,65497,18599,23484,30671,28380,18904,21052,23490,27749,
预付款项(万元),91032,15221,50776,35112,211287,93482,96600,116839,31159,14195,105304,101307,28862,49587,36364,20513,10578,25948,29358,22940,15085,25526,22390,22958,26442,14373,30878,26774,21386,13852,27359,17565,16853,10148,22389,46355,21880,14467,19947,17842,23223,13260,17307,11210,5212,5776,
应收保费(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,0,0,--,0,--,0,
应收分保账款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,0,0,--,0,--,0,
应收分保合同准备金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,0,0,--,0,--,0,
应收利息(万元),0,15,3,2,5,10,--,--,--,--,14,24,23,45,124,--,89,55,342,86,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,1347,--,--,--,0,0,--,0,--,0,
应收股利(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,75,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,8471,2597,--,155,300,1000,--,0,--,0,
