报告日期,2019-03-31,2018-12-31,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2009-12-31,2008-12-31,2007-12-31,
货币资金(万元),382,1039,940,1006,10073,55518,181369,196385,198756,195954,105736,102521,114667,48594,43435,12614,24386,43022,50847,64865,64600,74016,77957,90989,97289,92382,81095,85991,107986,88296,91491,117381,119844,122333,5601,5402,11252,8122,63,
结算备付金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,
拆出资金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,
交易性金融资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,0,0,0,0,0,
衍生金融资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,
应收票据(万元),--,20,--,32,--,403,1075,731,420,1031,51,80,50,979,112,50,59,370,3535,2870,200,5208,667,2051,1396,1115,696,10140,366,9034,1098,665,1282,2327,2530,550,2435,813,0,
应收账款(万元),139246,138213,180332,183159,203731,203754,180340,154027,125848,105681,122719,109087,63548,63540,33641,27494,24107,24272,51109,52844,55201,56157,56008,53142,41855,45222,8298,8778,14691,14925,12632,9442,7779,8034,2526,1974,1811,4516,1911,
预付款项(万元),165494,165666,181216,181228,183436,155215,18901,14687,16115,15247,19099,18915,11288,12958,16177,9391,7670,5282,21599,14933,17056,16230,44433,41533,34282,25693,35172,22084,9441,3182,3277,2568,5372,2451,4138,3964,1436,1295,300,
应收保费(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,
应收分保账款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,
应收分保合同准备金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,
应收利息(万元),--,--,--,--,--,--,339,250,161,72,--,299,203,107,--,--,129,968,751,611,693,1240,1073,865,433,1138,1193,676,325,2107,1642,1188,680,--,0,0,0,0,0,
应收股利(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,0,0,0,0,0,
其他应收款(万元),--,14354,22236,23040,7798,8054,15537,16356,11478,11376,30527,36874,58626,11389,10267,10164,10458,9387,7128,11176,27607,27176,8711,9248,16754,12520,7453,4500,12000,5598,2862,2973,3030,544,2676,2490,659,269,667,
应收出口退税(万元), --,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,
应收补贴款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,
应收保证金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,
内部应收款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,
买入返售金融资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,
